CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16692,256,2,1276.0,1,1,3,113
16693,69,2,482.01,2,1,2,212
16696,135,4,657.9000000000001,2,2,3,223
16706,37,3,531.35,3,2,2,322
16708,46,1,656.63,3,1,3,313
16714,219,3,1161.53,1,2,3,123
16715,78,1,301.71999999999997,2,1,2,212
16716,267,2,901.2,1,1,3,113
16718,369,1,623.75,1,1,2,112
16723,91,2,589.15,2,1,2,212
16725,302,7,781.02,1,3,3,133
16726,26,5,1382.02,3,2,3,323
16728,46,4,1054.67,3,2,3,323
16730,52,3,743.11,2,2,3,223
16732,32,1,603.75,3,1,2,312
16734,52,3,650.51,2,2,2,222
16737,53,1,417.59999999999997,2,1,2,212
16739,177,1,323.0,1,1,2,112
16742,47,1,464.9,3,1,2,312
16744,11,7,1304.76,4,3,3,433
16747,38,2,836.06,3,1,3,313
16748,18,5,1515.9,4,2,3,423
16750,45,5,623.93,3,2,2,322
16755,114,3,1496.83,2,2,3,223
16758,65,1,369.34000000000003,2,1,2,212
16759,8,3,789.79,4,2,3,423
16761,97,1,316.62,2,1,2,212
16762,20,3,1501.38,3,2,3,323
16763,199,1,611.85,1,1,2,112
16766,273,2,1145.6,1,1,3,113
16768,48,3,478.09000000000003,3,2,2,322
16769,260,1,380.39,1,1,2,112
16770,58,5,770.1,2,2,3,223
16774,68,4,661.52,2,2,3,223
16776,60,1,388.28,2,1,2,212
16780,100,2,425.19,2,1,2,212
16781,372,1,311.25,1,1,2,112
16788,123,2,597.48,2,1,2,212
16790,4,6,1545.6200000000001,4,3,3,433
16794,1,10,1222.71,4,3,3,433
16795,365,1,414.88,1,1,2,112
16796,89,1,305.62,2,1,2,212
16800,11,1,1201.49,4,1,3,413
16803,65,1,332.3,2,1,2,212
16804,23,3,536.99,3,2,2,322
16805,174,2,460.59,1,1,2,112
16806,103,4,801.49,2,2,3,223
16807,143,3,1121.59,2,2,3,223
16809,23,5,914.69,3,2,3,323
16810,192,1,309.54,1,1,2,112
16811,5,2,547.07,4,1,2,412
16812,361,1,479.35,1,1,2,112
16816,103,4,417.06,2,2,2,222
16820,96,1,497.61,2,1,2,212
16823,227,1,358.38,1,1,2,112
16824,16,2,460.64,4,1,2,412
16825,39,2,775.1800000000001,3,1,3,313
16826,51,1,341.7,3,1,2,312
16830,39,1,325.91,3,1,2,312
16833,1,4,1106.53,4,2,3,423
16834,228,1,413.46,1,1,2,112
16838,197,2,588.85,1,1,2,112
16842,101,3,1264.19,2,2,3,223
16850,334,1,332.41,1,1,2,112
16851,4,3,342.45,4,2,2,422
16855,24,2,328.4,3,1,2,312
16858,369,1,375.69000000000005,1,1,2,112
16859,145,2,747.81,1,1,3,113
16863,31,2,502.8,3,1,2,312
16869,23,4,825.42,3,2,3,323
16872,77,3,680.02,2,2,3,223
16877,12,6,853.72,4,3,3,433
16880,31,7,1519.08,3,3,3,333
16881,67,1,432.0,2,1,2,212
16882,67,3,705.12,2,2,3,223
16884,38,2,429.84000000000003,3,1,2,312
16885,15,3,471.51,4,2,2,422
16891,2,5,809.7,4,2,3,423
16892,1,5,525.54,4,2,2,422
16898,26,3,508.81,3,2,2,322
16899,8,6,1281.56,4,3,3,433
16900,17,3,887.11,4,2,3,423
16903,29,1,373.24,3,1,2,312
16906,82,4,579.77,2,2,2,222
16907,29,5,981.65,3,2,3,323
16909,72,1,379.14,2,1,2,212
16910,4,8,1510.06,4,3,3,433
16915,9,6,621.6800000000001,4,3,2,432
16916,24,2,576.26,3,1,2,312
16917,277,1,391.52,1,1,2,112
16918,49,6,1068.82,3,3,3,333
16924,21,3,846.75,3,2,3,323
16927,116,3,543.05,2,2,2,222
16929,4,7,1295.39,4,3,3,433
16930,26,3,380.55,3,2,2,322
16933,1,2,563.23,4,1,2,412
16934,55,2,950.9300000000001,2,1,3,213
16943,212,3,816.73,1,2,3,123
16947,236,1,406.48,1,1,2,112
16948,139,3,435.02,2,2,2,222
16949,4,6,1286.27,4,3,3,433
16950,57,3,1178.56,2,2,3,223
16951,135,3,1277.75,2,2,3,223
16955,185,4,518.67,1,2,2,122
16956,18,1,308.74,4,1,2,412
16957,239,2,416.64,1,1,2,112
16960,39,3,507.05,3,2,2,322
16967,189,1,319.02,1,1,2,112
16968,4,2,439.43,4,1,2,412
16969,39,3,650.41,3,2,2,322
16971,38,1,357.21,3,1,2,312
16978,77,1,344.33,2,1,2,212
16980,255,2,1078.96,1,1,3,113
16982,61,1,384.06,2,1,2,212
16989,7,6,1133.25,4,3,3,433
16996,30,6,1456.96,3,3,3,333
16997,288,3,702.0,1,2,3,123
16999,23,2,484.82,3,1,2,312
17002,86,3,1493.73,2,2,3,223
17004,46,2,1412.94,3,1,3,313
17006,5,4,781.78,4,2,3,423
17007,51,6,889.9300000000001,3,3,3,333
17014,8,3,586.33,4,2,2,422
17018,41,2,920.1,3,1,3,313
17019,11,4,1272.61,4,2,3,423
17025,61,3,357.77,2,2,2,222
17027,79,6,890.29,2,3,3,233
17029,111,2,716.0,2,1,3,213
17031,12,2,380.35,4,1,2,412
17033,86,3,1030.14,2,2,3,223
17034,16,3,745.52,4,2,3,423
17035,246,2,433.53000000000003,1,1,2,112
17037,88,1,1267.32,2,1,3,213
17040,138,1,449.73,2,1,2,212
17041,27,3,1081.57,3,2,3,323
17042,3,5,1044.3799999999999,4,2,3,423
17044,25,1,948.48,3,1,3,313
17045,113,3,339.44,2,2,2,222
17046,157,1,642.02,1,1,2,112
17047,85,3,1100.9,2,2,3,223
17048,118,3,925.35,2,2,3,223
17052,28,1,413.75,3,1,2,312
17053,131,1,498.48,2,1,2,212
17054,28,5,1356.33,3,2,3,323
17058,82,3,1179.89,2,2,3,223
17062,314,4,538.37,1,2,2,122
17063,21,7,1461.14,3,3,3,333
17064,59,3,859.35,2,2,3,223
17070,114,1,312.14,2,1,2,212
17073,18,4,1446.09,4,2,3,423
17075,18,4,834.12,4,2,3,423
17076,36,3,841.0799999999999,3,2,3,323
17078,36,2,378.2,3,1,2,312
17083,109,3,1405.78,2,2,3,223
17085,123,5,1566.65,2,2,3,223
17094,322,1,302.0,1,1,2,112
17095,23,3,1324.16,3,2,3,323
17096,15,4,1022.13,4,2,3,423
17100,18,2,971.74,4,1,3,413
17105,159,2,665.78,1,1,3,113
17109,29,6,885.04,3,3,3,333
17114,6,8,808.62,4,3,3,433
17115,8,3,837.5,4,2,3,423
17119,3,2,606.91,4,1,2,412
17120,233,1,307.46,1,1,2,112
17123,162,1,345.29999999999995,1,1,2,112
17126,152,5,1004.75,1,2,3,123
17134,107,2,425.0,2,1,2,212
17135,16,7,1139.73,4,3,3,433
17138,276,1,380.5,1,1,2,112
17140,247,1,465.32,1,1,2,112
17142,239,1,579.0,1,1,2,112
17144,1,2,984.57,4,1,3,413
17146,106,3,749.78,2,2,3,223
17154,75,1,329.34,2,1,2,212
17157,8,2,319.0,4,1,2,412
17158,32,3,1266.97,3,2,3,323
17159,22,3,1538.88,3,2,3,323
17169,58,2,835.78,2,1,3,213
17172,79,1,317.76,2,1,2,212
17175,44,4,1443.69,3,2,3,323
17176,202,1,306.13,1,1,2,112
17179,178,3,711.79,1,2,3,123
17180,56,4,796.03,2,2,3,223
17189,106,2,384.40000000000003,2,1,2,212
17190,59,2,444.74,2,1,2,212
17197,30,1,1013.01,3,1,3,313
17198,24,3,692.22,3,2,3,323
17201,54,1,342.63,2,1,2,212
17204,175,4,1564.56,1,2,3,123
17205,54,1,384.08,2,1,2,212
17214,60,6,1069.1200000000001,2,3,3,233
17221,7,2,335.13,4,1,2,412
17222,65,1,354.15,2,1,2,212
17223,310,2,426.79,1,1,2,112
17226,309,1,393.49,1,1,2,112
17227,19,6,939.32,3,3,3,333
17229,96,2,318.76,2,1,2,212
17232,3,2,421.52,4,1,2,412
17235,25,2,550.06,3,1,2,312
17236,13,6,916.13,4,3,3,433
17237,11,2,314.69,4,1,2,412
17239,313,1,382.5,1,1,2,112
17242,108,2,1135.04,2,1,3,213
17244,53,1,954.9,2,1,3,213
17248,120,1,318.65,2,1,2,212
17250,4,2,384.52,4,1,2,412
17252,117,2,353.86,2,1,2,212
17259,148,2,603.37,1,1,2,112
17262,52,5,1253.3600000000001,2,2,3,223
17265,139,2,562.9,2,1,2,212
17266,2,3,310.64,4,2,2,422
17267,127,2,317.62,2,1,2,212
17268,108,4,763.64,2,2,3,223
17277,228,2,1065.3500000000001,1,1,3,113
17287,26,7,1064.11,3,3,3,333
17288,9,7,1419.73,4,3,3,433
17289,32,3,944.41,3,2,3,323
17290,4,2,525.24,4,1,2,412
17291,308,1,550.8000000000001,1,1,2,112
17295,29,3,556.95,3,2,2,322
17298,101,2,498.42,2,1,2,212
17299,12,4,669.11,4,2,3,423
17302,15,5,1135.63,4,2,3,423
17311,78,2,1384.85,2,1,3,213
17312,139,3,644.3,2,2,2,222
17320,100,3,1200.6200000000001,2,2,3,223
17321,8,2,700.86,4,1,3,413
17323,15,7,921.07,4,3,3,433
17324,18,4,990.23,4,2,3,423
17329,14,2,523.11,4,1,2,412
17330,23,2,363.9,3,1,2,312
17333,86,1,494.25,2,1,2,212
17334,302,2,307.02,1,1,2,112
17341,157,3,781.36,1,2,3,123
17345,15,4,537.74,4,2,2,422
17348,15,5,1159.52,4,2,3,423
17350,8,4,1286.07,4,2,3,423
17351,36,3,587.15,3,2,2,322
17354,51,1,1393.06,3,1,3,313
17357,24,2,388.14,3,1,2,312
17358,303,2,365.85,1,1,2,112
17360,17,3,585.79,4,2,2,422
17361,49,3,488.2,3,2,2,322
17362,239,2,312.23,1,1,2,112
17370,73,4,446.18,2,2,2,222
17371,17,3,423.89,4,2,2,422
17372,41,8,1342.68,3,3,3,333
17373,40,4,646.92,3,2,2,322
17374,219,2,495.77,1,1,2,112
17375,199,3,400.1,1,2,2,122
17379,11,1,404.66,4,1,2,412
17384,19,2,336.4,3,1,2,312
17387,20,2,784.11,3,1,3,313
17388,78,4,1259.56,2,2,3,223
17391,164,2,508.8,1,1,2,112
17392,307,2,457.91,1,1,2,112
17397,22,2,696.41,3,1,3,313
17398,115,3,653.38,2,2,3,223
17405,1,3,1031.41,4,2,3,423
17409,185,2,771.85,1,1,3,113
17410,16,5,1214.72,4,2,3,423
17411,12,3,778.94,4,2,3,423
17412,3,7,1258.06,4,3,3,433
17414,44,2,778.0,3,1,3,313
17415,79,1,507.84,2,1,2,212
17418,42,2,463.46000000000004,3,1,2,312
17420,50,3,598.83,3,2,2,322
17423,46,2,698.41,3,1,3,313
17425,19,2,759.17,3,1,3,313
17429,128,3,524.9200000000001,2,2,2,222
17431,313,1,403.3,1,1,2,112
17432,18,2,365.76,4,1,2,412
17433,88,1,303.15999999999997,2,1,2,212
17438,254,1,388.45000000000005,1,1,2,112
17447,40,2,541.53,3,1,2,312
17453,18,2,486.71999999999997,4,1,2,412
17454,192,4,517.53,1,2,2,122
17458,15,1,316.5,4,1,2,412
17459,43,2,657.3,3,1,3,313
17460,94,6,622.4300000000001,2,3,2,232
17461,23,3,757.46,3,2,3,323
17462,60,2,675.69,2,1,3,213
17466,10,2,763.28,4,1,3,413
17470,45,5,1125.07,3,2,3,323
17472,191,3,710.29,1,2,3,123
17480,78,1,511.82,2,1,2,212
17481,4,4,1255.59,4,2,3,423
17483,65,3,414.04,2,2,2,222
17486,261,1,396.87,1,1,2,112
17489,59,2,376.64,2,1,2,212
17492,248,1,374.57,1,1,2,112
17495,8,2,497.56,4,1,2,412
17499,290,1,622.88,1,1,2,112
17500,17,3,1138.0,4,2,3,423
17502,9,4,689.1,4,2,3,423
17503,3,2,558.96,4,1,2,412
17505,161,2,1145.84,1,1,3,113
17506,76,1,302.2,2,1,2,212
17507,262,2,605.58,1,1,2,112
17510,25,1,308.48,3,1,2,312
17513,72,1,513.2,2,1,2,212
17515,31,4,639.02,3,2,2,322
17516,15,5,768.08,4,2,3,423
17520,54,1,546.81,2,1,2,212
17521,30,3,723.2099999999999,3,2,3,323
17522,2,5,1070.71,4,2,3,423
17523,11,4,652.74,4,2,3,423
17525,360,1,422.70000000000005,1,1,2,112
17526,5,4,1195.8999999999999,4,2,3,423
17527,54,4,939.37,2,2,3,223
17537,30,2,897.62,3,1,3,313
17540,25,2,578.9,3,1,2,312
17545,43,3,645.96,3,2,2,322
17551,359,1,306.84,1,1,2,112
17552,60,4,930.41,2,2,3,223
17553,130,1,1487.6,2,1,3,213
17555,20,2,483.26,3,1,2,312
17557,14,3,541.46,4,2,2,422
17560,95,4,854.95,2,2,3,223
17562,14,7,1122.38,4,3,3,433
17564,24,3,454.01,3,2,2,322
17566,8,2,901.21,4,1,3,413
17569,332,1,344.14,1,1,2,112
17571,50,4,1498.51,3,2,3,323
17573,29,3,380.6,3,2,2,322
17579,5,3,448.90000000000003,4,2,2,422
17584,7,2,1242.3,4,1,3,413
17585,109,4,1133.07,2,2,3,223
17588,100,3,1240.2,2,2,3,223
17590,2,3,1479.22,4,2,3,423
17594,85,2,993.18,2,1,3,213
17595,12,2,388.79,4,1,2,412
17603,78,1,394.72,2,1,2,212
17604,217,2,309.36,1,1,2,112
17609,41,5,1112.22,3,2,3,323
17614,57,1,390.07,2,1,2,212
17615,130,3,329.6,2,2,2,222
17616,174,3,571.1999999999999,1,2,2,122
17618,6,3,971.58,4,2,3,423
17621,21,3,1379.9,3,2,3,323
17623,33,1,527.0500000000001,3,1,2,312
17624,15,2,843.48,4,1,3,413
17630,170,2,503.59999999999997,1,1,2,112
17631,2,3,528.33,4,2,2,422
17633,31,4,1324.84,3,2,3,323
17637,31,2,547.0600000000001,3,1,2,312
17640,87,1,621.66,2,1,2,212
17642,120,2,712.29,2,1,3,213
17646,219,3,1008.39,1,2,3,123
17649,138,1,868.49,2,1,3,213
17653,37,4,1207.56,3,2,3,323
17658,26,2,595.42,3,1,2,312
17664,19,2,604.64,3,1,2,312
17666,4,2,728.16,4,1,3,413
17668,1,2,347.75,4,1,2,412
17671,16,4,1572.71,4,2,3,423
17674,74,2,551.04,2,1,2,212
17676,4,6,1387.68,4,3,3,433
17692,127,4,740.9399999999999,2,2,3,223
17695,132,2,765.34,2,1,3,213
17697,236,1,338.95,1,1,2,112
17701,253,1,417.95,1,1,2,112
17703,35,3,798.74,3,2,3,323
17704,169,2,885.19,1,1,3,113
17711,11,2,385.1,4,1,2,412
17712,45,1,522.91,3,1,2,312
17715,201,1,326.4,1,1,2,112
17720,26,4,1195.94,3,2,3,323
17724,71,3,1033.0,2,2,3,223
17727,15,1,1060.25,4,1,3,413
17731,79,4,1240.11,2,2,3,223
17732,373,1,303.97,1,1,2,112
17733,39,2,692.19,3,1,3,313
17734,54,3,700.63,2,2,3,223
17736,9,3,377.44,4,2,2,422
17742,113,2,355.11,2,1,2,212
17749,178,2,674.52,1,1,3,113
17759,17,3,834.99,4,2,3,423
17761,33,1,712.78,3,1,3,313
17764,51,2,818.8199999999999,3,1,3,313
17765,159,3,371.88,1,2,2,122
17770,199,5,1143.27,1,2,3,123
17774,97,4,1225.41,2,2,3,223
17777,25,3,665.86,3,2,3,323
17779,21,3,658.57,3,2,3,323
17788,74,2,1117.9,2,1,3,213
17793,25,1,323.04,3,1,2,312
17795,180,2,350.39,1,1,2,112
17796,40,4,697.9,3,2,3,323
17797,22,3,780.43,3,2,3,323
17800,37,9,1199.01,3,3,3,333
17802,82,3,1285.04,2,2,3,223
17805,74,1,512.31,2,1,2,212
17806,11,1,546.04,4,1,2,412
17812,13,4,732.16,4,2,3,423
17817,4,3,387.68,4,2,2,422
17830,2,3,398.7,4,2,2,422
17835,3,3,350.64,4,2,2,422
17839,42,1,338.8,3,1,2,312
17848,81,9,901.1999999999999,2,3,3,233
17849,218,4,605.8000000000001,1,2,2,122
17854,185,2,311.26,1,1,2,112
17856,2,4,1418.03,4,2,3,423
17862,324,1,330.9,1,1,2,112
17864,13,3,597.5,4,2,2,422
17866,143,1,329.65,2,1,2,212
17867,30,6,1197.1000000000001,3,3,3,333
17869,107,5,428.18,2,2,2,222
17874,185,6,683.46,1,3,3,133
17878,44,1,379.45,3,1,2,312
17880,365,1,458.92,1,1,2,112
17883,3,4,671.77,4,2,3,423
17884,4,4,717.45,4,2,3,423
17886,32,3,899.61,3,2,3,323
17888,21,8,726.05,3,3,3,333
17890,323,2,602.09,1,1,2,112
17894,72,8,1119.81,2,3,3,233
17897,173,3,566.6,1,2,2,122
17905,71,4,800.24,2,2,3,223
17911,9,1,366.23,4,1,2,412
17912,310,5,311.01,1,2,2,122
17913,59,2,411.6,2,1,2,212
17914,4,1,336.43,4,1,2,412
17917,45,3,341.28,3,2,2,322
17919,88,1,1304.04,2,1,3,213
17921,64,4,826.52,2,2,3,223
17926,133,2,397.29,2,1,2,212
17929,11,4,843.0,4,2,3,423
17931,134,2,408.36,2,1,2,212
17932,29,3,1331.57,3,2,3,323
17934,52,2,704.25,2,1,3,213
17936,5,1,389.84,4,1,2,412
17941,131,1,304.56,2,1,2,212
17948,147,1,358.56000000000006,1,1,2,112
17950,72,3,482.2,2,2,2,222
17951,40,3,1008.5400000000001,3,2,3,323
17955,199,4,557.3,1,2,2,122
17958,117,1,508.4599999999999,2,1,2,212
17961,21,39,1296.44,3,3,3,333
17964,32,2,471.7,3,1,2,312
17966,38,5,1098.43,3,2,3,323
17970,211,1,582.59,1,1,2,112
17973,52,1,337.04,2,1,2,212
17974,25,3,740.79,3,2,3,323
17976,372,1,353.19,1,1,2,112
17978,365,1,300.91999999999996,1,1,2,112
17979,36,4,757.71,3,2,3,323
17980,166,3,811.45,1,2,3,123
17985,22,1,634.95,3,1,2,312
17990,237,3,630.84,1,2,2,122
17994,122,4,678.49,2,2,3,223
17999,37,2,382.06,3,1,2,312
18001,12,2,417.23,4,1,2,412
18006,23,1,444.68,3,1,2,312
18016,32,5,1483.56,3,2,3,323
18017,81,3,523.0,2,2,2,222
18022,36,1,668.11,3,1,3,313
18024,153,2,389.78,1,1,2,112
18034,22,2,422.88,3,1,2,312
18035,36,3,730.4,3,2,3,323
18036,32,3,405.62,3,2,2,322
18040,19,2,357.20000000000005,3,1,2,312
18043,25,3,559.51,3,2,2,322
18056,288,1,363.65,1,1,2,112
18059,23,3,306.46,3,2,2,322
18062,173,3,720.52,1,2,3,123
18064,133,2,814.0,2,1,3,213
18066,75,1,318.0,2,1,2,212
18067,40,1,396.33,3,1,2,312
18071,258,2,453.0,1,1,2,112
18074,374,1,489.6,1,1,2,112
18078,217,2,336.13,1,1,2,112
18080,19,2,1231.5,3,1,3,313
18081,36,3,343.45,3,2,2,322
18082,26,1,703.37,3,1,3,313
18085,330,2,689.95,1,1,3,113
18095,312,2,580.0500000000001,1,1,2,112
18096,12,3,911.15,4,2,3,423
18104,37,1,754.64,3,1,3,313
18106,330,1,430.7,1,1,2,112
18112,12,2,352.69,4,1,2,412
18116,68,8,1418.03,2,3,3,233
18117,26,1,320.72,3,1,2,312
18121,149,2,673.1,1,1,3,113
18123,24,2,589.4399999999999,3,1,2,312
18125,30,4,1142.99,3,2,3,323
18127,19,3,348.73,3,2,2,322
18130,15,3,1059.39,4,2,3,423
18133,212,1,931.4999999999999,1,1,3,113
18135,29,5,681.9100000000001,3,2,3,323
18136,63,3,784.33,2,2,3,223
18142,157,2,1019.52,1,1,3,113
18143,117,2,1000.16,2,1,3,213
18149,51,3,612.0799999999999,3,2,2,322
18150,32,3,566.58,3,2,2,322
18151,135,2,653.35,2,1,3,213
18154,3,2,399.19,4,1,2,412
18155,75,3,371.62,2,2,2,222
18156,13,2,734.94,4,1,3,413
18158,9,2,453.4,4,1,2,412
18159,301,1,530.15,1,1,2,112
18160,57,2,638.0600000000001,2,1,2,212
18164,37,1,399.65000000000003,3,1,2,312
18165,177,1,302.46000000000004,1,1,2,112
18167,23,3,1384.8600000000001,3,2,3,323
18168,176,6,1169.94,1,3,3,133
18170,33,3,980.31,3,2,3,323
18171,59,5,1231.31,2,2,3,223
18176,358,1,476.35,1,1,2,112
18177,31,6,1341.42,3,3,3,333
18181,24,1,382.8,3,1,2,312
18183,227,2,632.07,1,1,2,112
18185,249,1,304.25,1,1,2,112
18189,78,2,1090.24,2,1,3,213
18192,72,1,957.97,2,1,3,213
18194,82,1,973.8399999999999,2,1,3,213
18196,95,2,689.13,2,1,3,213
18202,200,3,1396.99,1,2,3,123
18205,36,2,517.36,3,1,2,312
18211,26,5,600.07,3,2,2,322
18216,31,1,481.75,3,1,2,312
18217,29,2,621.75,3,1,2,312
18218,211,2,662.08,1,1,3,113
18220,227,1,305.28000000000003,1,1,2,112
18221,22,5,1041.61,3,2,3,323
18222,93,1,443.0,2,1,2,212
18228,57,2,779.9,2,1,3,213
18232,82,4,592.97,2,2,2,222
18233,326,1,440.0,1,1,2,112
18236,30,6,882.24,3,3,3,333
18237,3,5,987.1,4,2,3,423
18239,219,5,1561.6100000000001,1,2,3,123
18240,46,1,422.58,3,1,2,312
18246,24,2,596.1,3,1,2,312
18248,123,2,804.02,2,1,3,213
18250,310,1,349.27,1,1,2,112
18252,51,2,526.67,3,1,2,312
18261,43,2,324.24,3,1,2,312
18263,26,3,1213.1599999999999,3,2,3,323
18265,72,2,801.51,2,1,3,213
18276,44,1,335.86,3,1,2,312
