CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score
15561,11,4,800.59,11.0,4.0,800.59,5,1,3,513
15562,351,1,134.55,351.0,1.0,134.55,1,1,1,111
15563,22,4,1400.44,22.0,4.0,1400.44,4,1,4,414
15565,50,2,173.16,50.0,2.0,173.16,3,1,1,311
15567,18,1,186.01,18.0,1.0,186.01,4,1,1,411
15568,2,3,758.29,2.0,3.0,758.29,5,1,3,513
15569,103,5,1375.71,103.0,5.0,1375.71,2,1,4,214
15570,7,12,4165.52,7.0,12.0,4165.52,5,2,5,525
15571,11,4,650.4300000000001,11.0,4.0,650.4300000000001,5,1,3,513
15572,4,7,2552.86,4.0,7.0,2552.86,5,2,5,525
15573,31,2,607.45,31.0,2.0,607.45,4,1,3,413
15574,177,4,702.25,177.0,4.0,702.25,2,1,3,213
15576,37,1,940.6700000000001,37.0,1.0,940.6700000000001,3,1,4,314
15577,151,3,258.88,151.0,3.0,258.88,2,1,2,212
15578,162,1,127.1,162.0,1.0,127.1,2,1,1,211
15579,68,2,348.6,68.0,2.0,348.6,3,1,2,312
15581,120,13,3679.9700000000003,120.0,13.0,3679.9700000000003,2,3,5,235
15582,24,3,682.9100000000001,24.0,3.0,682.9100000000001,4,1,3,413
15584,23,4,725.11,23.0,4.0,725.11,4,1,3,413
15585,176,1,455.3,176.0,1.0,455.3,2,1,2,212
15587,50,4,913.6800000000001,50.0,4.0,913.6800000000001,3,1,4,314
15589,255,3,478.53000000000003,255.0,3.0,478.53000000000003,1,1,3,113
15592,46,1,388.58,46.0,1.0,388.58,3,1,2,312
15593,70,1,199.8,70.0,1.0,199.8,3,1,1,311
15594,15,5,1771.78,15.0,5.0,1771.78,4,1,4,414
15596,100,5,1406.59,100.0,5.0,1406.59,2,1,4,214
15597,35,1,324.57,35.0,1.0,324.57,3,1,2,312
15598,53,1,240.68,53.0,1.0,240.68,3,1,1,311
15599,26,2,761.74,26.0,2.0,761.74,4,1,3,413
15601,11,14,6776.56,11.0,14.0,6776.56,5,3,5,535
15602,8,9,1297.8700000000001,8.0,9.0,1297.8700000000001,5,2,4,524
15603,78,1,48.480000000000004,78.0,1.0,48.480000000000004,2,1,1,211
15604,52,1,216.39,52.0,1.0,216.39,3,1,1,311
15605,36,5,1198.23,36.0,5.0,1198.23,3,1,4,314
15606,61,9,2920.16,61.0,9.0,2920.16,3,2,5,325
15607,336,1,104.76,336.0,1.0,104.76,1,1,1,111
15608,28,4,1093.68,28.0,4.0,1093.68,4,1,4,414
15609,184,1,298.48,184.0,1.0,298.48,1,1,2,112
15610,51,1,112.46000000000001,51.0,1.0,112.46000000000001,3,1,1,311
15611,9,13,1591.45,9.0,13.0,1591.45,5,3,4,534
15612,36,2,195.15,36.0,2.0,195.15,3,1,1,311
15615,10,23,10399.74,10.0,23.0,10399.74,5,4,5,545
15618,32,4,776.851,32.0,4.0,776.851,4,1,3,413
15619,10,1,336.40000000000003,10.0,1.0,336.40000000000003,5,1,2,512
15620,56,3,1553.18,56.0,3.0,1553.18,3,1,4,314
15621,4,4,1293.03,4.0,4.0,1293.03,5,1,4,514
15622,43,9,3709.56,43.0,9.0,3709.56,3,2,5,325
15623,141,1,301.03,141.0,1.0,301.03,2,1,2,212
15624,116,4,588.13,116.0,4.0,588.13,2,1,3,213
15625,103,4,1534.26,103.0,4.0,1534.26,2,1,4,214
15626,74,2,675.8,74.0,2.0,675.8,2,1,3,213
15628,4,9,2870.2400000000002,4.0,9.0,2870.2400000000002,5,2,5,525
15630,45,2,1186.35,45.0,2.0,1186.35,3,1,4,314
15632,15,8,3285.31,15.0,8.0,3285.31,4,2,5,425
15634,17,1,243.55,17.0,1.0,243.55,4,1,2,412
15636,89,2,724.76,89.0,2.0,724.76,2,1,3,213
15637,52,1,223.36,52.0,1.0,223.36,3,1,1,311
15639,134,1,425.32,134.0,1.0,425.32,2,1,2,212
15640,4,15,12515.66,4.0,15.0,12515.66,5,3,5,535
15641,105,4,1887.2,105.0,4.0,1887.2,2,1,4,214
15643,191,3,664.0,191.0,3.0,664.0,1,1,3,113
15644,166,4,813.0,166.0,4.0,813.0,2,1,3,213
15645,18,1,612.01,18.0,1.0,612.01,4,1,3,413
15646,157,3,447.64000000000004,157.0,3.0,447.64000000000004,2,1,2,212
15648,204,2,657.35,204.0,2.0,657.35,1,1,3,113
15649,336,2,816.0,336.0,2.0,816.0,1,1,3,113
15651,36,3,646.3,36.0,3.0,646.3,3,1,3,313
15652,91,1,337.74,91.0,1.0,337.74,2,1,2,212
15653,92,2,877.4399999999999,92.0,2.0,877.4399999999999,2,1,3,213
15654,9,2,922.53,9.0,2.0,922.53,5,1,4,514
15655,243,1,560.67,243.0,1.0,560.67,1,1,3,113
15656,45,4,748.5,45.0,4.0,748.5,3,1,3,313
15657,22,1,30.0,22.0,1.0,30.0,4,1,1,411
15658,190,5,1024.1000000000001,190.0,5.0,1024.1000000000001,1,1,4,114
15659,43,1,306.45,43.0,1.0,306.45,3,1,2,312
15660,25,9,1600.86,25.0,9.0,1600.86,4,2,4,424
15661,317,2,309.8,317.0,2.0,309.8,1,1,2,112
15663,106,1,138.14,106.0,1.0,138.14,2,1,1,211
15664,50,1,386.43,50.0,1.0,386.43,3,1,2,312
15665,168,2,2242.01,168.0,2.0,2242.01,2,1,5,215
15667,39,1,301.32,39.0,1.0,301.32,3,1,2,312
15668,217,1,76.32000000000001,217.0,1.0,76.32000000000001,1,1,1,111
15669,40,4,684.34,40.0,4.0,684.34,3,1,3,313
15670,296,1,173.05,296.0,1.0,173.05,1,1,1,111
15671,18,7,2657.13,18.0,7.0,2657.13,4,2,5,425
15673,88,4,2881.02,88.0,4.0,2881.02,2,1,5,215
15674,73,5,2446.6,73.0,5.0,2446.6,2,1,5,215
15675,81,3,323.69,81.0,3.0,323.69,2,1,2,212
15676,18,3,3435.76,18.0,3.0,3435.76,4,1,5,415
15677,49,1,657.23,49.0,1.0,657.23,3,1,3,313
15678,52,1,352.7,52.0,1.0,352.7,3,1,2,312
15679,24,4,781.28,24.0,4.0,781.28,4,1,3,413
15680,9,3,1333.68,9.0,3.0,1333.68,5,1,4,514
15681,25,5,1426.16,25.0,5.0,1426.16,4,1,4,414
15683,117,1,193.75,117.0,1.0,193.75,2,1,1,211
15687,8,9,2993.1,8.0,9.0,2993.1,5,2,5,525
15689,119,2,254.1,119.0,2.0,254.1,2,1,2,212
15690,4,2,239.76,4.0,2.0,239.76,5,1,1,511
15691,252,1,136.8,252.0,1.0,136.8,1,1,1,111
15692,28,1,191.04,28.0,1.0,191.04,4,1,1,411
15694,0,14,6479.4,0.0,14.0,6479.4,5,3,5,535
15695,266,2,409.98,266.0,2.0,409.98,1,1,2,112
15696,33,8,2736.46,33.0,8.0,2736.46,3,2,5,325
15699,17,1,309.65,17.0,1.0,309.65,4,1,2,412
15700,172,2,696.68,172.0,2.0,696.68,2,1,3,213
15701,2,4,1542.14,2.0,4.0,1542.14,5,1,4,514
15703,264,1,211.5,264.0,1.0,211.5,1,1,1,111
15704,140,4,2293.62,140.0,4.0,2293.62,2,1,5,215
15705,201,1,143.1,201.0,1.0,143.1,1,1,1,111
15706,63,4,1060.56,63.0,4.0,1060.56,3,1,4,314
15707,35,4,945.58,35.0,4.0,945.58,3,1,4,314
15708,40,7,3364.2400000000002,40.0,7.0,3364.2400000000002,3,2,5,325
15709,283,1,133.25,283.0,1.0,133.25,1,1,1,111
15712,9,5,1072.3600000000001,9.0,5.0,1072.3600000000001,5,1,4,514
15713,143,2,356.7,143.0,2.0,356.7,2,1,2,212
15714,11,2,330.88,11.0,2.0,330.88,5,1,2,512
15716,145,4,1118.81,145.0,4.0,1118.81,2,1,4,214
15717,234,1,150.3,234.0,1.0,150.3,1,1,1,111
15719,32,13,5045.61,32.0,13.0,5045.61,4,3,5,435
15720,24,1,598.73,24.0,1.0,598.73,4,1,3,413
15721,11,1,507.08,11.0,1.0,507.08,5,1,3,513
15722,35,5,2222.56,35.0,5.0,2222.56,3,1,5,315
15723,364,1,203.1,364.0,1.0,203.1,1,1,1,111
15724,201,2,218.25,201.0,2.0,218.25,1,1,1,111
15725,15,1,415.25,15.0,1.0,415.25,4,1,2,412
15727,16,7,5178.96,16.0,7.0,5178.96,4,2,5,425
15729,212,1,85.0,212.0,1.0,85.0,1,1,1,111
15730,65,3,1120.88,65.0,3.0,1120.88,3,1,4,314
15732,212,2,294.12,212.0,2.0,294.12,1,1,2,112
15733,282,1,162.3,282.0,1.0,162.3,1,1,1,111
15734,114,2,1339.45,114.0,2.0,1339.45,2,1,4,214
15737,14,8,1205.1200000000001,14.0,8.0,1205.1200000000001,4,2,4,424
15738,18,16,4812.42,18.0,16.0,4812.42,4,3,5,435
15739,66,1,449.12,66.0,1.0,449.12,3,1,2,312
15740,49,1,154.88,49.0,1.0,154.88,3,1,1,311
15743,16,4,784.46,16.0,4.0,784.46,4,1,3,413
15744,77,1,34.8,77.0,1.0,34.8,2,1,1,211
15745,19,4,1094.59,19.0,4.0,1094.59,4,1,4,414
15746,134,1,196.88,134.0,1.0,196.88,2,1,1,211
15747,12,3,974.04,12.0,3.0,974.04,5,1,4,514
15748,40,1,149.31,40.0,1.0,149.31,3,1,1,311
15749,235,3,44534.3,235.0,3.0,17281.158099999997,1,1,5,115
15750,2,8,2465.48,2.0,8.0,2465.48,5,2,5,525
15752,39,7,2637.38,39.0,7.0,2637.38,3,2,5,325
15753,304,1,79.2,304.0,1.0,79.2,1,1,1,111
15754,51,3,458.57,51.0,3.0,458.57,3,1,2,312
15755,10,6,2364.25,10.0,6.0,2364.25,5,1,5,515
15756,61,4,532.96,61.0,4.0,532.96,3,1,3,313
15757,65,2,714.42,65.0,2.0,714.42,3,1,3,313
15758,24,1,205.25,24.0,1.0,205.25,4,1,1,411
15759,218,3,253.04,218.0,3.0,253.04,1,1,2,112
15762,65,2,583.75,65.0,2.0,583.75,3,1,3,313
15763,31,2,1086.92,31.0,2.0,1086.92,4,1,4,414
15764,88,6,3279.97,88.0,6.0,3279.97,2,1,5,215
15766,64,1,315.06,64.0,1.0,315.06,3,1,2,312
15768,115,3,621.8299999999999,115.0,3.0,621.8299999999999,2,1,3,213
15769,7,26,56252.72,7.0,26.0,17281.158099999997,5,5,5,555
15773,5,1,635.6800000000001,5.0,1.0,635.6800000000001,5,1,3,513
15774,68,1,270.8,68.0,1.0,270.8,3,1,2,312
15775,245,1,104.9,245.0,1.0,104.9,1,1,1,111
15776,133,1,241.62,133.0,1.0,241.62,2,1,1,211
15777,241,4,1047.11,241.0,4.0,1047.11,1,1,4,114
15780,183,3,475.28000000000003,183.0,3.0,475.28000000000003,1,1,3,113
15781,25,3,345.46,25.0,3.0,345.46,4,1,2,412
15782,9,3,2614.7400000000002,9.0,3.0,2614.7400000000002,5,1,5,515
15783,10,1,246.3,10.0,1.0,246.3,5,1,2,512
15785,32,5,2328.9700000000003,32.0,5.0,2328.9700000000003,4,1,5,415
15786,46,3,4932.2,46.0,3.0,4932.2,3,1,5,315
15787,26,3,948.05,26.0,3.0,948.05,4,1,4,414
15789,358,1,351.3,358.0,1.0,351.3,1,1,2,112
15790,10,1,220.85,10.0,1.0,220.85,5,1,1,511
15791,43,2,1612.69,43.0,2.0,1612.69,3,1,4,314
15793,14,3,965.61,14.0,3.0,965.61,4,1,4,414
15795,149,1,610.01,149.0,1.0,610.01,2,1,3,213
15796,1,8,2711.56,1.0,8.0,2711.56,5,2,5,525
15797,113,4,2207.4,113.0,4.0,2207.4,2,1,5,215
15799,75,3,884.14,75.0,3.0,884.14,2,1,3,213
15800,107,2,699.08,107.0,2.0,699.08,2,1,3,213
15801,46,3,1063.95,46.0,3.0,1063.95,3,1,4,314
15802,142,1,451.42,142.0,1.0,451.42,2,1,2,212
15803,51,1,415.82000000000005,51.0,1.0,415.82000000000005,3,1,2,312
15804,0,13,4206.39,0.0,13.0,4206.39,5,3,5,535
15805,23,17,5528.4800000000005,23.0,17.0,5528.4800000000005,4,3,5,435
15806,46,3,784.58,46.0,3.0,784.58,3,1,3,313
15807,50,3,903.9,50.0,3.0,903.9,3,1,4,314
15808,306,4,3734.9700000000003,306.0,4.0,3734.9700000000003,1,1,5,115
15809,36,5,515.77,36.0,5.0,515.77,3,1,3,313
15810,78,4,1391.98,78.0,4.0,1391.98,2,1,4,214
15811,22,6,2218.62,22.0,6.0,2218.62,4,1,5,415
15812,107,5,1801.14,107.0,5.0,1801.14,2,1,4,214
15813,207,2,1303.9099999999999,207.0,2.0,1303.9099999999999,1,1,4,114
15814,16,4,1945.33,16.0,4.0,1945.33,4,1,4,414
15815,63,5,2100.6,63.0,5.0,2100.6,3,1,5,315
15819,49,4,1905.45,49.0,4.0,1905.45,3,1,4,314
15820,319,1,206.98,319.0,1.0,206.98,1,1,1,111
15821,44,2,570.96,44.0,2.0,570.96,3,1,3,313
15822,3,2,885.47,3.0,2.0,885.47,5,1,3,513
15823,372,1,15.0,368.80999999999995,1.0,15.0,1,1,1,111
15825,172,1,532.94,172.0,1.0,532.94,2,1,3,213
15826,56,3,1654.31,56.0,3.0,1654.31,3,1,4,314
15827,73,14,1836.0900000000001,73.0,14.0,1836.0900000000001,2,3,4,234
15829,99,2,636.14,99.0,2.0,636.14,2,1,3,213
15830,37,1,576.0,37.0,1.0,576.0,3,1,3,313
15831,58,3,801.76,58.0,3.0,801.76,3,1,3,313
15832,254,1,836.79,254.0,1.0,836.79,1,1,3,113
15834,70,4,2233.75,70.0,4.0,2233.75,3,1,5,315
15835,44,4,954.09,44.0,4.0,954.09,3,1,4,314
15836,50,1,137.37,50.0,1.0,137.37,3,1,1,311
15837,64,1,391.98,64.0,1.0,391.98,3,1,2,312
15838,11,19,33643.08,11.0,19.0,17281.158099999997,5,4,5,545
15839,33,3,1048.49,33.0,3.0,1048.49,3,1,4,314
15840,58,2,355.56,58.0,2.0,355.56,3,1,2,312
15841,72,4,1224.06,72.0,4.0,1224.06,2,1,4,214
15843,303,1,118.95000000000002,303.0,1.0,118.95000000000002,1,1,1,111
15844,46,1,130.73999999999998,46.0,1.0,130.73999999999998,3,1,1,311
15845,17,8,3711.77,17.0,8.0,3711.77,4,2,5,425
15847,38,2,389.27,38.0,2.0,389.27,3,1,2,312
15850,19,2,238.85,19.0,2.0,238.85,4,1,1,411
15852,186,2,160.71,186.0,2.0,160.71,1,1,1,111
15853,51,1,110.8,51.0,1.0,110.8,3,1,1,311
15854,4,12,2974.65,4.0,12.0,2974.65,5,2,5,525
15855,136,5,712.24,136.0,5.0,712.24,2,1,3,213
15856,4,27,16387.57,4.0,27.0,16387.57,5,5,5,555
15857,18,1,297.0,18.0,1.0,297.0,4,1,2,412
15858,15,5,1438.85,15.0,5.0,1438.85,4,1,4,414
15860,40,8,977.21,40.0,8.0,977.21,3,2,4,324
15861,12,8,3165.36,12.0,8.0,3165.36,5,2,5,525
15862,8,4,832.88,8.0,4.0,832.88,5,1,3,513
15863,25,2,68.84,25.0,2.0,68.84,4,1,1,411
15864,22,6,1936.3200000000002,22.0,6.0,1936.3200000000002,4,1,4,414
15865,40,3,895.13,40.0,3.0,895.13,3,1,3,313
15866,101,1,230.53,101.0,1.0,230.53,2,1,1,211
15867,5,15,3812.64,5.0,15.0,3812.64,5,3,5,535
15869,277,2,149.64,277.0,2.0,149.64,1,1,1,111
15870,32,1,354.09000000000003,32.0,1.0,354.09000000000003,4,1,2,412
15872,14,2,360.93,14.0,2.0,360.93,4,1,2,412
15874,63,7,4405.88,63.0,7.0,4405.88,3,2,5,325
15877,1,2,493.28,1.0,2.0,493.28,5,1,3,513
15880,369,1,343.28000000000003,368.80999999999995,1.0,343.28000000000003,1,1,2,112
15881,312,5,501.39000000000004,312.0,5.0,501.39000000000004,1,1,3,113
15882,198,4,516.36,198.0,4.0,516.36,1,1,3,113
15883,2,2,396.48,2.0,2.0,396.48,5,1,2,512
15885,92,3,379.35,92.0,3.0,379.35,2,1,2,212
15886,60,1,181.09,60.0,1.0,181.09,3,1,1,311
15888,80,1,168.31,80.0,1.0,168.31,2,1,1,211
15889,156,2,446.87,156.0,2.0,446.87,2,1,2,212
15891,226,1,524.52,226.0,1.0,524.52,1,1,3,113
15894,253,2,263.55,253.0,2.0,263.55,1,1,2,112
15895,149,1,179.17,149.0,1.0,179.17,2,1,1,211
15897,194,2,222.05,194.0,2.0,222.05,1,1,1,111
15898,1,5,1388.88,1.0,5.0,1388.88,5,1,4,514
15899,368,1,56.25,368.0,1.0,56.25,1,1,1,111
15900,23,1,351.11,23.0,1.0,351.11,4,1,2,412
15901,16,3,363.88,16.0,3.0,363.88,4,1,2,412
15903,9,7,5126.76,9.0,7.0,5126.76,5,2,5,525
15904,8,1,164.68,8.0,1.0,164.68,5,1,1,511
15906,19,7,1567.69,19.0,7.0,1567.69,4,2,4,424
15907,3,3,967.45,3.0,3.0,967.45,5,1,4,514
15909,173,1,191.94,173.0,1.0,191.94,2,1,1,211
15910,0,8,1232.18,0.0,8.0,1232.18,5,2,4,524
15912,178,2,264.62,178.0,2.0,264.62,2,1,2,212
15916,16,8,1528.09,16.0,8.0,1528.09,4,2,4,424
15917,247,1,123.1,247.0,1.0,123.1,1,1,1,111
15918,190,2,334.23,190.0,2.0,334.23,1,1,2,112
15919,19,2,639.89,19.0,2.0,639.89,4,1,3,413
15920,154,4,167.5,154.0,4.0,167.5,2,1,1,211
15921,172,1,336.03000000000003,172.0,1.0,336.03000000000003,2,1,2,212
15922,373,1,369.5,368.80999999999995,1.0,369.5,1,1,2,112
15923,372,1,127.08,368.80999999999995,1.0,127.08,1,1,1,111
15925,194,1,207.15,194.0,1.0,207.15,1,1,1,111
15930,67,1,426.63,67.0,1.0,426.63,3,1,2,312
15932,4,8,2495.87,4.0,8.0,2495.87,5,2,5,525
15933,21,3,1107.46,21.0,3.0,1107.46,4,1,4,414
15935,239,2,416.86,239.0,2.0,416.86,1,1,2,112
15937,64,1,145.35,64.0,1.0,145.35,3,1,1,311
15938,112,5,404.58,112.0,5.0,404.58,2,1,2,212
15939,89,15,6115.01,89.0,15.0,6115.01,2,3,5,235
15940,311,1,35.8,311.0,1.0,35.8,1,1,1,111
15942,133,1,337.44,133.0,1.0,337.44,2,1,2,212
15944,276,1,325.1,276.0,1.0,325.1,1,1,2,112
15945,365,1,181.0,365.0,1.0,181.0,1,1,1,111
15947,82,1,1708.24,82.0,1.0,1708.24,2,1,4,214
15948,8,2,955.24,8.0,2.0,955.24,5,1,4,514
15949,16,2,364.72,16.0,2.0,364.72,4,1,2,412
15950,31,4,1765.51,31.0,4.0,1765.51,4,1,4,414
15951,8,2,708.22,8.0,2.0,708.22,5,1,3,513
15952,33,4,806.57,33.0,4.0,806.57,3,1,3,313
15953,15,8,1659.3799999999999,15.0,8.0,1659.3799999999999,4,2,4,424
15955,24,14,4416.26,24.0,14.0,4416.26,4,3,5,435
15957,31,1,428.89,31.0,1.0,428.89,4,1,2,412
15958,74,1,104.35,74.0,1.0,104.35,2,1,1,211
15963,19,2,470.76,19.0,2.0,470.76,4,1,3,413
15965,17,4,845.64,17.0,4.0,845.64,4,1,3,413
15967,23,2,418.83,23.0,2.0,418.83,4,1,2,412
15969,2,3,666.1,2.0,3.0,666.1,5,1,3,513
15970,303,1,314.1,303.0,1.0,314.1,1,1,2,112
15971,17,12,4199.85,17.0,12.0,4199.85,4,2,5,425
15973,366,1,307.82000000000005,366.0,1.0,307.82000000000005,1,1,2,112
15974,39,7,3442.15,39.0,7.0,3442.15,3,2,5,325
15975,84,1,371.01,84.0,1.0,371.01,2,1,2,212
15976,165,2,430.94,165.0,2.0,430.94,2,1,2,212
15977,17,2,1054.73,17.0,2.0,1054.73,4,1,4,414
15978,77,1,1098.78,77.0,1.0,1098.78,2,1,4,214
15980,88,3,2398.86,88.0,3.0,2398.86,2,1,5,215
15981,24,8,3408.48,24.0,8.0,3408.48,4,2,5,425
15983,22,4,1475.02,22.0,4.0,1475.02,4,1,4,414
15984,2,10,2837.67,2.0,10.0,2837.67,5,2,5,525
15985,123,2,1142.42,123.0,2.0,1142.42,2,1,4,214
15986,30,1,168.12,30.0,1.0,168.12,4,1,1,411
15987,12,7,1451.28,12.0,7.0,1451.28,5,2,4,524
15988,19,1,158.03,19.0,1.0,158.03,4,1,1,411
15990,44,2,792.11,44.0,2.0,792.11,3,1,3,313
15992,3,1,41.989999999999995,3.0,1.0,41.989999999999995,5,1,1,511
15993,8,7,2797.57,8.0,7.0,2797.57,5,2,5,525
15994,54,1,427.07,54.0,1.0,427.07,3,1,2,312
15996,88,6,1060.68,88.0,6.0,1060.68,2,1,4,214
15998,36,5,3089.97,36.0,5.0,3089.97,3,1,5,315
16000,2,3,12393.7,2.0,3.0,12393.7,5,1,5,515
16003,29,5,2735.37,29.0,5.0,2735.37,4,1,5,415
16005,12,4,615.39,12.0,4.0,615.39,5,1,3,513
16006,211,1,101.4,211.0,1.0,101.4,1,1,1,111
16007,47,4,1701.94,47.0,4.0,1701.94,3,1,4,314
16008,23,3,478.78,23.0,3.0,478.78,4,1,3,413
16009,22,4,992.71,22.0,4.0,992.71,4,1,4,414
16010,245,3,407.5,245.0,3.0,407.5,1,1,2,112
16011,8,16,3362.71,8.0,16.0,3362.71,5,3,5,535
16012,35,3,1415.29,35.0,3.0,1415.29,3,1,4,314
16013,3,47,37130.6,3.0,29.809999999999945,17281.158099999997,5,5,5,555
16014,37,3,662.38,37.0,3.0,662.38,3,1,3,313
16015,3,3,705.39,3.0,3.0,705.39,5,1,3,513
16016,3,8,1508.76,3.0,8.0,1508.76,5,2,4,524
16017,47,1,211.88,47.0,1.0,211.88,3,1,1,311
16018,39,2,408.90000000000003,39.0,2.0,408.90000000000003,3,1,2,312
16019,46,9,3786.2400000000002,46.0,9.0,3786.2400000000002,3,2,5,325
16020,16,3,851.01,16.0,3.0,851.01,4,1,3,413
16022,260,1,628.28,260.0,1.0,628.28,1,1,3,113
16023,46,3,719.81,46.0,3.0,719.81,3,1,3,313
16024,12,1,251.24,12.0,1.0,251.24,5,1,2,512
16025,29,1,439.65999999999997,29.0,1.0,439.65999999999997,4,1,2,412
16026,43,1,236.09,43.0,1.0,236.09,3,1,1,311
16027,91,6,934.62,91.0,6.0,934.62,2,1,4,214
16029,38,63,81024.84,38.0,29.809999999999945,17281.158099999997,3,5,5,355
16030,309,1,331.24,309.0,1.0,331.24,1,1,2,112
16031,92,2,548.94,92.0,2.0,548.94,2,1,3,213
16033,5,20,8816.4,5.0,20.0,8816.4,5,4,5,545
16034,196,3,437.7,196.0,3.0,437.7,1,1,2,112
16036,87,2,758.92,87.0,2.0,758.92,2,1,3,213
16037,269,3,855.02,269.0,3.0,855.02,1,1,3,113
16038,7,3,471.78000000000003,7.0,3.0,471.78000000000003,5,1,3,513
16040,65,3,1313.55,65.0,3.0,1313.55,3,1,4,314
16041,30,3,3166.4,30.0,3.0,3166.4,4,1,5,415
16042,22,5,1197.27,22.0,5.0,1197.27,4,1,4,414
16043,37,4,773.99,37.0,4.0,773.99,3,1,3,313
16045,119,4,1340.7,119.0,4.0,1340.7,2,1,4,214
16048,373,2,256.44,368.80999999999995,2.0,256.44,1,1,2,112
16049,40,3,1111.79,40.0,3.0,1111.79,3,1,4,314
16050,173,1,137.9,173.0,1.0,137.9,2,1,1,211
16052,54,1,362.06,54.0,1.0,362.06,3,1,2,312
16053,32,2,1511.95,32.0,2.0,1511.95,4,1,4,414
16054,145,1,783.9,145.0,1.0,783.9,2,1,3,213
16055,220,1,134.8,220.0,1.0,134.8,1,1,1,111
16056,45,1,664.85,45.0,1.0,664.85,3,1,3,313
16057,16,7,2263.12,16.0,7.0,2263.12,4,2,5,425
16059,65,6,1459.8600000000001,65.0,6.0,1459.8600000000001,3,1,4,314
16062,9,4,1153.62,9.0,4.0,1153.62,5,1,4,514
16063,260,1,335.32,260.0,1.0,335.32,1,1,2,112
16065,365,1,372.09,365.0,1.0,372.09,1,1,2,112
16066,16,5,1521.87,16.0,5.0,1521.87,4,1,4,414
16070,22,2,852.15,22.0,2.0,852.15,4,1,3,413
16071,44,1,326.24,44.0,1.0,326.24,3,1,2,312
16072,288,1,584.3199999999999,288.0,1.0,584.3199999999999,1,1,3,113
16073,297,1,122.39999999999999,297.0,1.0,122.39999999999999,1,1,1,111
16076,3,10,2234.73,3.0,10.0,2234.73,5,2,5,525
16078,283,1,79.2,283.0,1.0,79.2,1,1,1,111
16079,16,3,1352.0,16.0,3.0,1352.0,4,1,4,414
16080,81,2,217.16,81.0,2.0,217.16,2,1,1,211
16081,56,5,2806.9,56.0,5.0,2806.9,3,1,5,315
16083,100,2,1317.62,100.0,2.0,1317.62,2,1,4,214
16084,299,1,436.18,299.0,1.0,436.18,1,1,2,112
16085,23,5,981.51,23.0,5.0,981.51,4,1,4,414
16086,59,5,1121.39,59.0,5.0,1121.39,3,1,4,314
16091,154,2,315.06,154.0,2.0,315.06,2,1,2,212
16092,114,3,817.86,114.0,3.0,817.86,2,1,3,213
16093,106,1,17.0,106.0,1.0,17.0,2,1,1,211
16094,11,4,1078.23,11.0,4.0,1078.23,5,1,4,514
16096,264,1,320.62,264.0,1.0,320.62,1,1,2,112
16097,240,1,185.04999999999998,240.0,1.0,185.04999999999998,1,1,1,111
16098,87,7,2005.63,87.0,7.0,2005.63,2,2,5,225
16099,50,3,731.9,50.0,3.0,731.9,3,1,3,313
16101,70,1,1290.7,70.0,1.0,1290.7,3,1,4,314
16102,42,3,1842.14,42.0,3.0,1842.14,3,1,4,314
16103,7,6,1429.64,7.0,6.0,1429.64,5,1,4,514
16104,61,1,302.36,61.0,1.0,302.36,3,1,2,312
16105,248,1,336.96,248.0,1.0,336.96,1,1,2,112
16106,65,1,108.38,65.0,1.0,108.38,3,1,1,311
16107,17,7,3204.1600000000003,17.0,7.0,3204.1600000000003,4,2,5,425
16108,84,1,842.5,84.0,1.0,842.5,2,1,3,213
16109,218,2,611.88,218.0,2.0,611.88,1,1,3,113
16110,45,3,1337.48,45.0,3.0,1337.48,3,1,4,314
16112,143,4,195.73999999999998,143.0,4.0,195.73999999999998,2,1,1,211
16113,183,1,161.38,183.0,1.0,161.38,1,1,1,111
16114,170,1,135.75000000000003,170.0,1.0,135.75000000000003,2,1,1,211
16115,9,8,1667.97,9.0,8.0,1667.97,5,2,4,524
16116,211,1,612.78,211.0,1.0,612.78,1,1,3,113
16117,189,1,232.21,189.0,1.0,232.21,1,1,1,111
16119,8,2,423.36,8.0,2.0,423.36,5,1,2,512
16120,59,4,1309.14,59.0,4.0,1309.14,3,1,4,314
16121,57,2,867.11,57.0,2.0,867.11,3,1,3,313
16122,73,4,684.4200000000001,73.0,4.0,684.4200000000001,2,1,3,213
16123,51,1,307.78,51.0,1.0,307.78,3,1,2,312
16124,317,1,249.0,317.0,1.0,249.0,1,1,2,112
16125,367,1,289.35,367.0,1.0,289.35,1,1,2,112
16126,29,4,6287.77,29.0,4.0,6287.77,4,1,5,415
16127,39,1,656.25,39.0,1.0,656.25,3,1,3,313
16128,17,5,1880.22,17.0,5.0,1880.22,4,1,4,414
16131,51,6,3506.54,51.0,6.0,3506.54,3,1,5,315
16133,3,33,14589.04,3.0,29.809999999999945,14589.04,5,5,5,555
16134,21,2,618.09,21.0,2.0,618.09,4,1,3,413
16135,262,1,517.55,262.0,1.0,517.55,1,1,3,113
16136,59,3,709.38,59.0,3.0,709.38,3,1,3,313
16139,18,3,635.41,18.0,3.0,635.41,4,1,3,413
16140,65,2,725.18,65.0,2.0,725.18,3,1,3,313
16141,88,1,620.4,88.0,1.0,620.4,2,1,3,213
16142,249,1,535.34,249.0,1.0,535.34,1,1,3,113
16143,3,6,2424.94,3.0,6.0,2424.94,5,1,5,515
