CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score
17400,126,5,2129.96,126.0,5.0,2129.96,2,1,5,215
17402,4,13,2633.85,4.0,13.0,2633.85,5,3,5,535
17406,333,3,2200.42,333.0,3.0,2200.42,1,1,5,115
17416,29,7,6893.42,29.0,7.0,6893.42,4,2,5,425
17419,11,12,4226.57,11.0,12.0,4226.57,5,2,5,525
17422,16,6,1979.37,16.0,6.0,1979.37,4,1,5,415
17426,8,6,5037.26,8.0,6.0,5037.26,5,1,5,515
17428,0,28,17256.85,0.0,28.0,17256.85,5,5,5,555
17434,2,7,2373.82,2.0,7.0,2373.82,5,2,5,525
17442,36,6,2248.56,36.0,6.0,2248.56,3,1,5,315
17449,2,7,2520.86,2.0,7.0,2520.86,5,2,5,525
17450,8,46,194550.79,8.0,29.809999999999945,17281.158099999997,5,5,5,555
17451,1,7,1721.4,1.0,7.0,1721.4,5,2,4,524
17457,126,5,1737.7,126.0,5.0,1737.7,2,1,4,214
17463,16,5,1896.41,16.0,5.0,1896.41,4,1,4,414
17469,16,5,1870.97,16.0,5.0,1870.97,4,1,4,414
17490,0,7,2092.32,0.0,7.0,2092.32,5,2,5,525
17491,1,10,3558.87,1.0,10.0,3558.87,5,2,5,525
17504,206,9,2997.0299999999997,206.0,9.0,2997.0299999999997,1,2,5,125
17509,57,8,6115.14,57.0,8.0,6115.14,3,2,5,325
17511,2,31,91062.38,2.0,29.809999999999945,17281.158099999997,5,5,5,555
17512,28,10,2924.9900000000002,28.0,10.0,2924.9900000000002,4,2,5,425
17519,17,6,1844.02,17.0,6.0,1844.02,4,1,4,414
17528,1,8,3628.5,1.0,8.0,3628.5,5,2,5,525
17530,1,10,2385.0,1.0,10.0,2385.0,5,2,5,525
17554,1,5,1952.45,1.0,5.0,1952.45,5,1,4,514
17567,7,8,4331.48,7.0,8.0,4331.48,5,2,5,525
17576,8,19,3622.68,8.0,19.0,3622.68,5,4,5,545
17581,0,25,11045.04,0.0,25.0,11045.04,5,5,5,555
17589,60,4,2404.17,60.0,4.0,2404.17,3,1,5,315
17591,73,7,2225.9700000000003,73.0,7.0,2225.9700000000003,2,2,5,225
17593,3,5,3927.34,3.0,5.0,3927.34,5,1,5,515
17596,23,7,2827.93,23.0,7.0,2827.93,4,2,5,425
17597,213,1,2044.3700000000001,213.0,1.0,2044.3700000000001,1,1,5,115
17602,2,6,5102.97,2.0,6.0,5102.97,5,1,5,515
17611,7,15,3984.22,7.0,15.0,3984.22,5,3,5,535
17612,53,6,2048.45,53.0,6.0,2048.45,3,1,5,315
17613,22,14,4559.150000000001,22.0,14.0,4559.150000000001,4,3,5,435
17625,18,4,2047.0,18.0,4.0,2047.0,4,1,5,415
17629,5,8,1814.12,5.0,8.0,1814.12,5,2,4,524
17634,36,9,2361.9700000000003,36.0,9.0,2361.9700000000003,3,2,5,325
17644,1,11,2895.64,1.0,11.0,2895.64,5,2,5,525
17648,60,4,1797.5,60.0,4.0,1797.5,3,1,4,314
17651,11,10,3945.0,11.0,10.0,3945.0,5,2,5,525
17652,25,12,4867.72,25.0,12.0,4867.72,4,2,5,425
17655,10,7,2638.94,10.0,7.0,2638.94,5,2,5,525
17656,73,5,1674.69,73.0,5.0,1674.69,2,1,4,214
17659,17,12,2999.46,17.0,12.0,2999.46,4,2,5,425
17663,25,7,1802.91,25.0,7.0,1802.91,4,2,4,424
17667,66,5,2055.51,66.0,5.0,2055.51,3,1,5,315
17669,42,7,3406.7200000000003,42.0,7.0,3406.7200000000003,3,2,5,325
17672,50,2,3178.17,50.0,2.0,3178.17,3,1,5,315
17673,1,6,1629.12,1.0,6.0,1629.12,5,1,4,514
17675,1,31,20374.28,1.0,29.809999999999945,17281.158099999997,5,5,5,555
17677,1,30,16363.23,1.0,29.809999999999945,16363.23,5,5,5,555
17679,52,2,1992.1100000000001,52.0,2.0,1992.1100000000001,3,1,5,315
17682,10,6,2474.33,10.0,6.0,2474.33,5,1,5,515
17685,16,7,3191.53,16.0,7.0,3191.53,4,2,5,425
17686,7,7,5739.46,7.0,7.0,5739.46,5,2,5,525
17690,30,15,4757.95,30.0,15.0,4757.95,4,3,5,435
17696,38,8,2285.71,38.0,8.0,2285.71,3,2,5,325
17700,16,4,2534.64,16.0,4.0,2534.64,4,1,5,415
17702,30,4,1824.37,30.0,4.0,1824.37,4,1,4,414
17705,3,9,1823.52,3.0,9.0,1823.52,5,2,4,524
17706,4,17,10504.49,4.0,17.0,10504.49,5,3,5,535
17716,22,11,5655.99,22.0,11.0,5655.99,4,2,5,425
17719,37,15,5396.04,37.0,15.0,5396.04,3,3,5,335
17722,96,4,2424.04,96.0,4.0,2424.04,2,1,5,215
17723,127,6,3276.4000000000005,127.0,6.0,3276.4000000000005,2,1,5,215
17725,16,11,3439.08,16.0,11.0,3439.08,4,2,5,425
17728,3,3,2876.01,3.0,3.0,2876.01,5,1,5,515
17730,3,13,5298.4800000000005,3.0,13.0,5298.4800000000005,5,3,5,535
17735,2,19,13110.02,2.0,19.0,13110.02,5,4,5,545
17738,19,4,1879.05,19.0,4.0,1879.05,4,1,4,414
17739,11,7,2791.35,11.0,7.0,2791.35,5,2,5,525
17744,3,6,2322.4,3.0,6.0,2322.4,5,1,5,515
17750,5,9,1797.57,5.0,9.0,1797.57,5,2,4,524
17754,0,5,1772.26,0.0,5.0,1772.26,5,1,4,514
17757,1,30,5605.29,1.0,29.809999999999945,5605.29,5,5,5,555
17758,19,8,3456.7000000000003,19.0,8.0,3456.7000000000003,4,2,5,425
17768,8,3,2273.1800000000003,8.0,3.0,2273.1800000000003,5,1,5,515
17769,12,10,3997.98,12.0,10.0,3997.98,5,2,5,525
17787,152,4,1865.19,152.0,4.0,1865.19,2,1,4,214
17790,26,14,1965.55,26.0,14.0,1965.55,4,3,5,435
17799,22,10,3055.93,22.0,10.0,3055.93,4,2,5,425
17809,16,12,5411.91,16.0,12.0,5411.91,4,2,5,425
17811,4,39,7837.7300000000005,4.0,29.809999999999945,7837.7300000000005,5,5,5,555
17813,14,5,1770.8799999999999,14.0,5.0,1770.8799999999999,4,1,4,414
17819,71,7,3704.87,71.0,7.0,3704.87,3,2,5,325
17827,5,5,1995.46,5.0,5.0,1995.46,5,1,5,515
17837,42,8,1593.38,42.0,8.0,1593.38,3,2,4,324
17838,26,5,2779.3,26.0,5.0,2779.3,4,1,5,415
17841,1,124,40991.57,1.0,29.809999999999945,17281.158099999997,5,5,5,555
17846,85,1,2033.1,85.0,1.0,2033.1,2,1,5,215
17850,372,34,5391.21,368.80999999999995,29.809999999999945,5391.21,1,5,5,155
17857,4,23,26879.04,4.0,23.0,17281.158099999997,5,4,5,545
17858,5,12,5155.66,5.0,12.0,5155.66,5,2,5,525
17861,3,8,2100.8,3.0,8.0,2100.8,5,2,5,525
17863,59,6,3160.0,59.0,6.0,3160.0,3,1,5,315
17865,30,20,10526.32,30.0,20.0,10526.32,4,4,5,445
17870,2,12,1894.35,2.0,12.0,1894.35,5,2,4,524
17873,80,5,1859.16,80.0,5.0,1859.16,2,1,4,214
17920,4,17,4204.1,4.0,17.0,4204.1,5,3,5,535
17924,11,7,2962.5,11.0,7.0,2962.5,5,2,5,525
17930,35,5,1740.48,35.0,5.0,1740.48,3,1,4,314
17937,8,7,4301.22,8.0,7.0,4301.22,5,2,5,525
17940,49,10,4106.4400000000005,49.0,10.0,4106.4400000000005,3,2,5,325
17949,1,45,58510.48,1.0,29.809999999999945,17281.158099999997,5,5,5,555
17954,5,12,2332.72,5.0,12.0,2332.72,5,2,5,525
17965,37,14,2622.57,37.0,14.0,2622.57,3,3,5,335
17975,15,13,4488.81,15.0,13.0,4488.81,4,3,5,435
17997,74,8,1970.6699999999998,74.0,8.0,1970.6699999999998,2,2,5,225
18008,70,9,2116.19,70.0,9.0,2116.19,3,2,5,325
18041,11,21,4183.39,11.0,21.0,4183.39,5,4,5,545
18044,4,10,2088.6,4.0,10.0,2088.6,5,2,5,525
18055,7,10,6784.1900000000005,7.0,10.0,6784.1900000000005,5,2,5,525
18061,21,10,2119.41,21.0,10.0,2119.41,4,2,5,425
18065,5,14,2392.83,5.0,14.0,2392.83,5,3,5,535
18069,26,5,2036.67,26.0,5.0,2036.67,4,1,5,415
18073,114,12,3877.5200000000004,114.0,12.0,3877.5200000000004,2,2,5,225
18075,23,10,2611.75,23.0,10.0,2611.75,4,2,5,425
18077,8,11,2633.0099999999998,8.0,11.0,2633.0099999999998,5,2,5,525
18079,45,4,3651.97,45.0,4.0,3651.97,3,1,5,315
18087,98,2,4055.7199999999993,98.0,2.0,4055.7199999999993,2,1,5,215
18092,2,11,9068.26,2.0,11.0,9068.26,5,2,5,525
18093,93,4,2106.52,93.0,4.0,2106.52,2,1,5,215
18094,81,7,3017.3,81.0,7.0,3017.3,2,2,5,225
18097,7,6,2697.8,7.0,6.0,2697.8,5,1,5,515
18102,0,60,259657.3,0.0,29.809999999999945,17281.158099999997,5,5,5,555
18109,1,26,8052.97,1.0,26.0,8052.97,5,5,5,555
18118,10,26,5653.82,10.0,26.0,5653.82,5,5,5,555
18122,8,6,1826.21,8.0,6.0,1826.21,5,1,4,514
18139,17,6,8438.34,17.0,6.0,8438.34,4,1,5,415
18144,7,12,2888.75,7.0,12.0,2888.75,5,2,5,525
18145,12,4,2861.55,12.0,4.0,2861.55,5,1,5,515
18161,15,5,1618.69,15.0,5.0,1618.69,4,1,4,414
18172,14,20,7561.68,14.0,20.0,7561.68,4,4,5,445
18173,86,4,2106.84,86.0,4.0,2106.84,2,1,5,215
18178,128,4,1590.81,128.0,4.0,1590.81,2,1,4,214
18179,9,6,1793.17,9.0,6.0,1793.17,5,1,4,514
18180,4,6,1843.75,4.0,6.0,1843.75,5,1,4,514
18188,15,3,2001.04,15.0,3.0,2001.04,4,1,5,415
18198,4,17,5425.56,4.0,17.0,5425.56,5,3,5,535
18204,71,3,1993.7,71.0,3.0,1993.7,3,1,5,315
18210,1,6,2621.38,1.0,6.0,2621.38,5,1,5,515
18219,2,10,2069.77,2.0,10.0,2069.77,5,2,5,525
18223,4,14,6484.54,4.0,14.0,6484.54,5,3,5,535
18225,3,12,5509.12,3.0,12.0,5509.12,5,2,5,525
18226,44,11,5228.05,44.0,11.0,5228.05,3,2,5,325
18229,11,20,7276.900000000001,11.0,20.0,7276.900000000001,5,4,5,545
18230,9,7,2810.2000000000003,9.0,7.0,2810.2000000000003,5,2,5,525
18231,192,5,2083.27,192.0,5.0,2083.27,1,1,5,115
18235,71,3,1796.48,71.0,3.0,1796.48,3,1,4,314
18241,9,17,2073.09,9.0,17.0,2073.09,5,3,5,535
18242,72,4,2232.4900000000002,72.0,4.0,2232.4900000000002,2,1,5,215
18245,7,7,2567.06,7.0,7.0,2567.06,5,2,5,525
18251,87,1,4314.72,87.0,1.0,4314.72,2,1,5,215
18257,39,8,2337.63,39.0,8.0,2337.63,3,2,5,325
18259,24,3,2338.6000000000004,24.0,3.0,2338.6000000000004,4,1,5,415
18260,172,6,2643.2000000000003,172.0,6.0,2643.2000000000003,2,1,5,215
18272,2,6,3078.58,2.0,6.0,3078.58,5,1,5,515
18283,3,16,2094.88,3.0,16.0,2094.88,5,3,5,535
18287,42,3,1837.28,42.0,3.0,1837.28,3,1,4,314
