transaction_id,customer_id,product_id,category,sub_category,brand,date,quantity,unit_price,total_price,brand_premium_index,price_retention
T0007388,C09776,De-Toxification Health Care Pack,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-01-18,1,1100.0,1100.0,133.2,1.0
T0007389,C09776,De-Toxification Health Care Pack,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-01-23,2,1100.0,2200.0,133.2,1.0
T0007390,C09776,Opti Care Smooth Straight Conditioner,Beauty & Hygiene,Hair Care,Matrix,2024-01-09,1,1240.0,1240.0,540.0,1.0
T0007391,C09776,De-Toxification Health Care Pack,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-03-20,1,1100.0,1100.0,133.2,1.0
T0007392,C09777,Girl - Now Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-02-20,1,2399.470000000001,2399.470000000001,2353.907142857144,0.5105255319148939
T0007393,C09777,Natural Protein Hair Detox Kit,Beauty & Hygiene,Hair Care,The Moms Co,2024-02-14,1,858.0,858.0,722.4324324324324,1.0
T0007394,C09777,Natural Damage Repair Solution Kit - KA+ Hair System,Beauty & Hygiene,Hair Care,The Moms Co,2024-04-03,1,1999.0,1999.0,722.4324324324324,1.0
T0007395,C09777,Green Tea Gentle Detox Set,Beauty & Hygiene,Skin Care,The Moms Co,2024-03-29,1,972.0,972.0,722.4324324324324,1.0
T0007396,C09777,For Men Eau De Toilette,Beauty & Hygiene,Men's Grooming,Tommy Hilfiger,2024-02-15,1,2240.0,2240.0,2353.907142857144,0.8
T0007397,C09777,For Men Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-06-03,1,2240.0,2240.0,2353.907142857144,0.8
T0007398,C09777,For Men Set - Eau De Toilette + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-03-24,1,896.25,896.25,751.25,0.75
T0007399,C09777,Hair Remover Spray - Foam Lemon,Beauty & Hygiene,Feminine Hygiene,Dimples,2024-01-28,1,1200.0,1200.0,983.3333333333334,1.0
T0007400,C09777,24 Hour Skincare Starter Kit,Beauty & Hygiene,Skin Care,The Moms Co,2024-04-06,1,1116.0,1116.0,722.4324324324324,1.0
T0007401,C09778,White Botanical Exceptional Youth Dark Spot Corrector,Beauty & Hygiene,Skin Care,YVES ROCHER,2024-02-05,1,1105.0,1105.0,1101.0,0.85
T0007402,C09778,Hand Sanitizer,Beauty & Hygiene,Bath & Hand Wash,Varam,2024-06-16,1,2399.470000000001,2399.470000000001,604.8940000000002,0.9597880000000004
T0007403,C09778,Battery Operator Lady Shaver,Beauty & Hygiene,Feminine Hygiene,Remington,2024-05-29,1,2399.470000000001,2399.470000000001,2399.470000000001,0.6965079825834546
T0007404,C09778,Fine Line Moisturizer - Borage & Ylang Ylang,Beauty & Hygiene,Skin Care,Shankara,2024-06-22,1,2331.0,2331.0,1497.9779166666667,0.9
T0007405,C09778,La Nuit De Boheme Gold Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Anna sui,2024-05-08,1,2399.470000000001,2399.470000000001,1549.8233333333335,0.489687755102041
T0007406,C09778,Perfume Body Spray - Turquoise,Beauty & Hygiene,Fragrances & Deos,Paris,2024-03-31,1,1520.0,1520.0,814.2857142857143,0.95
T0007407,C09778,Tej Diffuser Oil,Beauty & Hygiene,Skin Care,Omved,2024-01-18,1,890.0,890.0,1644.7350000000006,1.0
T0007408,C09778,Tej Diffuser Oil,Beauty & Hygiene,Skin Care,Omved,2024-01-04,1,890.0,890.0,1644.7350000000006,1.0
T0007409,C09778,Perfume Body Spray - Bleu,Beauty & Hygiene,Fragrances & Deos,Paris,2024-06-20,1,1140.0,1140.0,814.2857142857143,0.95
T0007410,C09778,Perfume Body Spray - White,Beauty & Hygiene,Fragrances & Deos,Paris,2024-03-12,2,1140.0,2280.0,814.2857142857143,0.95
T0007411,C09778,Perfume Body Spray - Turquoise,Beauty & Hygiene,Fragrances & Deos,Paris,2024-06-28,1,1520.0,1520.0,814.2857142857143,0.95
T0007412,C09778,Vaginal Tightening Gel,Beauty & Hygiene,Feminine Hygiene,Everteen,2024-01-26,1,1999.0,1999.0,1999.0,1.0
T0007413,C09779,Stance Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-01-03,1,1440.0,1440.0,1844.746363636364,0.6
T0007414,C09779,For Men Set,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-05-02,1,2399.470000000001,2399.470000000001,1844.746363636364,0.7271121212121215
T0007415,C09779,Classic Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-03-05,2,1320.0,2640.0,1844.746363636364,0.4
T0007416,C09779,Pace Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-02-03,2,1800.0,3600.0,1844.746363636364,0.5
T0007417,C09779,Classic Black Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-05-03,1,1914.0,1914.0,1844.746363636364,0.58
T0007418,C09779,Stance Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-03-28,1,1440.0,1440.0,1844.746363636364,0.6
T0007419,C09779,Stance Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-03-09,1,2399.470000000001,2399.470000000001,1844.746363636364,0.6665194444444448
T0007420,C09779,For Men Set,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-01-02,2,2399.470000000001,4798.940000000002,1844.746363636364,0.7271121212121215
T0007421,C09779,Classic Black Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-05-12,2,1914.0,3828.0,1844.746363636364,0.58
T0007422,C09779,For Men Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-05-21,1,1155.0,1155.0,1844.746363636364,0.35
T0007423,C09779,Opti Care Smooth Straight Conditioner,Beauty & Hygiene,Hair Care,Matrix,2024-05-14,1,1240.0,1240.0,540.0,1.0
T0007424,C09779,Classic Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jaguar,2024-03-27,2,1320.0,2640.0,1844.746363636364,0.4
T0007425,C09780,Vitamin C & Hyaluronic Acid Gold Serum,Beauty & Hygiene,Skin Care,Greenberry Organics,2024-03-20,1,909.3,909.3,470.6571428571429,0.7
T0007426,C09780,AQVA Divina Body Mist,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-06-27,1,2399.470000000001,2399.470000000001,2399.470000000001,0.8569535714285719
T0007427,C09780,Omnia Amethyste Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-06-29,2,2399.470000000001,4798.940000000002,2399.470000000001,0.5160150537634411
T0007428,C09780,AQVA Divina Body Mist,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-01-16,1,2399.470000000001,2399.470000000001,2399.470000000001,0.8569535714285719
T0007429,C09780,Omnia Amethyste Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-05-29,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5160150537634411
T0007430,C09780,AQVA Divina Body Mist,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-02-14,1,2399.470000000001,2399.470000000001,2399.470000000001,0.8569535714285719
T0007431,C09780,Pour Homme Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-02-07,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5924617283950621
T0007432,C09780,Pour Homme Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Bvlgari,2024-01-28,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5924617283950621
T0007433,C09781,Styling Cream Original Non Greasy,Beauty & Hygiene,Men's Grooming,Brylcreem,2024-05-01,1,1080.0,1080.0,298.8,0.9
T0007434,C09781,Styling Cream Original Non Greasy,Beauty & Hygiene,Men's Grooming,Brylcreem,2024-04-03,1,1080.0,1080.0,298.8,0.9
T0007435,C09781,Travellers Pack - Black,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-03-03,1,1424.25,1424.25,758.7793750000001,0.75
T0007436,C09781,Travellers Pack - Black,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-01-30,1,1424.25,1424.25,758.7793750000001,0.75
T0007437,C09781,Travellers Pack - Black,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-03-01,1,1424.25,1424.25,758.7793750000001,0.75
T0007438,C09781,The Shaviour Pack,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-06-12,1,1874.25,1874.25,758.7793750000001,0.75
T0007439,C09781,The Shaviour Pack,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-04-18,1,1874.25,1874.25,758.7793750000001,0.75
T0007440,C09782,Celeste & Sheer Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2024-06-26,2,1615.5,3231.0,1458.4776470588238,0.9
T0007441,C09782,Whey Protein - Rich Chocolate,Beauty & Hygiene,Health & Medicine,IN2,2024-06-05,1,1499.0,1499.0,1413.7008333333335,1.0
T0007442,C09782,Raw Perfume For Men - EDP,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2024-04-05,1,1950.75,1950.75,1458.4776470588238,0.85
T0007443,C09782,Amalfi Bleu By Skinn For Women,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2024-06-22,1,2035.75,2035.75,1458.4776470588238,0.85
T0007444,C09782,Celeste & Sheer Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2024-01-08,1,1615.5,1615.5,1458.4776470588238,0.9
T0007445,C09782,Steele Perfume For Men - EDP,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,2024-02-15,2,1435.5,2871.0,1458.4776470588238,0.9
T0007446,C09783,Combo - Precision Safety Razor & 10 Feather Blades,Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,2024-03-30,1,999.0,999.0,240.20714285714288,0.5414634146341464
T0007447,C09783,Day & Night Cream Skin Care Combo,Beauty & Hygiene,Skin Care,Fuschia,2024-05-06,1,1080.0,1080.0,296.125,0.9
T0007448,C09783,Dark Side Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Beardo,2024-01-25,1,900.0,900.0,370.6278947368421,0.6
T0007449,C09783,"BCAA With Arginine, Glutamine & Muscle Activation Boosters - Lime & Lemon Flavour",Beauty & Hygiene,Health & Medicine,FAST&UP,2024-03-01,2,2399.470000000001,4798.940000000002,1003.8940000000002,0.8024983277591977
T0007450,C09783,Natrual Spray - Black For Men,Beauty & Hygiene,Men's Grooming,Udy,2024-04-16,1,2000.0,2000.0,1733.3333333333333,1.0
T0007451,C09783,Dark Side Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Beardo,2024-05-01,1,900.0,900.0,370.6278947368421,0.6
T0007452,C09783,Natural Spray from Men,Beauty & Hygiene,Fragrances & Deos,Udy,2024-04-21,1,1200.0,1200.0,1733.3333333333333,1.0
T0007453,C09783,Natural Spray from Men,Beauty & Hygiene,Fragrances & Deos,Udy,2024-03-14,1,1200.0,1200.0,1733.3333333333333,1.0
T0007454,C09783,Combo - Precision Safety Razor & 10 Feather Blades,Beauty & Hygiene,Hair Care,Bombay Shaving Company,2024-01-02,1,999.0,999.0,240.20714285714288,0.5414634146341464
T0007455,C09783,Natural Spray from Men,Beauty & Hygiene,Fragrances & Deos,Udy,2024-04-18,1,1200.0,1200.0,1733.3333333333333,1.0
T0007456,C09783,Pre Shave Foam - Classic Regular Skin 418g+Mach 3 Shaving Blades 10 pcs,Beauty & Hygiene,Men's Grooming,Gillette,2024-01-12,2,1009.35,2018.7,405.6764150943396,0.6796969696969697
T0007457,C09783,Natrual Spray - Black For Men,Beauty & Hygiene,Fragrances & Deos,Udy,2024-06-24,1,2000.0,2000.0,1733.3333333333333,1.0
T0007458,C09783,Day & Night Cream Skin Care Combo,Beauty & Hygiene,Skin Care,Fuschia,2024-05-28,1,1080.0,1080.0,296.125,0.9
T0007459,C09783,Organic Pure Argan Oil - For Hair & Skin,Beauty & Hygiene,Skin Care,StBotanica,2024-01-15,2,899.0,1798.0,673.7553191489362,0.8998998998998999
T0007460,C09783,Combo - Precision Safety Razor & 10 Feather Blades,Beauty & Hygiene,Hair Care,Bombay Shaving Company,2024-05-08,1,999.0,999.0,240.20714285714288,0.5414634146341464
T0007461,C09784,Spikenard (Jatamansi) Essential Oil - 100% Pure & Natural,Beauty & Hygiene,Skin Care,Aroma Treasures,2024-03-03,1,1080.0,1080.0,321.73285714285714,0.9
T0007462,C09784,Marine After Shave Spray,Beauty & Hygiene,Men's Grooming,Liberty,2024-01-11,1,1499.0,1499.0,1965.8233333333335,1.0
T0007463,C09784,Marine After Shave Spray,Beauty & Hygiene,Men's Grooming,Liberty,2024-01-12,2,1499.0,2998.0,1965.8233333333335,1.0
T0007464,C09784,Skin Whitening Kit - Medium,Beauty & Hygiene,Skin Care,Aroma Treasures,2024-01-24,1,972.0,972.0,321.73285714285714,0.9
T0007465,C09784,Marine After Shave Spray,Beauty & Hygiene,Men's Grooming,Liberty,2024-05-01,1,1499.0,1499.0,1965.8233333333335,1.0
T0007466,C09784,Spikenard (Jatamansi) Essential Oil - 100% Pure & Natural,Beauty & Hygiene,Skin Care,Aroma Treasures,2024-04-23,2,1080.0,2160.0,321.73285714285714,0.9
T0007467,C09785,Keep It Sweet Lip Scrub - Sugar Sweet,Beauty & Hygiene,Skin Care,Milani,2024-06-29,2,1370.0,2740.0,1370.0,1.0
T0007468,C09785,Keep It Sweet Lip Scrub - Sugar Sweet,Beauty & Hygiene,Skin Care,Milani,2024-04-27,1,1370.0,1370.0,1370.0,1.0
T0007469,C09785,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-04-27,1,1299.0,1299.0,999.0,1.0
T0007470,C09785,Keep It Sweet Lip Scrub - Sugar Sweet,Beauty & Hygiene,Skin Care,Milani,2024-02-12,1,1370.0,1370.0,1370.0,1.0
T0007471,C09785,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-03-25,1,1299.0,1299.0,999.0,1.0
T0007472,C09785,Keep It Sweet Lip Scrub - Sugar Sweet,Beauty & Hygiene,Skin Care,Milani,2024-02-25,1,1370.0,1370.0,1370.0,1.0
T0007473,C09785,Nutrition Plus Health Supplement - Joint Support,Beauty & Hygiene,Health & Medicine,Abbies,2024-05-28,1,1299.0,1299.0,999.0,1.0
T0007474,C09785,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-06-08,1,1299.0,1299.0,999.0,1.0
T0007475,C09785,Nutrition Plus Health Supplement - Milk Thistle Extract,Beauty & Hygiene,Health & Medicine,Abbies,2024-02-10,1,999.0,999.0,999.0,1.0
T0007476,C09786,Hair Styler ST300,Beauty & Hygiene,Hair Care,Braun,2024-02-07,1,2399.470000000001,2399.470000000001,2265.696666666667,0.7282154779969654
T0007477,C09786,Streak6 Shave Set - Handle + 4 Cartridges,Beauty & Hygiene,Men's Grooming,Spruce Shave Club,2024-04-17,1,899.0,899.0,458.9130434782609,1.0
T0007478,C09786,Epilator SE9-9961 Legs-Body-Face,Beauty & Hygiene,Feminine Hygiene,Braun,2024-05-16,1,2399.470000000001,2399.470000000001,2265.696666666667,0.2228127031293529
T0007479,C09786,Hair Styler ST300,Beauty & Hygiene,Hair Care,Braun,2024-06-06,1,2399.470000000001,2399.470000000001,2265.696666666667,0.7282154779969654
T0007480,C09786,Exfoliating Seaweed Scrub,Beauty & Hygiene,Skin Care,Footlogix,2024-06-23,1,2160.0,2160.0,1917.5,1.0
T0007481,C09786,Hair Dryer HD180,Beauty & Hygiene,Hair Care,Braun,2024-04-05,1,1998.15,1998.15,2265.696666666667,0.77
T0007482,C09786,1 Million Prive EDP,Beauty & Hygiene,Fragrances & Deos,Paco Rabanne,2024-06-10,2,2399.470000000001,4798.940000000002,2399.470000000001,0.4137017241379312
T0007483,C09786,Collagen Nutrition Serum,Beauty & Hygiene,Skin Care,It's Skin,2024-02-07,1,855.0,855.0,705.4782608695652,0.9
T0007484,C09786,Foot Deodorant Spray,Beauty & Hygiene,Skin Care,Footlogix,2024-01-24,1,1675.0,1675.0,1917.5,1.0
T0007485,C09786,Hair Styler ST300,Beauty & Hygiene,Hair Care,Braun,2024-05-09,1,2399.470000000001,2399.470000000001,2265.696666666667,0.7282154779969654
T0007486,C09786,Bath & Body Oil - Green Tea & Basil,Beauty & Hygiene,Bath & Hand Wash,Oriental Botanics,2024-03-13,1,899.0,899.0,734.0909090909091,1.0
T0007487,C09786,Foot Deodorant Spray,Beauty & Hygiene,Skin Care,Footlogix,2024-04-14,2,1675.0,3350.0,1917.5,1.0
T0007488,C09786,Hair Styler ST300,Beauty & Hygiene,Hair Care,Braun,2024-02-23,1,2399.470000000001,2399.470000000001,2265.696666666667,0.7282154779969654
T0007489,C09786,Foot Deodorant Spray,Beauty & Hygiene,Skin Care,Footlogix,2024-01-13,1,1675.0,1675.0,1917.5,1.0
T0007490,C09786,Streak6 Shave Set - Handle + 4 Cartridges,Beauty & Hygiene,Men's Grooming,Spruce Shave Club,2024-02-03,1,899.0,899.0,458.9130434782609,1.0
T0007491,C09787,LEDT Deodorant Spray,Beauty & Hygiene,Fragrances & Deos,Carven,2024-04-17,1,1125.0,1125.0,1162.5,0.5
T0007492,C09787,1001 Nights Concentrated Oriental Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-05-14,1,2399.470000000001,2399.470000000001,1086.6448529411766,0.4798940000000002
T0007493,C09787,Green Natural Seed Antioxidant Serum,Beauty & Hygiene,Skin Care,The Face Shop,2024-04-06,1,1732.5,1732.5,833.1990909090908,0.75
T0007494,C09787,Chia Seed No Shine Hydrating Cream,Beauty & Hygiene,Skin Care,The Face Shop,2024-04-25,1,2199.0,2199.0,833.1990909090908,1.0
T0007495,C09787,Green Natural Seed Antioxidant Serum,Beauty & Hygiene,Skin Care,The Face Shop,2024-02-14,1,1732.5,1732.5,833.1990909090908,0.75
T0007496,C09787,Dr.Belmeur Clarifying Spot Calming Ampoule,Beauty & Hygiene,Skin Care,The Face Shop,2024-03-26,1,1912.5,1912.5,833.1990909090908,0.85
T0007497,C09787,Shine EDP Fruity Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-05-21,1,1610.0,1610.0,1086.6448529411766,0.7
T0007498,C09787,Chemystery EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-01-02,2,1404.0,2808.0,1086.6448529411766,0.78
T0007499,C09787,Perfume - Pure 2 Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Dkny,2024-02-09,2,2399.470000000001,4798.940000000002,2399.470000000001,0.6855628571428575
T0007500,C09787,Jasmine Heart Bath Personal Care Gift Set,Beauty & Hygiene,Bath & Hand Wash,Soulflower,2024-03-08,1,1600.0,1600.0,520.2410714285714,0.8
T0007501,C09787,Neea Eau De Parfum Floral Perfume - Party Wear For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-05-26,1,1005.0,1005.0,1086.6448529411766,0.67
T0007502,C09787,Rose Hexagon Bath Gift Set - 100% Natural & Organic,Beauty & Hygiene,Bath & Hand Wash,Soulflower,2024-05-17,1,1050.0,1050.0,520.2410714285714,0.7
T0007503,C09787,Natural Protein Hair Detox Kit,Beauty & Hygiene,Hair Care,The Moms Co,2024-01-19,1,858.0,858.0,722.4324324324324,1.0
T0007504,C09787,Dahnul Oudh Raashid Concentrated Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-06-10,1,1800.0,1800.0,1086.6448529411766,0.6
T0007505,C09787,Homme Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,David Beckham,2024-04-12,1,1740.0,1740.0,2131.5,0.6
T0007506,C09788,Gold-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-06-01,1,896.25,896.25,751.25,0.75
T0007507,C09788,Flash Set - Eau De Toilette + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-05-31,1,896.25,896.25,751.25,0.75
T0007508,C09788,Flash Set - Eau De Toilette + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-01-29,1,896.25,896.25,751.25,0.75
T0007509,C09788,Flash Set - Eau De Toilette + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-04-16,1,896.25,896.25,751.25,0.75
T0007510,C09788,Chic-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-06-01,1,896.25,896.25,751.25,0.75
T0007511,C09788,Gold-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-05-13,1,896.25,896.25,751.25,0.75
T0007512,C09788,Divine-Issme Set - Eau De Parfum + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-04-29,1,918.75,918.75,751.25,0.75
T0007513,C09788,Hair Loss Health Care Pack - For 30 Days,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-06-09,2,1100.0,2200.0,133.2,1.0
T0007514,C09788,Flash Set - Eau De Toilette + Deodorant,Beauty & Hygiene,Fragrances & Deos,Ulric De Varens,2024-04-16,1,896.25,896.25,751.25,0.75
T0007515,C09788,Hair Loss Health Care Pack - For 30 Days,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-05-23,1,1100.0,1100.0,133.2,1.0
T0007516,C09789,Anti Cellulite Coffee Gift Hamper Skin Care Spa Set,Beauty & Hygiene,Skin Care,BodyHerbals,2024-01-03,1,1899.0,1899.0,635.972972972973,1.0
T0007517,C09789,Lavender Essentials Gift Set,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,2024-05-22,2,1399.0,2798.0,635.972972972973,1.0
T0007518,C09789,Strawberry Essentials Gift Set,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,2024-03-13,1,1399.0,1399.0,635.972972972973,1.0
T0007519,C09789,Perfume Spray - Blue Revlon,Beauty & Hygiene,Fragrances & Deos,Revlon,2024-04-18,1,1275.0,1275.0,430.7367647058823,0.85
T0007520,C09789,Perfume Spray - Blue Revlon,Beauty & Hygiene,Fragrances & Deos,Revlon,2024-03-28,2,1275.0,2550.0,430.7367647058823,0.85
T0007521,C09789,Lavender Surprise Bathing Set,Beauty & Hygiene,Skin Care,BodyHerbals,2024-05-09,1,1099.0,1099.0,635.972972972973,1.0
T0007522,C09789,Everyday Ritual Set,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,2024-02-24,1,1499.0,1499.0,635.972972972973,1.0
T0007523,C09789,Perfume Spray - Blue Revlon,Beauty & Hygiene,Fragrances & Deos,Revlon,2024-04-08,1,1275.0,1275.0,430.7367647058823,0.85
T0007524,C09789,Lavender Surprise Bathing Set,Beauty & Hygiene,Skin Care,BodyHerbals,2024-06-20,1,1099.0,1099.0,635.972972972973,1.0
T0007525,C09790,Brightening & Firming Eye Serum,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-02-01,1,855.0,855.0,746.1798507462687,0.9
T0007526,C09790,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-06-29,2,1200.0,2400.0,424.6193548387097,1.0
T0007527,C09790,Brightening & Firming Eye Serum,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-05-02,1,855.0,855.0,746.1798507462687,0.9
T0007528,C09790,Brightening Beads Cleanser+Pigmentation Reduction Complex,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-05-07,1,1096.0,1096.0,746.1798507462687,0.7116883116883117
T0007529,C09790,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-05-19,2,1200.0,2400.0,424.6193548387097,1.0
T0007530,C09790,Classic Deodorant Spray for Men,Beauty & Hygiene,Men's Grooming,Brut,2024-04-16,2,1200.0,2400.0,424.6193548387097,1.0
T0007531,C09790,Antox Vit-C Formula+,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-01-16,2,1196.0,2392.0,746.1798507462687,0.65
T0007532,C09790,Antox Vit-C Formula+ 30 ml + Pigmentation Reducing Complex 30 ml,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-03-20,1,1950.0,1950.0,746.1798507462687,0.65
T0007533,C09790,Ultra Light Aquagel Suncreen+Purifying Cleanser,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-03-17,1,960.0,960.0,746.1798507462687,1.0
T0007534,C09790,Hair Naturals - Soothing Conditioning Gel,Beauty & Hygiene,Hair Care,Kaya Clinic,2024-02-10,1,926.5,926.5,746.1798507462687,0.85
T0007535,C09790,Absolute Repair Concentrate,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-06-26,2,2040.0,4080.0,746.1798507462687,0.85
T0007536,C09790,Ultra Light Aquagel Suncreen+Purifying Cleanser,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-06-11,1,960.0,960.0,746.1798507462687,1.0
T0007537,C09790,Root Energising Oil,Beauty & Hygiene,Hair Care,Kaya Clinic,2024-06-14,1,1190.0,1190.0,746.1798507462687,1.0
T0007538,C09791,Legend For Man Eau De Parfum,Beauty & Hygiene,Fragrances & Deos,Police,2024-01-25,1,2399.470000000001,2399.470000000001,1505.5757142857146,0.7498343750000004
T0007539,C09791,Evoke Silver Edition Him EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-01-11,1,2399.470000000001,2399.470000000001,1086.6448529411766,0.7271121212121215
T0007540,C09791,Power 10 Formula VC Effector,Beauty & Hygiene,Skin Care,It's Skin,2024-02-02,2,855.0,1710.0,705.4782608695652,0.9
T0007541,C09791,Shadow II For Him EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-02-06,1,2300.0,2300.0,1086.6448529411766,1.0
T0007542,C09791,Cleanser+Suncreen Combo,Beauty & Hygiene,Skin Care,Kaya Clinic,2024-04-29,1,1410.0,1410.0,746.1798507462687,1.0
T0007543,C09791,1001 Nights Concentrated Oriental Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-05-21,1,2399.470000000001,2399.470000000001,1086.6448529411766,0.4798940000000002
T0007544,C09791,Amber Magic EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-02-25,1,1200.0,1200.0,1086.6448529411766,0.6
T0007545,C09791,No 1 Deodorant Spray,Beauty & Hygiene,Fragrances & Deos,Aigner,2024-03-07,1,1445.0,1445.0,1940.875555555556,0.85
T0007546,C09791,Shadow II For Him EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-05-02,1,2300.0,2300.0,1086.6448529411766,1.0
T0007547,C09791,Khallab EDP Floral Perfume For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-03-18,1,2254.0,2254.0,1086.6448529411766,0.98
T0007548,C09791,Amber Magic EDP Woody Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-01-03,1,1200.0,1200.0,1086.6448529411766,0.6
T0007549,C09791,CD 99 Mukhallat Concentrated Oriental Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-06-24,1,1230.0,1230.0,1086.6448529411766,0.82
T0007550,C09791,Blu Femme EDP Floral Perfume For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-03-22,1,1872.0,1872.0,1086.6448529411766,0.78
T0007551,C09791,Dahnul Oudh Raashid Concentrated Perfume Free From Alcohol For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,2024-03-27,1,1800.0,1800.0,1086.6448529411766,0.6
