index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
15524,Ultra Overnight Sanitary Pads With Wings - XL Plus,Beauty & Hygiene,Feminine Hygiene,Whisper ,938.92,998.0,Sanitary Napkins,4.2,Sleep worry-free with Whisper Bindazz Nights! Whisper Bindazzz Nights pads ensure up to 0% leaks because they are 75% longer & have a wider back vs regular pads.,938.92,938.92,5.919839679358722,256.93566666666663,0.9408016032064128
15559,Perfume - Red Delicious Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3500.0,Eau De Parfum,3.9,"Baldessarini Ambre Cologne is built around a whisky accord and complemented by top notes of mandarin and red apple, leading to a heart of violet, offset by a leather accord. With a base that blends notes of amber, oakwood, vanilla and labdanum.  For Beauty tips, tricks & more visit https://bigbasket.blog/",3500.0,2399.470000000001,31.44371428571425,2399.470000000001,0.6855628571428575
15582,Daily Moisturizing Lotion - For Normal & Dry Skin,Beauty & Hygiene,Skin Care,Aveeno,950.0,950.0,Body Care,4.3,"Aveeno daily moisturizing lotion is clinically proven to improve the health of dry skin in 1 day, with significant improvement in 2 weeks. Formulated with active naturals colloidal oatmeal and rich emollients, this nourishing lotion helps prevent and protect dry skin for a full 24 hours. As a skin protectant active ingredient, oatmeal can help restore the normal pH balance of the skin and aid in the maintenance of skin moisture barrier to help prevent and protect dry skin. Aveeno daily moisturizing lotion leaves your skin feeling soft, smooth and naturally healthy looking and is gentle enough for everyday use. It's also fragrance-free, nongreasy and noncomedogenic.",950.0,950.0,0.0,892.5,1.0
15601,Supple Preparation Facial Toner,Beauty & Hygiene,Skin Care,Klairs,1358.5,1430.0,Face Care,4.5,"The Klairs Supple Preparation Facial Toner is a non-irritating toner that rejuvenates and restores hydration to the skin. It balances the skins pH level and improves the effectiveness of the entire skin regime. Consisting of various plant extracts and soothing ingredients for calming, it provides full hydration deep within the skin.",1358.5,1358.5,5.0,1478.8333333333333,0.95
15650,"Pro Signature Range - Vitamin C Brightening Facial, Aromatherapy For Professionals",Beauty & Hygiene,Skin Care,Aroma Magic ,2399.470000000001,4900.0,Face Care,5.0,"The VITAMIN C LIGHTENING FACIAL is my unique signature offering and special creation for the salon and spa industries. This facial is a 6 step professional treatment that takes just 50 minutes. As the amount of collagen in the skin tends to decline with age, accelerated by sunlight, lifestyle, free radicals, and inflammation, topical application of Vitamin C on the skin become imperative. It effectively boosts collagen synthesis and slows its degradation. Use this facial once a month to exfoliate the skin deeply and promote cell regeneration so as to leave the skin brighter, replenished and rejuvenated. Apart from replenishing the skin with Vitamin C, it lightens the skin giving it a youthful and glamorous radiance.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",2940.0,2399.470000000001,51.03122448979589,395.30018348623855,0.48968775510204104
15748,Facial Kit - Sensitive Skin,Beauty & Hygiene,Skin Care,Aroma Magic ,1800.0,3000.0,Face Care,4.1,"The SENSITIVE SKIN FACIAL is a specialised formulation that delivers expert therapeutic skin treatments specially created for the salon and spa industries. This facial is a 6 step professional treatment that takes just 55 minutes. This facial proficiently calms skin inflammations and helps controls. sensitivity while countering the damages caused by pollution to leave the skin revitalised. It supplies vital nutrients to the skin to keep it hydrated leaving it with a graceful glow. Sensitive skin is commonly caused due to external factors that lead to irritation, redness, itchiness coupled with hormonal imbalances and stress. This facial helps you to stabilise the various effects of this conditions to leave the skin soothed and fresh. Consistent and regular use of this facial, preferably every 15 days, will help reduce sensitivity as the skin receives ample and intense hydration which pacifies the skin and imparts a healthy glow heaving you and the skin happier.",1800.0,1800.0,40.0,395.30018348623855,0.6
15808,Dahnul Oudh Bakhakh EDP Perfume For Unisex,Beauty & Hygiene,Fragrances & Deos,Ajmal,1840.0,2000.0,Eau De Parfum,1.0,"This is specially crafted from matured Cambodi Dahn AL Oudh and the fragrance has an 'Agar Aura' which is grassy and sublimely redolent. Astonishing in its complexity, pleasing in its aroma, this creation will be evocative to a novice, even whilst it thoroughly delights a connoisseur.",1840.0,1840.0,8.0,1086.6448529411766,0.92
15899,"Vitamin C Kit - Face Wash, Night Cream & Face Cream",Beauty & Hygiene,Skin Care,Mamaearth,1597.0,1597.0,Face Care,4.1,"Gentle clouds of frothy foams infused with the goodness of Vitamin C and Turmeric - that’s Mamaearth Vitamin C Foaming Face Wash for you. Fresh and effective, Mamaearth Vitamin C Foaming Face Wash is loaded with antioxidants as well as brightening and acne preventing properties. Plus, it comes with a super-efficient built-in brush that massages while cleansing. With dollops of cooling benefits thanks to Cucumber and Aloe Vera, this foaming face wash is like a shot of freshness. Use it in the morning to prepare your skin or wash off the toils of the day at night, this is the breath of freshness your skin needs. It comes with a brush applicator that makes application easy, effective and helps Vitamin C and Turmeric to penetrate deep within the skin. Dermatologically tested, this Vitamin C Foaming Face Wash has no harmful chemicals and is free of Toxins, Parabens, and Mineral Oils. Screen reader support enabled. Gentle clouds of frothy foams infused with the goodness of Vitamin C and Turmeric - that’s Mamaearth Vitamin C Foaming Face Wash for you.
You lead a busy life between family, friends, work and the daily grind, your skin gets exposed to dirt, pollution, harmful UV rays, and harsh weather conditions. This causes your skin to lose its radiance; it also starts showing signs of premature ageing. That’s why your skin needs some extra love and care during the night.Mamaearth Vitamin C Sleeping Mask is an overnight restorative gel-cream sleeping mask that replenishes lost radiance and reduces signs of ageing, as it works throughout the night. With this sleeping mask by your side, you will wake up with more radiant and hydrated skin. This Vitamin C Sleeping Mask is just the thing you need to add to your night-time routine!The product is dermatologically tested to ensure that it is suitable for all skin types. It contains no harmful chemicals, toxins, or parabens and is 100% safe to add to your night time skin regimen.
If there’s one ingredient you need in your skincare routine, it’s Vitamin C. This powerhouse brightens your skin naturally and reduces signs of ageing. Mamaearth Vitamin C Face Cream with Vitamin C and SPF 20 is lightweight, provides hydration, and gives your face a natural glow.
Enriched with Niacinamide and antioxidants, it fights photoaging, free-radical damage, and repairs skin cells to reveal healthy and radiant skin.Suitable for all skin types, Mamaearth Vitamin C Face Cream has no harmful chemicals and is free of Parabens, toxins, and mineral oils.",1597.0,1597.0,0.0,546.3333333333334,1.0
15988,Calming Body Massage Oil,Beauty & Hygiene,Skin Care,INATUR ,875.0,1250.0,Aromatherapy,4.1,"Inatur Calming massage oil is a blend of pure essential oils which work to relax tight muscles and give relief from tension. It is perfect for a gentle massage to help relax, unwind and ensure a good nights sleep. According to Ayurveda, this oil can be used by persons with Pitta imbalance, which occurs due to reasons like emotional trauma and unrest, to relax the mind and body. Soothing herbal and base oils infused with antioxidants and vitamins nourish, protect and cool Pitta skin.",875.0,875.0,30.0,400.67808219178085,0.7
15994,Deodorant Body Spray - Red Delicious Men EDT Spray W Sleeve,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3500.0,Women's Deodorants,3.9,"Baldessarini Ambre Cologne is built around a whisky accord and complemented by top notes of mandarin and red apple, leading to a heart of violet, offset by a leather accord. With a base that blends notes of amber, oakwood, vanilla and labdanum.  For Beauty tips, tricks & more visit https://bigbasket.blog/",3500.0,2399.470000000001,31.44371428571425,2399.470000000001,0.6855628571428575
15998,Mango Seed Moisturising Lotion,Beauty & Hygiene,Skin Care,The Face Shop,1259.3,1799.0,Face Care,4.1,An ultra-moisturising emulsion that helps to create soft and smooth skin texture. Apply regularly for best results. Its moisturising abilities will help your skin stay healthy.,1259.3,1259.3,30.000000000000004,833.1990909090908,0.7
16006,Fusion Shaving Blades,Beauty & Hygiene,Men's Grooming,Gillette,1827.5,2150.0,Shaving Care,4.3,"Gillette Fusion offers every man, whether clean-shaven or with facial hair, a great way to shave. Gillette Fusion features a 5-blade Shaving Surface technology on the front of the shaving cartridge. The blades are spaced 30 percent closer together than the Mach 3 Razor family. This creates a shaving surface that distributes the shaving force across the blades for significantly less irritation and more comfort. Includes a Lubrastrip which fades from green to white, signalling when shave conditions have been reduced. The Precision Trimmer blade, a single blade built into the back of the cartridge, allows men to easily trim sideburns, shave under the nose, and shape facial hair. That's a great shave.",1827.5,1827.5,15.0,405.6764150943396,0.85
16025,Proactive Protection Gift Set,Beauty & Hygiene,Bath & Hand Wash,Dr Rhazes,1178.0,1178.0,Hand Wash & Sanitizers,4.3,"This festive season gift your loved ones the Proactive Protection Gift Set crafted by Dr Rhazes designed and developed in Singapore. This gift set contains 6 products for your loved ones all-round protection.

Dr Rhazes 24 Hour Spray- It kills viruses & germs instantly and protects your family for 24 hours with just one spray. With 70% Ethanol, the spray kills 99.9% of viruses & germs
Dr Rhazes 7 Day Shield- With just one spray. Dr. Rhazes 7 days Surface Disinfectant Shield kills 99.9% viruses and bacteria instantly and gives ongoing protection for 7 days. It can withstand multiple touches, it is most useful for frequently touched surfaces. Elevator buttons, doorknobs, entry gates, car handles, tabletops, kitchen counters, remote controls, mobile covers, keyboards, office tables, ATM machines among others.
Dr Rhazes Concentrated Vegetable & Fruit Wash- it not only remove wax, pesticides, chemicals, dirt and other impurities but also kills 99.9% bacteria and fungi, in just a few minutes of soaking. Ensuring that your fresh produce is completely clean before you consume or cooking.
Dr Rhazes Ultra Protect Spray- It instantly kills 99.9% of germs, viruses and bacteria and gives your hands and surfaces non-stop protection for 2 hours, in spite of multiple touches. The spray is completely safe on the skin and Surfaces and does not require water.
Dr Rhazes Ultra Protect Gel: It gives your hands non-stop protection for 2 hours straight and instantly kills 99.9% of germs, viruses and bacteria. It does not require water and contains lemon extracts that impart a pleasant fragrance. The gel is completely safe on the skin and can also be used on surfaces. 
 Dr Rhazes 6 Layer Mask: It gives you complete protection against harmful viruses and bacteria.",1178.0,1178.0,0.0,349.4166666666667,1.0
16045,Calendula Essential Moisture Cream,Beauty & Hygiene,Skin Care,The Face Shop,1122.0,1320.0,Face Care,4.1,"A moisturizing and soothing cream that gently wraps irritated skin while providing instant hydration for dry, itchy skin. Containing 6 herb complex and 10% Calendula extract, this moisturising cream plumps, hydrates and smoothens the skin.",1122.0,1122.0,15.0,833.1990909090908,0.85
16177,Combo - Precision Safety Razor & 10 Feather Blades,Beauty & Hygiene,Hair Care,Bombay Shaving Company,999.0,1845.0,Shaving Care,5.0,"Engineered to perfection with a smooth chrome finish, our single-blade Precision Safety Razor is beautiful to behold. The generous weight and impeccable design make it effortless to use making it ideal for beginners. The razor comes with Japanese-engineered Feather blades that cut cleanly through facial hair. A truly comfortable shaving experience for normal or sensitive skin types.",999.0,999.0,45.85365853658537,240.20714285714286,0.5414634146341464
16218,Story Red Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Jacques Bogart,2268.0,3240.0,Eau De Toilette,3.9,"Use this everlasting wonderful perfume to stay fresh all day. The captivating fragrance of this perfume from the brand Jacques Bogart is perfect to cheer your mood. Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",2268.0,2268.0,30.0,1638.9633333333336,0.7
16287,Dark Side Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Beardo,900.0,1500.0,Perfume,1.0,"It is said that you can never hide your true self, but what if you can unleash your striking de me an or with a fragrance. Beardo has personified its hedonistic appeal with an all-new fragrance for men, the dark side. The dark side, Eau de parfum has a unique and tasteful blend of strong woody notes that linger for a longer time. On the other hand, its fresh notes spruce you up instantly for your everyday shenanigans. The dark side will give you a scintillating head start with its heady notes and keep you prepared for those close encounters.",900.0,900.0,40.0,370.6278947368421,0.6
16310,Power 10 Formula WR Effector,Beauty & Hygiene,Skin Care,It's Skin,855.0,950.0,Face Care,5.0,Its Skin Power 10 Formula WR Effector has a rich formula that is created to help you tackle some of the most common skin problems that come with ageing. It features a blend of effective natural ingredients that work in synergy to reduce the appearance of fine lines and wrinkles. It leaves skin with a brilliant radiance.,855.0,855.0,10.0,705.4782608695652,0.9
16340,Pro 2 Cross Action Electric Rechargeable Toothbrush,Beauty & Hygiene,Oral Care,Oral-B,2399.470000000001,4199.0,Electric Toothbrush,3.3,"Experience Oral-B PRO 2 2000 from the #1 brand recommended by dentists worldwide. The sleek handle of the PRO 2 2000 electric toothbrush helps you brush like your dentist recommends: It helps you brush for 2 minutes with the professional timer and it notifies you every 30 seconds to change the area you are brushing. While you are just moving the brush around your mouth, Oral-B's unique, round head does all the rest. The professionally inspired design of the CrossAction toothbrush head surrounds each tooth with bristles angled at 16 degrees, and 3D cleaning action oscillates, rotates, and pulsates to break up and remove up to 100 per cent plaque than a regular manual toothbrush for healthier gums. It begins whitening your smile from the first day of brushing by removing surface stains. Not only this, but the toothbrush helps you protect your delicate gums with the proprietary Pressure Control technology that reduces brushing speed and alerts you to be gentler if you brush too hard. With the Pressure Sensor, the Oral-B PRO 2 2000 toothbrush is the must-have brush for everyone who wants to switch to an electric toothbrush and improve their oral health. No wonder Oral-B is the #1 recommended brand by dentists worldwide. Oral-B PRO 2 2000 electric rechargeable toothbrush is compatible with the followingOral-B toothbrush heads: CrossAction, 3D White, Sensi UltraThin, Sensitive Clean, Precision Clean, FlossAction, TriZone, Dual Clean, Power Tip, Ortho Care.",4199.0,2399.470000000001,42.856156227673225,348.33562500000005,0.5714384377232677
16366,Deodorant Body Spray - Devin Country Cologne,Beauty & Hygiene,Fragrances & Deos,ARAMIS,2399.470000000001,4550.0,Women's Deodorants,3.9,"This masculine scent posesses a blend of: fresh greens with citrus and herbs mix with lower notes of rich spices, incense and amber.  For Beauty tips, tricks & more visit https://bigbasket.blog/",4550.0,2399.470000000001,47.26439560439558,2324.7350000000006,0.5273560439560442
16390,Touch Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tous,1775.0,3550.0,Eau De Toilette,3.9,"A fresh floral waft of freesia, lily of the valley, and lotus of the top; slide into a more intense floral heart with luscious jasmine, osmanthus and Thiare flower; The sweet fruity base brings notes of blueberry, raspberry, almond and vanilla.",1775.0,1775.0,50.0,1263.75,0.5
16493,Women Eau De Parfum,Beauty & Hygiene,Fragrances & Deos,Dkny,2399.470000000001,3500.0,Eau De Parfum,3.9,"DKNY Original Women EDP is the first urban floral fragrance that captures the true essence and spirit of New York. A vibrant burst of Blood Orange drenched in refreshing chilled Mandarin Vodka imparts the energetic personality of the scent.Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",2975.0,2399.470000000001,31.44371428571425,2399.470000000001,0.6855628571428575
16546,Aretha Eau De Parfum Fruity Perfume - Party Wear For Women,Beauty & Hygiene,Fragrances & Deos,Ajmal,1005.0,1500.0,Eau De Parfum,2.0,"A perfect blend of floral and fruity aroma, harmonized with light rosy and woody notes. This perfume was brilliantly executed by incorporating a touch of natural softness and sophistication which can’t be overlooked. Highly rich ingredients have been used to give the perfume a stunning, elegant and charming fragrance. The top note of the perfume has an uplifting and effusive combination of Peach, Bergamot, and Pear. Then it shifts towards the heart note which consists of floral tones which have been achieved by blending Rose, Lily and Jasmine. Base notes have a stronghold that produces a balanced, clean and long-lasting finish with the Musk Cedarwood, and Vetiver. This perfume is a delightful work which makes it the best choice for the women to wear for a party or social events.",1005.0,1005.0,33.0,1086.6448529411766,0.67
16572,Power 10 Formula VB Effector,Beauty & Hygiene,Skin Care,It's Skin,855.0,950.0,Face Care,4.1,"Enriched with Vitamin B6, Its Skin Power 10 Formula VB Effector balances the skins oil and sebum production while hydrating the skin and retaining the moisture balance. It controls acne formation and reduces blackheads, giving you a soft, smooth and clear skin.",855.0,855.0,10.0,705.4782608695652,0.9
16607,Easy Adult Diaper - Large,Beauty & Hygiene,Health & Medicine,Friends,903.0,1050.0,Adult Diapers,5.0,"Friends Easy Adult Diapers provide up to 8 hrs of protection.
It has a high absorbency rate and comes with a Wetness Indicator.",903.0,903.0,14.000000000000002,630.515625,0.86
16608,Luxury Bath & Body Hamper - Skin Care Spa Set,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,1599.0,1599.0,Bath Salts & Oils,4.3,"The product range in our gift set is formulated by combining precious essential oils with a blend of natural and organic ingredients. The idea behind the whole creation is to provide you and your dear ones with the natural skin care products which are healthy, regenerating and maintain body and skin balance.The red heart-shaped box with a beautiful red ribbon contains -Strawberry Shower Gel With Skin Conditioners - 200mlStrawberry Natural Moisturising Body Lotion - 200mlCalming Rose Geranium Cold Pressed Body Massage Oil - 100mlAroma DiffuserRose PotpourriRose Diffuser Oil - 10mlBath Puff2 T-light Candles",1599.0,1599.0,0.0,635.972972972973,1.0
16726,No 1 Deodorant Spray,Beauty & Hygiene,Fragrances & Deos,Aigner,1445.0,1700.0,Men's Deodorants,3.9,"Aigner No. 1 is a woody, dense, leathery scent that is softened by fresh accords that enhance the overall sense of allure. Cedar Leaves, Bergamont and Pepper capture the high notes whilst the powerful middle notes of Ginger, Cinnamon and Geranium add texture and depth. The whole infusion is given character and strength with bold Vetiver, Oud, Sandalwood and Musk.",1445.0,1445.0,15.0,1940.875555555556,0.85
16808,Love Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tous,1100.0,2200.0,Eau De Toilette,3.9,"Tous Love which is inspired by love, the joy of life and precious moments full of surprises and romantic emotions. ""Love is the exciting game which provides irresistible charm and happiness floating in the air"" - it enriches everyone's heart and provides a unique feeling of pleasure and fulfilment to each person. The new perfume Tous Love is composed to convey the cheerful feeling of butterflies in the stomach, romantic daydreaming and happiness with a composition which blends floral-fruity essences full of charming layers.",1100.0,1100.0,50.0,1263.75,0.5
16881,Triple Hyaluronic Acid,Beauty & Hygiene,Skin Care,Paese Cosmetics,1519.24,1999.0,Face Care,4.1,"This Triple Hyaluronic Acid deeply moisturises the skin, improves the skin elasticity, firmness, and controls the signs of ageing. Regular usage reduces deep wrinkles and the antioxidant properties increase the skin resistance to harmful free radicals and reduce irritations.",1519.24,1519.24,24.0,1519.24,0.76
16969,Zeal EDP Spicy Perfume For Men,Beauty & Hygiene,Fragrances & Deos,Ajmal,915.0,1525.0,Eau De Parfum,3.8,"Energetic strong and stirred with action, X-MEN Charge Body Deodoratnt has the fragrance of pure desire in the most dashing way. Stay irrestible, 24x7.",915.0,915.0,40.0,1086.6448529411766,0.6
17041,Pristine Perfume For Women - EDP,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,1950.75,2295.0,Eau De Parfum,4.0,Pristine is inspired by the unexpected yet refreshing drizzle on a fine spring morning - with enlivened citrus and green top notes. Pristine is inspired by the unexpected yet refreshing drizzle on a fine spring morning - with enlivened citrus and green top notes. A very marine heart. A comforting patchouli and musk finish. Pristine was designed to be a modern take on femininity that celebrates the contemporary woman. It has 4 years of shelf life.,1950.75,1950.75,15.0,1458.4776470588238,0.85
17065,Antox Vit-C Formula+ 30 ml + Pigmentation Reducing Complex 30 ml,Beauty & Hygiene,Skin Care,Kaya Clinic,1950.0,3000.0,Face Care,4.1,"Flaunt youthful skin with the kaya antox Vit-C + Formula. This non-oily, easy absorbing anti-oxidant gel is endowed to reduce premature skin ageing. It protects the skin against environmental assault, the delays appearance of dark spots, fine lines and wrinkles to give a youthful look. Formula researched and developed by dermatologists.
Developed by kaya dermatologists, pigmentation reducing complex is a light-textured, a fast-absorbing cream which helps to reduce dark spots, age spots, tanning and pigmentation marks that are resistant and has been there for a long time. It contains highly potent actives like azelaic acid and phytic acid which are proven tyrosinase inhibitors. The actives not only help to reduce the spots but also prevent further darkening of the skin. Hydrating nature of the actives improves the feel of the skin and keeps it soft and healthy.",1950.0,1950.0,35.0,746.1798507462687,0.65
17066,Liquid Sanitizer & Disinfectant,Beauty & Hygiene,Bath & Hand Wash,Trust,2399.470000000001,2500.0,Hand Wash & Sanitizers,5.0,"Trust Hand Sanitiser is protection on the go, whether you are at home or using public transport or simply eating outside, use Trust Sanitiser that offers water-free protection against germs. Trust hand sanitizer is specially formulated to protect you from germs with the use of soap and water.",2500.0,2399.470000000001,4.021199999999953,916.4900000000004,0.9597880000000004
17169,Legend For Woman Eau De Parfum,Beauty & Hygiene,Fragrances & Deos,Police,1760.0,3200.0,Eau De Parfum,1.0,"The aromatic lavender heart is twisted with absinthe and a hint of black pepper over vibrant amber woods giving life to a unique signature and a long-lasting trail. Use this everlasting wonderful perfume to stay fresh all day. The captivating fragrance of this perfume from the brand Police is perfect to cheer your mood. Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",1760.0,1760.0,45.0,1505.5757142857146,0.55
17171,Charcoal Charmers Gift Box,Beauty & Hygiene,Skin Care,Fizzy Fern,1470.0,1470.0,Face Care,4.1,"An indulgent charcoal collection gift box, specially curated for your loved ones, comes in a premium gift box and has 4 of our top selling charcoal products. A perfect gifting option for every occasion in our lives. A combination of products with the goodness of Moringa and soft vanilla notes remains a hot favourite throughout the year.",1470.0,1470.0,0.0,542.4396551724138,1.0
17179,Scuderia Black Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Ferrari ,1396.5,1995.0,Eau De Toilette,1.0,"This fragrance is a new interpretation of the original perfume, paying tribute to their famous predecessor, young, definitely modern and masculine, born to be part of the Ferrari Black legend. The bottle is revisited with transparent, contemporary color, a dark, mysterious shade for Black Signature.",1396.5,1396.5,30.0,1660.75,0.7
17182,"24K Gold Face Mask - Skin Brightening, Firming, Anti Ageing Mask",Beauty & Hygiene,Skin Care,StBotanica,1899.0,1899.0,Face Care,4.1,"St Botanica 24K Gold Face Mask is the ultimate luxurious Skin Rejuvenating & Anti-Aging treatment. Infused with Pure 24K Gold, Hydrolyzed Collagen, Retinol, Vitamins, Aloe Vera and other natural extracts carefully designed to help improve the appearance of firmness and impart an opulent glow. 24K Gold is known from the time of Cleopatra to have powerful anti-aging benefits. It helps to firm, lift, brighten and calm the appearance of skin. It also helps skin appear firmer and tighter while Argan Oil - a nutrient dense organic cold pressed oil works as an excellent skin moisturizer, Retinol Improves wrinkles and pigmentation, re-energizes and helps reduce the look of aging and stress.Hyaluronic Acid and Glycerin deliver intense hydration for a more lifted appearance. This lavish, nutrient-rich, & pampering 24K Gold Mask helps to reduce the look of fine lines and wrinkles, leaving skin looking silky smooth, firmer, radiant, revitalized and youthful. St Botanica 24K Gold Facial Mask is formulated as a 4-in-1 product: Moisturizer, Brighten the Appearance of Skin, Firmer Feeling Skin and Reduce the Appearance of Wrinkles. Gold mask is formulated to support that youthful looking appearance. Suitable for the dry and mature skin.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",1899.0,1899.0,0.0,673.7553191489362,1.0
17219,Dr.Belmeur Clarifying Spot Calming Ampoule,Beauty & Hygiene,Skin Care,The Face Shop,1912.5,2250.0,Face Care,4.1,"An intensely concentrated ampoule with powerful extract to reduce acne marks and blemishes. It is a hypoallergenic ampoule for an extra sensitive area that also evens out skin tone and is suitable for sensitive skin. It uses mild plant-based ingredients and low irritant formula that provides mild, clean skin, spot solution.",1912.5,1912.5,15.0,833.1990909090908,0.85
17264,L'Absolute Deodorant Spray,Beauty & Hygiene,Fragrances & Deos,Carven,1275.0,2550.0,Women's Deodorants,3.9,"Fresh and light, this deodorant deposits a fragrant mist on the skin. Associated with LAbsolu, it helps to intensify and prolong the sillage of the fragrance.Apply it to the pulse points like on your wrist, behind the ear, near the neck, behind the knee and on your elbows for the fragrance to last long.",1275.0,1275.0,50.0,1162.5,0.5
17326,Original Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tabac,1575.0,1750.0,Eau De Toilette,3.9,"Tabac Original is a refined perfume with spicy notes of black pepper, elegantly rounded by exotic woods, musk, ambergris, and by a floral bouquet. Its unique, unmistakable, and exclusive perfume underlines the elegance of the man wearing it.",1575.0,1575.0,10.0,689.375,0.9
17327,Play Lube- Massage 2 In 1 Stimulating,Beauty & Hygiene,Health & Medicine,Durex,1118.4,1398.0,Sexual Wellness,3.2,"Durex Play Stimulating Massage 2-in-1 is a completely safe lubricant gel for an enhanced and exciting intercourse with your beloved. Its soft, smooth and silky, everything that makes it perfect for a soothing massage over the body, even the intimate areas. Play Stimulating Massage gel contains Guarana, a native to the Amazon basin. Its rich in caffeine, which is known to enhance alertness, mood and physical endurance. You can find one that suits your pleasures from among the wide range of Durex condoms and lubes for you and your partner. Durex products are designed to excite and enhance couples sexual experience, boasting features like Extra Stimulation, Adaptable size or more comfort, More feel, Long lasting and Flavourful.Using a lube can add spice to your sex life, experiment with different flavours and sensations until you find the one that suits you best. From time to time, no matter how sexy you are feeling, your body might not always produce as much moisture as you need so add a little lube to make things a little more sensual. This personal lubricant can be used to ease vaginal dryness and create an intimate comfort, while the two of you enjoy an exotic experience. Lubes are also perfect for use with stimulators if you are looking to make things even more sensual. Being water soluble, it doesnt stain and is easily washable. The thrilling fragrance helps arouse and excite with an aromatherapy experience. Water based lubes are Durex condom friendly but oil based products can damage and degrade them so make sure you check before combining them.  For Beauty tips, tricks & more visitÃ‚ https://bigbasket.blog/",1118.4,1118.4,20.0,238.45714285714286,0.8
17349,Professional Salon Series Pearl Facial Kit,Beauty & Hygiene,Skin Care,Vlcc,1000.0,1000.0,Face Care,3.0,"This treatment helps in instant tan removal and rejuvenates dull, tired and sluggish skin to bring an instant glow to the face. This is a very popular Parisian facial used by celebrities all around the world. It counters problems related to cellular skin. It is a Do It Yourself Facial Kit, which allows you to get your facial done, all by yourself. It comes in the form of a Kit which combines all the steps.",1000.0,1000.0,0.0,221.67292307692307,1.0
17403,Avocado Cold Pressed Oil,Beauty & Hygiene,Skin Care,Nyassa,900.0,900.0,Aromatherapy,1.0,"Avocado oil is known for its regenerative and moisturizing property. Works well for dehydrated and sun damaged skin. Avocado oil is one of the most penetrative of all natural plant oils. Unlike most moisturisers and many other natural oils, it is believed to penetrate through the epidermis and into the dermis layer of our skin. This results in extremely soft and hydrated facial skin. And, due to its humectant properties that prevent drying out, this moisturising effect is long-lasting. It also works great on the Hair. Massaging avocado oil into your scalp also stimulates blood flow to your hair follicles. With improved blood flow and circulation to the scalp, more nutrients can reach the follicles to stimulate new growth and healthier hair in general. Nyassas pure Avocado oil is unscented. You can add a few drops of your favourite Nyassa essential oil or fragrance oil.",900.0,900.0,0.0,443.80357142857144,1.0
17436,Vaporisateur Natural Spray,Beauty & Hygiene,Fragrances & Deos,AmitabhB,1235.0,1300.0,Men's Deodorants,3.9,"For Beauty tips, tricks & more visit https://bigbasket.blog/",1235.0,1235.0,5.0,1235.0,0.95
17440,Whey Protein Powder - Vanilla,Beauty & Hygiene,Health & Medicine,FITWHEY,2399.470000000001,5900.0,Supplements & Proteins,4.0,"Fitwhey Whey Protein, a customised blend of all the nutrients, is the nutritional supplement of choice for those who lead an active lifestyle. Whey procured from the US to provide extremely soluble vegetarian protein. It is a safe, effective and easy to use product which ensures measurable results if accompanied with the right physical regimen.Satva Biotech is a venture envisioned by three technocrats with abundant global experience, to address the lag between the availability of path-breaking and revolutionary products in the areas of Energy, Health and Nutrition in the western world, and their entry into India. These products borne out of painstaking research by reputed firms, largely in Europe, and accepted by diverse global markets as complementing health care, both prophylactic and therapeutic, should be made available to Indians in its pristine form. With that objective, Satva Biotech was conceived due to its ties with these renowned companies in Europe and its knowledge of the need for their products in the Indian market, which is seeing a surge in awareness as regards fitness and personal health.",5900.0,2399.470000000001,59.33101694915253,2399.470000000001,0.4066898305084748
17450,Regenerist Whip - UV SPF 30,Beauty & Hygiene,Skin Care,Olay,1699.15,1999.0,Face Care,5.0,"Now available in India, Whip is formulated with Active Rush Technology that transforms from cream to liquid on contact with skin, to give instant absorption. It holds and releases more than 1000x its weight in hydration and active ingredients. Experience the light feel and matte finish with the Olay Whips range.Uniquely whipped with moisturiser to transform on the skin for fast absorption and effective delivery of the tone correcting ingredients to skin's surface layer.",1699.15,1699.15,14.999999999999996,755.5142857142857,0.8500000000000001
