index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
12687,Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Amul,250.0,250.0,Ghee & Vanaspati,4.2,Provides a wide range of essential nutrients. Improves brain and body functions and boosts immunity. A highly clarified butter that is used traditionally in Indian cuisines. It is considered to be a healthy fat and a power house of nutrients.,250.0,250.0,0.0
12688,Shimla Mix,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,119.0,140.0,Mukhwas,4.0,"Marudhar Shimla mix brings to you flavoursome mouth fresheners. It is very tasty and helps digestion. Shimla Mix is a sauf mixture that contains coconut flavour. It is consumed after meals. It is flavourful and aromatic. It can be consumed by people of all age. 100% Natural, Immunity Boosting & Rich in Anti Oxidants. Helps in Digestion & improves stomach health. Relish the delicious combination of sweet and mint in every bite that will refresh your mouth. Delicious & Tasty Mukhwas Mouth freshener, prepared using the most high-quality ingredients in hygienic condition to ensure better quality & authentic flavour.",119.0,119.0,15.0
12700,Long Grain Rice (Parmal) 5 Kg + Wheat Flour (Chakki Atta) 5 Kg,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,488.0,590.0,Basmati Rice,4.1,"Long Grain Rice (Parmal): Basmati Long Grain Rice can be exclusively identified by its aromatic and length of grains. Basmati rice being an unforgettable and rich blend of royalty and tradition optimizes the spirit of an exclusive and incredible India.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/Wheat Flour (Chakki Atta): Atta is made from the choicest grains - heavy on the palm, golden amber in colour and hard in bite. It is carefully ground using modern chakki - grinding process for the perfect balance of colour, taste and nutrition which also ensures that BB Royal atta contains 0% Maida. The dough made from BB Royal Atta absorbs more water, hence rotis remain softer for longer.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",488.0,488.0,17.28813559322034
12709,Natives Toor Dal//Togari Bele,"Foodgrains, Oil & Masala",Dals & Pulses,Himalayan Natives,102.0,120.0,"Toor, Channa & Moong Dal",5.0,Toor Dal has been used for about 3500 years in the Indian subcontinent. It is one of the major sources of protein for the population. Toor Dal is rich in carbohydrates and dietary fibres while being cholesterol-free. It is generally accompanied by rice or roti (Indian flatbread) and is a staple in every Indian household. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.,102.0,102.0,15.0
12712,Channa Dal/Kadale Bele,"Foodgrains, Oil & Masala",Dals & Pulses,bb Popular,168.0,300.0,"Toor, Channa & Moong Dal",4.1,"Chana dal is baby chickpeas that have been split and polished. It looks and tastes like small kernels of sweet corn. These lentils have a sweet and nutty taste. Chana dal is delicious, nutritious and easily digested. It is a good source of dietary fiber and includes an insignificant amount of polyunsaturated fat.",168.0,168.0,44.0
12722,Organic - Cloves/Lavanga,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,66.0,99.0,Organic Masalas & Spices,4.2,"Cloves are the aromatic flower buds of a tree in the family Myrtaceae, Syzygium aromaticum. They are native to the Maluku Islands in Indonesia, and are commonly used as a spice. Cloves are commercially harvested primarily in Bangladesh, Indonesia, India, Madagascar, Zanzibar, Pakistan, Sri Lanka, and Tanzania.",66.0,66.0,33.33333333333333
12723,Organic - Cashew/Kaju Whole 100g + Almond/Badam 100g + Raisin/Kismis 100g,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,311.0,346.0,Organic Dry Fruits,4.1,Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/,311.0,311.0,10.115606936416185
12726,Organic Coconut Oil/Narial Tel,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,285.0,285.0,Other Edible Oils,4.7,"While coconut oil is considered primarily to be a hair tonic, it is also used widely in Southern India for cooking purposes. Unlike refined oils, cold pressed coconut oil is full of vitamins and antioxidants, and it is also devoid of preservatives and chemicals.",285.0,285.0,0.0
12735,Healthy & Tasty - Refined Sunflower Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Emami,174.0,210.0,"Sunflower, Rice Bran Oil",4.2,"Emami Healthy & Tasty Sunflower Oil is manufactured with Multistage European Refining Technology for highest purity and retention of natural nutrients.
This amazing oil contains vitamins and anti-oxidants, which will help your skin and hair.
Also, it will lower cholesterol, reduce acne, and reduce the risk of cardiovascular disease.",174.0,174.0,17.142857142857142
12743,Masala - Tomato Rice Powder,"Foodgrains, Oil & Masala",Masalas & Spices,MTR,15.0,10.0,Blended Masalas,4.1,"MTR introduced Tomato Rice Powder which tastes great with Rice, MTR Vermicelli & Poha. It is specially made to add spice and flavour to the dishes. So impress your family and friends with delicious tomato rice made using MTR Tomato Rice Powder.",10.0,15.0,0.0
12745,Barnyard Millet - Khira/Swank/Kuthiraivally/Udalu/Kodisama,"Foodgrains, Oil & Masala",Dals & Pulses,Manna ,64.0,80.0,Cereals & Millets,4.0,"Good source of highly digestible protein with the least calories among all cereals. Its consumption makes you feel light and energetic.
The high amount of soluble and insoluble fibre that helps in preventing digestive troubles such as constipation and bloating
Low carbohydrate content & low glycemic index makes it recommended food for those suffering from diabetes
Gluten-free makes it suitable for those suffering from celiac diseases. Its high iron content makes it a good source of iron for vegetarians

Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/",64.0,64.0,20.0
12750,Fields Of Gold - Organic Jaggery/Bella,"Foodgrains, Oil & Masala",Organic Staples,PRISTINE,203.7,210.0,"Organic Sugar, Jaggery",3.7,Organic Jaggery is an ideal substitute for white sugar and much more beneficial than it. Made from cane juice and is naturally rich in minerals and antioxidants. Pristine is a pioneer in manufacturing organic and nutritional products using a variety of diverse crops.,203.7,203.7,3.0000000000000053
12761,Organic - Whole Wheat Atta/Godihittu,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,189.0,329.0,Organic Flours,4.1,"Organic Whole Wheat Attas are sent percent wheat grain atta with fiber and are recognized in the market for their normal ingredients. Whole grains or foods made from them contain all the essential parts and naturally-occurring nutrients of the entire grain seed in their original proportions. This definition means that 100% of the original kernel – all of the bran, germ, and endosperm – must be present to qualify as a whole grain. It develops the digestive system and consists of iron. Organic Whole Wheat Atta is the carefully select, cleaned, fresh and maintained one.",189.0,189.0,42.5531914893617
12762,Urad Dal/Uddina Bele Whole White,"Foodgrains, Oil & Masala",Dals & Pulses,Tata Sampann,178.0,200.0,Urad & Other Dals,4.2,"For most Indians, comfort food is always linked to easy-to-cook homemade meals and what can be the most convenient and quick to prepare dal. Urad Whole dal can be used to make idlis and dosas. Tata Sampann Urad Whole dal is unpolished as it does not undergo any artificial polishing with water, oil, or leather thereby retaining its goodness and wholesomeness. The 5-step process ensures that Tata Sampann Urad Whole dal grains are uniform and of premium quality, giving you an all-natural, authentic taste. So, whenever you are in the mood to cook something easy and delicious, dive into the scrumptious taste of Tata Sampann pulses, and enjoy a lovely meal!
Explore Tata Sampann Pulses range - Toor dal, Chana dal, Moong dal, Moong dal Chilka, Green Moong, Masoor dal, Masoor Small dal, Masoor Whole dal, Kali Masoor dal, Urad dal, Urad Whole dal, Urad Kali, Chawli (Lobia), Kabuli Chana, Kala Chana, Matki (Moth bean) and Rajma. 
Also Try: Try chana dal, toor dal, moong dal, masoor dal, Kabuli chana, etc.",178.0,178.0,11.0
12778,"Organic - Urad Black, Whole","Foodgrains, Oil & Masala",Organic Staples,bb Royal,149.0,190.0,Organic Dals & Pulses,3.9,"Urad Dal is used for various purposes besides retaining the skins and also has a strong flavor. It provides nutrients, such as protein, fat, and carbohydrates, and is a rich source of proteins like iron, folic acid, calcium, magnesium, potassium, and B vitamins. This helps boost the energy levels in the body and keeps you active. It is a protein-rich dal for vegetarians and for strong bones and a healthy body, have urad dal. It is good for digestion and also prevents constipation. It also has various beauty benefits. It is free of synthetic chemicals and pesticides.",149.0,149.0,21.578947368421055
12801,Garlic Peanut Chutney Powder,"Foodgrains, Oil & Masala",Masalas & Spices,Graminway,129.0,129.0,Blended Masalas,4.1,"Graminway Garlic Peanut Chutney Powder is made with peanut, garlic, and other spices. It is a speciality from Maharashtra also known as Shenga Chutney in the local language. You can eat this chutney with hot rice with a dash of ghee, roti, chapati, puri, dosa, and idli. At Graminway, they believe that everyone deserves to live a full and healthy life. The intake of their food supplements will provide a good foundation for a healthy lifestyle. They are committed to providing the highest quality products at affordable price. They are a company with a purpose beyond profit and want to make a lasting difference in the world. Graminway aims to provide clean, natural, and healthy products without compromising on the flavours and taste. They produce them in small batches, which helps maintain freshness and preserve the ingredient texture. By not stockpiling, each product is as fresh as possible when it reaches your doorstep.",129.0,129.0,0.0
12811,Organic Kala Chana,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,161.5,170.0,Organic Dals & Pulses,4.4,"Organic Tattva Kala Chana or Black Gram is famous for its high iron content which makes it a favourite food for menstruating, pregnant or lactating women and growing children. So we ensure our produce is grown in conditions that retain high quantities of iron and absolutely no added colours.",161.5,161.5,5.0
12813,Bengal Gram - Pesticide Free,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,69.0,69.0,"Toor, Channa & Moong Dal",4.2,Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/,69.0,69.0,0.0
12825,Ponni Boiled Rice/Kusubalakki - Super Premium,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,1498.0,1875.0,Boiled & Steam Rice,4.1,"Tamil Ponny raw rice is clean and pure. The main feature of this rice is that it withstands extended shelf life. It relishes in aroma, given that a high nutrition value to any one diet. It can be attributed to its low glycemic index which assists in the control of diabetes, obesity & cholesterol. It is cleaned and packed at our hygienic facilities.",1498.0,1498.0,20.106666666666666
12826,Powder - Chilly,"Foodgrains, Oil & Masala",Masalas & Spices,Annapoorna,52.0,52.0,Powdered Spices,4.1,,52.0,52.0,0.0
12835,Chef Curated Marinade Cheese & Onion,"Foodgrains, Oil & Masala",Masalas & Spices,Cambay Tiger,120.0,120.0,Blended Masalas,4.2,"Product in pack: A favourite among kids - Ready to Use Powdered Cheese & Onion Marinade goes well with Chicken, Prawns, Paneer and more. Mix marinade with oil to form a paste and use. Pack size: 100 g Try our ""Chef Curated Marinades' These powdered marinades help make cooking convenient, flavourful and delicious. They are ready to use when mixed with oil to form a paste and applied to the protein ( chicken, fish, paneer) to be marinated. These delicious marinades help add flavour to daily mundane cooking and are easy to use. How it tastes: Non- spicy, onion and cheese flavour.
Meet the rest of the flavours: Butter Garlic I Chili Garlic I Pahadi I Amritsari I Tikka I Chili Lime I Pink Pepper Lime",120.0,120.0,0.0
12847,Cooking Soda,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,38.0,40.0,Powdered Spices,4.1,An ideal raising agent Baking Soda is perfect for all sorts of food preparation. The rising action has a twice benefit as it gets activated as soon as the batter is sifted and mixed and then gets an extra boost once the heat is applied. It is the favored selection of most consumers across India.,38.0,38.0,5.0
12859,Organic - Rice Rawa,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,69.0,89.0,Organic Flours,4.1,"Rice rava or Semolina is a wholesome addition to your diet. The organic staple is rich in B vitamins such as thiamine and folate that primarily help in converting food to energy. It is a great source of iron and magnesium. These minerals aid the production of healthy red blood cells, are good for the heart and help control blood sugar levels.
BB Royal’s Organic Rice Rava is a premium staple, packed with nutrients. You can use rice rava to make a variety of dishes (especially South Indian favourites) such as Upma, Pidi Kozhakattai, Payasam, Kanji etc.BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms and products to ensure high-quality standards. All BB Royal products are cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",69.0,69.0,22.47191011235955
12870,Channa Dal/Kadale Bele,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,174.0,320.0,"Toor, Channa & Moong Dal",4.0,"Chana dal is baby chickpeas that have been split and polished. It looks and tastes like small kernels of sweet corn. These lentils have a sweet and nutty taste. Chana dal is delicious, nutritious and easily digested. It is a good source of dietary fibre and includes an insignificant amount of polyunsaturated fat.",174.0,174.0,45.625
12871,Black - Peppercorns,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,97.5,130.0,Organic Masalas & Spices,3.4,"Per 100 gm : Calories - 251 g, Fat - 3.3 g,Protein - 10 g",97.5,97.5,25.0
12893,Organic - Green Peas/Ona Batani,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,135.0,199.0,Organic Dals & Pulses,3.9,"Green Peas are small, round and green, and are generally harvested in the early summer. It gives delicious taste, as a fresh Green Peas. These are low in calories and contain negligible amounts of sodium, fat and cholesterol. Vitamins A, C, K and B6 are present in plenty.",135.0,135.0,32.1608040201005
12904,Organic - Rava,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,110.0,110.0,"Organic Rice, Other Rice",4.7,Pure & Sure is a range of Certified Organic Foods Products from Phalada Agro It is a natural step to extend our know-how and expertise of Organic food to provide the consumer a healthy and delectable experience of Pure organic food The ethos of the brand lies in the name itself which urges you to Take a step towards a more healthy livingUnlike many others Pure & Sure is a healthy result of a seamless effortof Phalada Agro which is involved throughout the supply chain right from the development of Organic Agri-inputs to a nourishing finalproduct which reaches your kitchen By choosing to go the organic way heres how Pure & Sure contributes to your health No more chemical concoctions entering your body An authentic taste at all meals A surge of vitamins minerals enzymes and other micro-nutrients adding to your health Preventing you from perilous Ingredients which may cause fatal diseases like cancer respiratory problems and other major diseases All of Phalada products are sourced directly from farmers and processed under hygienic condition in a GMP Certified Processing Facility with more than 10 years of experience in Organic Agriculture Phalada works with more than 1000 certified farmers across India.,110.0,110.0,0.0
12921,Idli - Sooji,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,80.0,140.0,"Sooji, Maida & Besan",4.1,"Sooji idli is fast becoming an interchange to rice idli. It can be completed in a jiffy and are light on the tummy too. It is also utilized as the major ingredient in several foods, both sweet and savory, like Upma and Rawa Laddoo. It is a superior resource of vitamin E and B vitamins. Both are necessary vitamins to strengthen your immune system.",80.0,80.0,42.857142857142854
12948,Butter Chicken Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,160.0,160.0,Blended Masalas,3.0,"Eastern's ready-to-cook Butter Chicken is made with a special mixture of magical spices to bring you the taste, which is still fresh in your memory. Pair it with any of the Indian Bread and let the food times begin.",160.0,160.0,0.0
12979,Finger Millet/Ragi Flour/Ragi Hittu,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Arya Organic,100.0,100.0,Rice & Other Flours,4.1,"Ragi is a good source of proteins and calcium, helps to combat high cholesterol. Because of its slow release of sugars to body it is good for diabetic people.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",100.0,100.0,0.0
12981,Organic Sonamasuri Raw Rice/Akki - Polished,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,475.0,475.0,"Organic Rice, Other Rice",4.1,"Rice is a dietary staple food and one of the important cereal crops, especially for people in Asia. Sonamasuri rice is one of the major grains and is the main source of energy for Indians. Sonamasuri rice like any other cereal provides a fair amount of protein, phosphorous, iron and in small amounts B vitamins. Our Sonamasuri Rice is 100 % Organic, grown without synthetic pesticides and grown without synthetic GMOs.",475.0,475.0,0.0
12997,Fried Gram/Huri Kadale,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,29.0,40.0,Urad & Other Dals,4.0,"Fried Gram is one of the most significant pulses in India. It is used in the form of whole dried seeds and in the form of dhal, arranged by splitting the seeds in a mill and separating the husk. It makes a great, strong snack on the go because they are low in fat and calories and high in protein and fiber.",29.0,29.0,27.500000000000004
13003,Garam Masala Powder,"Foodgrains, Oil & Masala",Masalas & Spices,Iyengar Spices & Food Specialists ,72.0,72.0,Powdered Spices,3.5,"Proprietary Food. Traditional Spice Mix (not curry powder) Iyengar garam masala is such a universally loved spice. It is normally added to make things spicy, as per your taste, so adding it at the end enhances the taste. Garam masala adds a very spicy taste to your mixed vegetables. Iyengar Spices is a trusted name in spices and masalas.",72.0,72.0,0.0
13047,Cloves/Lavanga,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,119.4,200.0,Whole Spices,4.2,"Cloves are the aromatic flower buds of a tree in the family Myrtaceae, Syzygium aromaticum. A popular commonly used spice in all Indian kitchens, Cloves, fondly called as, “laung”, “Lavanga”, “grambu”, “laving” etc in local terms. Cloves are also high in antioxidants, which may help prevent liver disease due to their ability to help decrease oxidative stress.",119.4,119.4,40.3
13049,Shahi Sabji Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,95.0,190.0,Blended Masalas,4.2,"Keya Shahi Sabji Masala is an exotic blend made from the choicest of ingredients, that are handpicked in the right proportion, gently blended and Coarse Ground to unlock taste and aroma only while cooking. Prepared by expert chefs, the magic of aroma locked Coastal Shahi Sabji Masala comes alive with great taste and flavour.Bored of the same taste of sabji? Want to give some twist to your taste buds? One stop solution for all your dishes, Keya Sabji Masala magically transforms your everyday dishes into everyday specials.",95.0,95.0,50.0
13095,Organic Rajma/Capparadavare - Chitra,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,133.0,140.0,Organic Dals & Pulses,4.3,"EAN Code: 40002654  Country of origin: India  Manufactured by: Mehrotra Consumer Products Pvt Ltd, 26 G Sector 31,Ecotech 1, Greater Noida, 201308, India  Best before 18-10-2021  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com",133.0,133.0,5.0
13115,Powder - Red Chilli,"Foodgrains, Oil & Masala",Masalas & Spices,Grb,37.0,37.0,Blended Masalas,4.6,"For Centuries, this unique Powder of Red Chilli (Lal Mirchi) has been a connoisseus essential Ingredients for the most delicious Indian Cuisine, Made from Carefully Selected red chillies and pounded to give you one-of-its-Kind Flavour Today GRB Shares with you the Secret Perfection so that you can add that touch magic to every meal.",37.0,37.0,0.0
13121,Organic - Tumeric Powder,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,43.0,43.0,Organic Masalas & Spices,4.3,"Turmeric powder is widely used to color and flavor. Phalada Pure and sure is a range of certified organic food products stemmed from our aim of providing complete solutions across organic supply chain. By offering end consumers quality organic food products which are sourced directly from farmers, we make sure our involvement in the supply chain from farm to hands. Our products guarantee purity and reach your hands without the use of chemical fertilizers, additives or artificial ingredients. We go one step further to satisfy our customers- In areas where our supplies are limited, we source premium organic products from across the globe and deliver a complete range of pure products that sure serves you the best. By sowing our vision, we harvest quality and spread healthy organic practices.",43.0,43.0,0.0
13139,Whole Black Pepper/Kari Menasu,"Foodgrains, Oil & Masala",Masalas & Spices,Blv Fine Blend,129.0,129.0,Whole Spices,4.0,Farm fresh best quality black pepper grown amidst coffee plantations. Organically home-grown and hand-picked and is free from pesticides. Premium black pepper is sorted & sun-dried in small quantities and is processed to remove the unusable sticks and dust. Great & fresh taste to add to your flavours. Need to store it in a dry & cool place to retain the freshness longer.,129.0,129.0,0.0
13140,Cow Ghee/Tuppa,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,239.2,299.0,Ghee & Vanaspati,3.5,"The Original Himalayan Cow ghee is made from the milk of purebred and non-hybrid free-range Himalayan cows that graze exclusively on the mineral-rich Himalayan grass, herbs, and medicinal plants. Our ghee is 100% genuine and is ethically and sustainably sourced. It is also free from preservatives, colours, and chemicals. It possesses a granular texture with an authentic aroma and flavour.",239.2,239.2,20.000000000000004
13165,Flax Seeds,"Foodgrains, Oil & Masala",Dry Fruits,Grocery Farm,38.0,40.0,Other Dry Fruits,4.2,"Flax seeds are the richest source of plant-based omega-3 fatty acids. They have good fats, which helps in healthy heart functions. They are a rich source of micronutrients and stands top in seeds.",38.0,38.0,5.0
13176,Himalayan Pink Salt/Uppu Granules,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",NUTRIWISH,250.0,250.0,Salts,4.0,"This Himalayan pink salt comes from salt mines 5, 000 feet deep below the Himalayan mountain range. Himalayan pink salt is a much more balanced and healthy choice in comparison to common table salt. This Pink Himalayan salt is rich mineral content can help balance the pH level of your body. Our high quality pink Himalayan salt is one of the purest salts you can find. The nutrients in Himalayan Pink Salt can actually increase the ability of our gastrointestinal tract to absorb other nutrients.",250.0,250.0,0.0
13204,Organic - Masoor Black Whole,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,119.0,142.0,Organic Dals & Pulses,4.0,"Masoor dal is a powerhouse of nutrients and wholesome addition to your diet. The organic staple is rich in calories, proteins and dietary fiber, and has long term benefits for your health and body. BB Royal’s Organic Masoor Black Whole is a premium staple. You can use masoor dal in various Indian dal and curry preparations.
BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms to ensure high-quality standards. All products under BB Royal are handpicked after rigorous scrutiny. They are later cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",119.0,119.0,16.19718309859155
13211,Udupi Kashaya Milk Mix,"Foodgrains, Oil & Masala",Masalas & Spices,Udupi Ruchi,142.5,150.0,Herbs & Seasoning,2.5,"Udupi ruchi udupi kashaya is a traditional and most sought after beverage (even as an alternative to coffee/tea). The uniqueness of the drink lies with its rich ingredients consisting of spices and herbs, thereby making it a very good immunity booster.",142.5,142.5,5.0
13225,Kashmiri Mukhwas,"Foodgrains, Oil & Masala",Dry Fruits,Chandan,120.0,120.0,Mukhwas,4.3,"The taste acts as a perfect mouth freshener. The delicious taste will surely crave you more. It is prepared using premium ingredients giving you the perfect luxurious taste. Relish the combination of different flavours. 
Chandan Mouth Freshener has been manufacturing mouth freshener since 1966 and is happy to share the rich taste of natural with no artificial ingredients.",120.0,120.0,0.0
13264,Organic - Semi Brown Sonamasuri Rice/Akki,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,890.0,890.0,"Organic Rice, Other Rice",3.8,24 Letter Mantra hand pounded sonamasoori rice is recommended for the control of weight and diabetes. It has high content of fiber. This rice is finding increasing acceptance in diet menus prepared by master chefs across the world.,890.0,890.0,0.0
13268,Organic Brown Rice Atta,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,44.0,45.0,Organic Flours,4.1,"Brown Rice Flour is the must-have all-rounder for anyone looking to spruce up morning times with some healthy pancakes, bake up some sweet treats or simply thicken sauces and soups. Brown rice atta compared to regular atta has bran and therefore it is a healthier product. It is a healthy option for those who are looking for a healthier alternative to regular atta. Since it is eaten as a staple and it contributes majorly towards daily protein intake. And when eaten with dal it becomes a complete protein.
Brown Rice atta is considered a safe cereal for celiac patients because it is gluten-free. Hence it is very popular with people who are looking for gluten-free products. It is the must-have all-rounder for anyone looking to spruce up morning times with some healthy pancakes, bake up some sweet treats or simply thicken sauces and soups.",44.0,44.0,2.2222222222222223
13314,Royal Kashmiri Mix,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,140.25,165.0,Mukhwas,5.0,"Marudhar Royal Kashmiri Mix delicately blended with roasted almonds, saffron strands, rose petals and Indian spices, the Kashmiri Kahwa is a sensory delight. Smell it, swirl it, sip it. 100% Natural, Immunity Boosting & Rich in Anti Oxidants. Helps in Digestion & improves stomach health. Relish the delicious combination of sweet and mint in every bite that will refresh your mouth. Delicious & Tasty Mukhwas Mouth freshener, prepared using the most high-quality ingredients in hygienic condition to ensure better quality & authentic flavour.",140.25,140.25,15.0
13326,Organic - Red Raw Rice/Akki,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,130.0,180.0,"Organic Rice, Other Rice",4.0,"These medium-sized grains of red rice have antioxidants, fiber, protein and minerals. With its distinctive colour and complex nutty flavour, Red Rice is the perfect foundation for a healthy and colorful meal. It is free of synthetic chemicals and pesticides.
BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms and products to ensure high-quality standards. All BB Royal products are cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",130.0,130.0,27.77777777777778
13333,Masoor Dal/Mysore Bele,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,109.0,160.0,Urad & Other Dals,4.1,"Masoor Dal is one of the most well-known Indian lentils. This dal is with no skin and red in color. It helps in cleansing your skin by removing impurities. The high amounts of fiber in the red lentils help in lowering cholesterol while potassium helps in lowering high blood pressure. Red lentils have a low glycemic index, which makes them an ideal food for people with diabetes. It boosts immune power. This dal is supple and cooks very speedily with a nice, earthy taste It has dietary fiber, vitamin B1, Folate and minerals all with almost no fat.",109.0,109.0,31.874999999999996
13341,Organic Red Chilli Powder/Menasina Pudi,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,40.5,50.0,Organic Masalas & Spices,4.0,Chillies consist of dried ripe fruits belonging to family Solanaceae. Dried Red Chilly is used in the whole form or powdered. Red Chilli Powder is spicy and the intense heat is concentrated in the seeds. Red Chilly Powder is the most popular spice ingredient used in India in food preparation. 24 Mantra Organic Red Chilli Powder is made by grinding cleaned whole red chillies and packed.,40.5,40.5,19.0
13358,Dried Blueberries,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,392.0,392.0,Other Dry Fruits,4.0,"You know you love those Blueberry Cheesecakes and Muffins, but we know you may have never had the blueberries themselves! Fret no more, we got just that for you! A paradise for sweet lovers, the grainy quotient of these dried blueberries give you special magic in every bite. So tasty, you might even forget how healthy you're getting with every chew! Stock up now, don't wait. It might get berry late... :p",392.0,392.0,0.0
13366,Basmati Rice/Basmati Akki - Biryani,"Foodgrains, Oil & Masala",Rice & Rice Products,Daawat ,165.0,220.0,Basmati Rice,4.3,The signature of an authentic Biryani is the length of the rice grain.  Every single grain of Daawat Biryani Basmati. Rice elongates to 18-24 mm when cooked.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/,165.0,165.0,25.0
13373,Organic - Turmeric Powder/Arisina Pudi,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,48.6,60.0,Organic Masalas & Spices,4.1,"Organic Turmeric/Haldi powder is an Indian spice that is used for its colour and flavour. The yellow colour of turmeric/haldi is because of its compound curcumin, the yield of which varies from 2-5 percent. Organic Turmeric/ Haldi extracts contain the three curcuminoid compounds as the main principles in the herb and curcumin is one of them.",48.6,48.6,18.999999999999996
13374,Masala - Sambar Powder,"Foodgrains, Oil & Masala",Masalas & Spices,MTR,225.0,260.0,Blended Masalas,4.2,"Sit back and savour the traditional taste of home-made sambar. All with MTR Foods signature recipe made the authentic South Indian way!
Established in 1924, MTR is the contemporary way to authentic tasting food, Our products are backed by culinary expertise honed, over 8 decades of serving wholesome, tasty and high-quality vegetarian food. Using authentic Indian recipes, the purest and best quality natural ingredients and traditional methods of preparation. We bring you a range of products of unmatched flavour and taste, to delight your family at every meal and every occasion. MTR is your special friend in the kitchen, that helps you bring extra joy to your family's everyday celebration with a variety of deliciously tempting food, So make every family occasion a special one, with MTR.",225.0,225.0,13.461538461538462
13384,Tamarind/Hunisehannu - Whole,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,199.5,210.0,Organic Masalas & Spices,3.8,"For 1 Tamrind ( Size 3 X 1) : Calories - 5 g, Fat - 0.01g, Carbs - 0.06g ,Protein, Vitamin A, Folic acid, Riboflavin, Niacin & Vitamin-C.",199.5,199.5,5.0
