index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
532,Pure Aloe Vera Gel,Beauty & Hygiene,Skin Care,Jeva,107.0,150.0,Body Care,3.7,"Bring the lost glow back to your face with this Jeva Pure Aloe Vera Gel. It is your one-stop solution to prevent aging and add a natural glow. Enriched with Aloe Vera extracts this gentle gel will leave your skin moisturized for up to 72 hours.Made with real natural Aloe Vera, Jeva Aloe Vera Gel is free from chemicals and works wonders for skin and hair.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",107.0,107.0,28.666666666666668,346.175,0.7133333333333334
542,Supple Bounce Body Lotion,Beauty & Hygiene,Skin Care,Dove,105.6,110.0,Body Care,4.5,"Enjoy the feeling of soft, supple & bouncy skin with New Dove, Nourishing Care, Supple Bounce Body Elasticizing Lotion enriched with NutriDUO that nourishes your skin deep down (within stratum corneum). It results in an irresistibly supple, bouncy, radiant skin that’s smooth to the touch. Its unique formulation combines rich nourishment and white tea extract, well known as an effective antioxidant, for more invigorating effect. So it’s supple and bouncy. Its fast-absorbing lotion is formulated with a plant-based moisturizer with goodness that lasts. It is dermatologically tested.  
While you enjoy your active lifestyle, it also exposes you to multiple aggressors which may make your body skin loose, rough and dull. Give your body the Dove Difference: Made with care.",105.6,105.6,4.000000000000005,198.32333333333332,0.96
557,Bhumyalakki Tablets,Beauty & Hygiene,Health & Medicine,Muniyal Ayurveda,120.0,120.0,Ayurveda,4.0,"Bhumiamlaki tablets supports healthy blood sugar, liver and kidney effectively. These herbs are specially selected and manually graded to give best products. It is formulated to support the proper function of the gallbladder. The capsule helps to detoxify the liver and stimulate the urinary system.",120.0,120.0,0.0,149.6875,1.0
560,Shaving Foam,Beauty & Hygiene,Men's Grooming,Red Hunt,68.0,85.0,Shaving Care,2.5,Effective and rich lather acts as a lubricant that makes razor glide for a smooth and comfortable shaving experience.,68.0,68.0,20.0,149.6,0.8
564,Bathing Soap - Cucumber & Coconut,Beauty & Hygiene,Bath & Hand Wash,Himalaya,99.36,120.0,Bathing Bars & Soaps,4.2,"Himalaya Herbals Refreshing Cucumber Soap is enriched with extracts of nut grass that sooth and moisturize the skin. It has turmeric which keeps the skin due to its antibacterial activities. The Cucumber sooth, rinse and energize and Oil of Coconut nourishes and moisturizes skin.For Beauty tips, tricks & more visit https://bigbasket.blog/",99.36,99.36,17.200000000000003,170.1270093457944,0.828
603,Ayurvedic Karela Powder,Beauty & Hygiene,Health & Medicine,Meghdoot,60.0,60.0,Ayurveda,4.0,"The Meghdoot's Karela Powder is an ayurvedic remedy which helps in regulating blood sugar level. It is enriched with pure karela extracts, it helps in regulating carbohydrate metabolism. This is useful in curing blood related disorders and is also beneficial for healthy functioning of the liver. It helps to maintain healthy blood sugar level. It is free from chemicals, preservatives, starch, additives, colours, yeast, binders, fillers.",60.0,60.0,0.0,173.25,1.0
626,Gulabari Moisturising Cold Cream,Beauty & Hygiene,Skin Care,Dabur,76.8,80.0,Face Care,4.2,"For sensitive, problem-prone skin, use of regular skin care products may be the root of your problems. Dabur Gulabari Cold Cream the safer natural face cream option with rose oil and glycerin that protect your skin against damage, remove dryness & dullness, and hydrate it from within for a healthy and radiant rose-like skin glow.  For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",76.8,76.8,4.000000000000004,189.05505263157895,0.96
641,Nomarks - Antimarks Soap For Normal Skin,Beauty & Hygiene,Health & Medicine,Bajaj,35.0,35.0,Bathing Bars & Soaps,4.4,"It contains the goodness of natural ingredients for marks free glowing skin. It contains almonds to nourish and maintain the youthful skin lustre. It also contains oats powder for refreshing, glowing skin and aloe vera to gently cleanse and moisturize.",35.0,35.0,0.0,101.90333333333334,1.0
673,Aloe Vera Kanti - Body Cleanser Soap,Beauty & Hygiene,Bath & Hand Wash,Patanjali,15.0,15.0,Shower Gel & Body Wash,4.2,"Patanjali Kanti Alovera Body Soap is helpful in nourishing, rejuvenating and worship the skin. It is also helpful in removing aridness and unevenness of skin. It is a polite soap that removes grime and filth off the skin making it yielding and high-pitched clean. It neither moisturizes the skin nor dries it out. It creates polite lather and smells good.  For Beauty tips, tricks & more visit https://bigbasket.blog/",15.0,15.0,0.0,72.0,1.0
681,Pain Relief Cream,Beauty & Hygiene,Health & Medicine,Moov,112.5,125.0,Everyday Medicine,4.3,"Moov is fortified with the power of 'Nilgiri Oil'. It enters deep inside, makes warmth and assists you recover fast. It is 100% natural Ayurvedic made. Its quick relief formula relaxes the muscles and offers quick relief.A 100% Ayurvedic preparation for quick pain relief.Fast and long-lasting relief from muscle pain, neck and backache, inflammation, sprain, myositis, fibrositis and sciatica.Fortified ""Four Active Ingredients"" formula helps in relaxing muscle stiffness and relieving pain effectively.The special ingredients like Turpentine oil, Nilgiri oil, wintergreen oil and mint extract swiftly penetrate the targeted area of pain.Also available in easy-to-carry MOOV spray for easy application.For Beauty tips, tricks & more visitÃ‚Â https://bigbasket.blog/",112.5,112.5,10.0,144.68333333333334,0.9
716,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,95.0,95.0,Ayurveda,4.0,"Thyme and Rosemary is well-known for their utility in hair problems. Thyme has antiseptic properties and stops hair loss by stimulating blood circulation in the hair follicles. Rosemary is known for stimulating the hair-bulbs to renewed activity and preventing premature baldness. While Bhringaraj pacifies Vata-dominated hair problems, amla prevails over pitta-dominated hair problems. Bel nourishes the brain cells and makes sure that good quality hair is produced. This unique combination of herbs proves very effective in controlling excessive hair loss. The regular use of the oil provides nourishment to damaged and devitalized hair. It is extremely useful against premature greying, loss of lustre and thinning of hair leading to the strands breaking off. It is good for hair loss or alopecia and promotes hair growth.",95.0,95.0,0.0,133.2,1.0
771,"Graphene Anion Day Use, L",Beauty & Hygiene,Feminine Hygiene,Colleen,120.0,120.0,Sanitary Napkins,4.2,"COLLEEN INDIA'S 1st Graphene Anion Strip Sanitary Pad has Breathable layers that help to reduce menstrual cramps. It has a high absorbency and contains no toxins, perfumes, bleach. It leaves zero rashes and Itching. The enhanced embedded Graphene anion-chip negative ion and far-infrared ray function, within the sanitary napkins, inhibits the reproduction of anaerobic bacteria, micro-circulation, increases the growth of bio-enzyme, regulates acidic secretions in the vagina and improve women`s self-protection and disease prevention ability.
The surface of “Graphene Anion” sanitary napkin can absorb trice as much as the amount of fluid traditional sanitary napkin can. Sufficient hydrogel could hold the penetrated water in, instead of letting them side leak or backflow 360-degree wrapping with Edge-Lock leak-proof technology.",120.0,120.0,0.0,103.25,1.0
780,Soap Case - Glory,Beauty & Hygiene,Bath & Hand Wash,Reliance Plast,85.0,85.0,Bathing Accessories,5.0,"OurÂ Soap DishÂ is made of plastic infused with Microban which inhibits the growth of odor- and stain-causing bacteria  For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",85.0,85.0,0.0,83.33333333333333,1.0
860,Aloe Face Wash Gel,Beauty & Hygiene,Skin Care,Green Leaf,108.0,120.0,Face Care,3.8,"Green Leaf Aloe Face Wash Gel is an ayurvedic soap-free gel with scrub beads that combines the superior skin care of Aloe Vera with the skin healing qualities of Turmeric and Tea tree. Green Leaf aloe face wash gel has ISO-diametric scrub beads that gently exfoliate the dead skin tissue while maintaining the skin moisture, to give a fresh and radiant look. It is suitable for all skin types. Regular usage reduces Pimples and Acne as Turmeric heals, Tea tree clears and Aloe Vera moisturises your skin. Aloe Vera with turmeric and tea tree oil is known for retaining the natural oils of the skin yet effectively reducing skin impurities like pimples and acne without letting the skin dry. An Ayurvedic product with no known side-effects.",108.0,108.0,10.0,148.02857142857144,0.9
880,Bio Green - Apple Fresh Daily Purifying Shampoo & Conditioner,Beauty & Hygiene,Hair Care,BIOTIQUE,74.25,99.0,Shampoo & Conditioner,4.3,Rejuvenate your oil hair or scalp in minutes with these nourishing daily shampoo and conditioner. Its special pH balanced formula is uber gentle on the hair and makes it shine.,74.25,74.25,25.0,242.21034782608695,0.75
887,MaxFresh Pink Spicy Fresh Gel Toothpaste - Rajasthan Royals Special Edition Pack,Beauty & Hygiene,Oral Care,Colgate,89.25,105.0,Toothpaste,4.2,"Don’t let the trolls get you down. #MaxFreshTheTrolls with Colgate MaxFresh toothpaste which refreshes you and helps you seize the day. Infused with menthol and cooling crystals, this red gel toothpaste gives you intense cooling and a burst of freshness. This red gel toothpaste helps you fight cavities, prevents germ build-up and helps in teeth whitening with continuous use. And now, you can stand a chance to meet your favourite team with this special edition pack. Simply scan the QR code on the back of the pack, follow the instructions and you could meet them.",89.25,89.25,15.0,151.35196261682242,0.85
910,"Toothpaste - Whitening, Cavity Protection, 150 G",Beauty & Hygiene,Oral Care,Pepsodent,85.0,100.0,Toothpaste,4.2,"Get pearly white teeth with this Pepsodent Whitening Germ check+ Toothpaste. The specially designed formula of this toothpaste helps fight tooth cavities and decay. The protective elements in this toothpaste helps prevent plaque formation and gum sensitivity. With a fresh flavour, the toothpaste gives an everlasting fresh and clean breath. Regular use of it results in lesser bacteria and germ formation. This toothpaste is perfect for every member of your family from toddlers to elders. So dont worry about indulging in your favorite foods ever again!",85.0,85.0,15.0,90.55833333333334,0.85
919,"Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron",Beauty & Hygiene,Skin Care,Olivia,15.0,15.0,Face Care,2.3,"Give your skin a fresh and healthy look all day long! Enriched with the goodness of Saffron, Milk and Licorice extracts, Olivia Ultra Fresh Fairness Face Wash will give your skin an even-toned and glistening complexion.",12.75,15.0,0.0,112.58,1.0
930,Purifying Neem Face Wash,Beauty & Hygiene,Skin Care,Chandrika ,63.0,63.0,Face Care,3.9,"Made from an exceptional blend of Neem & Cinnamon, Chandrika Purifying Neem face wash prevents the occurrence of acne/pimples and removes post pimple marks and serves as an excellent ""Beauty Tonic"" for your skin. Its deep cleansing action flushes out impurities to give you a visibly clear, flawless skin with every wash",63.0,63.0,0.0,187.23916666666665,1.0
933,Diatrin Tablets - Controls Sugar Naturally,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,65.0,65.0,Ayurveda,4.0,"The most significant indication of diabetes insipid us is persistent high urine output regardless of fluid intake while the indication of diabetes mellitus is an excessive amount of sugar in the blood. This Jiva Diatrin Tablet is highly active against Diabetes and contains an ayurvedic combination of diuretic herbs like the leaves of the Jamun fruit and the bark of the Udumber. All the leaves and roots including those of the gudmar and fruits like amla and Jamun are collected, finely sorted and then ground into powder, which is then made into small tablets. The tablet alleviates the aggravated tridosha and increases the general strength of the body besides being effective in Diabetes Mellitus and Insipidus and other urinary system related disorders.
We have chosen quality ingredients from organic environs for you and sorted them to ensure unmatched efficiency. We employ processes that are primed to give you a balanced product without contamination or loss of potency.",65.0,65.0,0.0,133.2,1.0
952,Comb - Derby Deluxe No 61,Beauty & Hygiene,Hair Care,Ego of Paris,40.0,40.0,Tools & Accessories,4.0,"comb is a toothed device used for styling, cleaning and managing hair and scalp. Combs are among the oldest tools found by archaeologists  For Beauty tips, tricks & more visit https://bigbasket.blog/",40.0,40.0,0.0,30.714285714285715,1.0
987,Daily Face Care Lotion Oil Balance - Combination To Normal Skin,Beauty & Hygiene,Skin Care,Lacto Calamine,117.0,130.0,Face Care,4.4,A clay-based lotion which provides Oil Balance for up-to 8-hrs through its unique 3-way action to give you a soft and supple skin every day without drying out your skinflint Calamine Oil Balance Lotion provides oil balance through its unique Kaolin Clay Therapy and 3-way action.,117.0,117.0,10.0,148.0,0.9
1049,Dri Damage Protect Hair Styling Gel,Beauty & Hygiene,Men's Grooming,Brylcreem,72.0,80.0,Hair Care & Styling,4.6,"A man’s hair is the biggest giveaway to his character and craft. That's why the new Brylcreem Dri-Damage Protect Styling Gel, from the makers of the most iconic hair grooming products across the world, is enriched with the perfect blend of rich ingredients such as Glycerol that moisturises and gives your hair 24 hr wet look, moisturisation and flexible hold, reducing damage due to dryness. The new Brylcreem Dri-Damage Protect hair styling gel is ideal to give your hair that perfect wet look so that it looks fresh throughout the day. This high-performance hair styling gel is designed to deliver during the course of a hard day’s work without compromise. It is a product that delivers an unmistakable, unbeatable wet look to the hair, for that timeless classic look while protecting it from damage due to dryness. It is engineered for performance on hair, & also the look which makes men stand out from boys. The special formula of this gel is designed to suit all hair types so you can enjoy a perfectly groomed hair.",72.0,72.0,10.0,298.8,0.9
