customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name
C12882,63,6,1321.4,1,1,1,111,0,Hibernating
C12883,23,10,3276.25,2,3,3,233,2,Standard (MMM)
C12884,8,5,2048.0,4,1,2,412,2,Standard (MMM)
C12885,11,10,3739.4,4,3,3,433,2,Standard (MMM)
C12886,47,8,1836.37,1,2,1,121,0,Hibernating
C12887,4,5,1691.5,5,1,1,511,2,Standard (MMM)
C12888,3,9,2281.44,5,3,2,532,2,Standard (MMM)
C12889,15,8,3503.7,3,2,3,323,2,Standard (MMM)
C12890,31,19,6248.65,2,5,5,255,1,Standard (MHH)
C12891,64,8,3278.35,1,2,3,123,0,Hibernating
C12892,4,16,4696.85,5,5,4,554,1,Standard (MHH)
C12893,3,11,5523.5,5,4,5,545,1,Standard (MHH)
C12894,34,7,3210.9700000000003,1,2,3,123,2,Standard (MMM)
C12895,8,15,6457.35,4,5,5,455,1,Standard (MHH)
C12896,48,4,2086.6,1,1,2,112,0,Hibernating
C12897,28,11,3332.25,2,4,3,243,2,Standard (MMM)
C12898,8,10,2610.3,4,3,2,432,2,Standard (MMM)
C12899,2,13,5483.2,5,4,5,545,1,Standard (MHH)
C12900,5,14,6924.950000000001,5,5,5,555,1,Standard (MHH)
C12901,16,12,4531.6,3,4,4,344,1,Standard (MHH)
C12902,53,8,3685.6,1,2,3,123,0,Hibernating
C12903,3,8,3012.6,5,2,3,523,2,Standard (MMM)
C12904,18,13,3809.29,3,4,3,343,1,Standard (MHH)
C12905,2,10,4289.1,5,3,4,534,2,Standard (MMM)
C12906,14,8,1421.6,3,2,1,321,2,Standard (MMM)
C12907,4,8,2576.05,5,2,2,522,2,Standard (MMM)
C12908,17,6,2983.7,3,1,3,313,2,Standard (MMM)
C12909,7,13,4414.95,4,4,4,444,1,Standard (MHH)
C12910,15,6,1639.15,3,1,1,311,2,Standard (MMM)
C12911,6,20,8050.05,4,5,5,455,1,Standard (MHH)
C12912,4,7,3843.35,5,2,4,524,2,Standard (MMM)
C12913,17,14,6603.95,3,5,5,355,1,Standard (MHH)
C12914,10,17,7695.16,4,5,5,455,1,Standard (MHH)
C12915,40,9,2143.5,1,3,2,132,2,Standard (MMM)
C12916,19,8,1752.15,3,2,1,321,2,Standard (MMM)
C12917,6,8,1585.58,4,2,1,421,2,Standard (MMM)
C12918,13,13,4302.8,3,4,4,344,1,Standard (MHH)
C12919,4,11,4716.0,5,4,4,544,1,Standard (MHH)
C12920,11,10,3087.95,4,3,3,433,2,Standard (MMM)
C12921,10,9,4214.0,4,3,4,434,2,Standard (MMM)
C12922,10,5,1524.75,4,1,1,411,2,Standard (MMM)
C12923,4,11,3442.65,5,4,3,543,2,Standard (MMM)
C12924,8,15,7251.8,4,5,5,455,1,Standard (MHH)
C12925,8,14,5383.5,4,5,5,455,1,Standard (MHH)
C12926,99,4,1878.5,1,1,2,112,0,Hibernating
C12927,5,8,4077.84,5,2,4,524,2,Standard (MMM)
C12928,24,8,2397.0,2,2,2,222,2,Standard (MMM)
C12929,9,6,2513.5,4,1,2,412,2,Standard (MMM)
C12930,16,6,2504.15,3,1,2,312,2,Standard (MMM)
C12931,12,10,2515.0,3,3,2,332,2,Standard (MMM)
C12932,12,18,6548.599999999999,3,5,5,355,1,Standard (MHH)
C12933,13,12,1991.7,3,4,2,342,2,Standard (MMM)
C12934,36,6,4180.45,1,1,4,114,2,Standard (MMM)
C12935,13,11,5451.9,3,4,5,345,1,Standard (MHH)
C12936,3,10,3818.3,5,3,3,533,2,Standard (MMM)
C12937,2,12,5754.98,5,4,5,545,1,Standard (MHH)
C12938,11,7,1587.0,4,2,1,421,2,Standard (MMM)
C12939,11,15,4918.1,4,5,4,454,1,Standard (MHH)
C12940,19,6,2204.05,3,1,2,312,2,Standard (MMM)
C12941,8,16,5910.6,4,5,5,455,1,Standard (MHH)
C12942,26,14,5182.65,2,5,4,254,1,Standard (MHH)
C12943,35,12,3205.45,1,4,3,143,2,Standard (MMM)
C12944,17,4,1290.0,3,1,1,311,2,Standard (MMM)
C12945,101,4,1690.8,1,1,1,111,0,Hibernating
C12946,9,7,1997.5,4,2,2,422,2,Standard (MMM)
C12947,54,9,2167.3,1,3,2,132,0,Hibernating
C12948,64,7,2200.0,1,2,2,122,0,Hibernating
C12949,6,10,3683.9,4,3,3,433,2,Standard (MMM)
C12950,21,11,5438.85,2,4,5,245,1,Standard (MHH)
C12951,5,15,8980.6,5,5,5,555,1,Standard (MHH)
C12952,2,14,5965.1,5,5,5,555,1,Standard (MHH)
C12953,11,5,2027.0,4,1,2,412,2,Standard (MMM)
C12954,53,6,1306.75,1,1,1,111,0,Hibernating
C12955,6,7,5102.0,4,2,4,424,2,Standard (MMM)
C12956,21,6,1930.0,2,1,2,212,2,Standard (MMM)
C12957,50,6,1488.2,1,1,1,111,0,Hibernating
C12958,10,5,2755.15,4,1,2,412,2,Standard (MMM)
C12959,13,9,2287.0,3,3,2,332,2,Standard (MMM)
C12960,6,11,4057.4,4,4,4,444,2,Standard (MMM)
C12961,9,19,7386.9,4,5,5,455,1,Standard (MHH)
C12962,49,10,1926.85,1,3,2,132,0,Hibernating
C12963,22,4,1160.0,2,1,1,211,2,Standard (MMM)
C12964,13,8,2848.35,3,2,2,322,2,Standard (MMM)
C12965,6,7,3135.2,4,2,3,423,2,Standard (MMM)
C12966,13,10,4101.7,3,3,4,334,2,Standard (MMM)
C12967,53,5,3426.6,1,1,3,113,0,Hibernating
C12968,24,4,990.0,2,1,1,211,2,Standard (MMM)
C12969,155,3,1785.6,1,1,1,111,0,Hibernating
C12970,4,7,2960.4,5,2,3,523,2,Standard (MMM)
C12971,5,11,3100.8,5,4,3,543,2,Standard (MMM)
C12972,70,11,3505.25,1,4,3,143,0,Hibernating
C12973,25,18,6653.35,2,5,5,255,1,Standard (MHH)
C12974,10,5,1798.4,4,1,1,411,2,Standard (MMM)
C12975,3,18,7584.05,5,5,5,555,1,Standard (MHH)
C12976,23,3,1210.05,2,1,1,211,2,Standard (MMM)
C12977,10,12,2476.75,4,4,2,442,2,Standard (MMM)
C12978,27,6,1210.75,2,1,1,211,2,Standard (MMM)
C12979,23,12,5454.35,2,4,5,245,1,Standard (MHH)
C12980,4,12,2600.2,5,4,2,542,2,Standard (MMM)
C12981,37,8,4183.4,1,2,4,124,2,Standard (MMM)
C12982,34,6,1791.4,1,1,1,111,2,Standard (MMM)
C12983,8,5,1200.0,4,1,1,411,2,Standard (MMM)
C12984,128,2,668.0,1,1,1,111,0,Hibernating
C12985,26,12,4012.1,2,4,4,244,1,Standard (MHH)
C12986,4,14,3098.51,5,5,3,553,1,Standard (MHH)
C12987,15,11,3065.0,3,4,3,343,2,Standard (MMM)
C12988,3,10,5411.0,5,3,5,535,1,Standard (MHH)
C12989,16,9,2612.5,3,3,2,332,2,Standard (MMM)
C12990,3,7,2942.0,5,2,3,523,2,Standard (MMM)
C12991,3,13,8299.75,5,4,5,545,1,Standard (MHH)
C12992,18,14,3873.23,3,5,4,354,1,Standard (MHH)
C12993,19,7,2675.2,3,2,2,322,2,Standard (MMM)
C12994,39,11,4799.8,1,4,4,144,1,Standard (MHH)
C12995,43,8,3569.25,1,2,3,123,2,Standard (MMM)
C12996,5,6,1901.0,5,1,2,512,2,Standard (MMM)
C12997,4,10,4241.3,5,3,4,534,2,Standard (MMM)
C12998,18,3,716.5,3,1,1,311,2,Standard (MMM)
C12999,7,11,2837.5,4,4,2,442,2,Standard (MMM)
C13000,6,11,3291.15,4,4,3,443,2,Standard (MMM)
C13001,11,7,3351.25,4,2,3,423,2,Standard (MMM)
C13002,6,4,1715.55,4,1,1,411,2,Standard (MMM)
C13003,3,11,3190.9,5,4,3,543,2,Standard (MMM)
C13004,9,19,3880.65,4,5,4,454,1,Standard (MHH)
C13005,3,9,3603.4,5,3,3,533,2,Standard (MMM)
C13006,53,4,942.0,1,1,1,111,0,Hibernating
C13007,9,12,4114.0,4,4,4,444,1,Standard (MHH)
C13008,9,11,4945.0,4,4,4,444,1,Standard (MHH)
C13009,13,14,7023.95,3,5,5,355,1,Standard (MHH)
C13010,22,7,2820.62,2,2,2,222,2,Standard (MMM)
C13011,33,12,4104.1,2,4,4,244,1,Standard (MHH)
C13012,29,8,2380.15,2,2,2,222,2,Standard (MMM)
C13013,164,2,503.6,1,1,1,111,0,Hibernating
C13014,31,20,7200.65,2,5,5,255,1,Standard (MHH)
C13015,3,13,3725.5,5,4,3,543,1,Standard (MHH)
C13016,4,4,1693.7,5,1,1,511,2,Standard (MMM)
C13017,35,9,1638.6,1,3,1,131,2,Standard (MMM)
C13018,35,3,917.05,1,1,1,111,0,Hibernating
C13019,12,8,2644.3,3,2,2,322,2,Standard (MMM)
C13020,3,11,3380.05,5,4,3,543,2,Standard (MMM)
C13021,11,12,3060.4,4,4,3,443,2,Standard (MMM)
C13022,47,4,2415.91,1,1,2,112,0,Hibernating
C13023,9,11,3574.75,4,4,3,443,2,Standard (MMM)
C13024,41,12,3464.3,1,4,3,143,2,Standard (MMM)
C13025,12,18,8369.9,3,5,5,355,1,Standard (MHH)
C13026,2,20,11488.06,5,5,5,555,1,Standard (MHH)
C13027,2,12,4160.22,5,4,4,544,1,Standard (MHH)
C13028,5,13,4908.85,5,4,4,544,1,Standard (MHH)
C13029,9,6,2430.0,4,1,2,412,2,Standard (MMM)
C13030,16,9,2412.1,3,3,2,332,2,Standard (MMM)
C13031,12,4,1032.45,3,1,1,311,2,Standard (MMM)
C13032,30,9,3673.6,2,3,3,233,2,Standard (MMM)
C13033,55,8,1923.75,1,2,2,122,0,Hibernating
C13034,33,13,4187.95,2,4,4,244,1,Standard (MHH)
C13035,14,14,5275.8,3,5,4,354,1,Standard (MHH)
C13036,5,10,4443.3,5,3,4,534,2,Standard (MMM)
C13037,59,4,1643.0,1,1,1,111,0,Hibernating
C13038,30,4,1389.0,2,1,1,211,2,Standard (MMM)
C13039,30,8,4401.9,2,2,4,224,2,Standard (MMM)
C13040,7,12,3557.9,4,4,3,443,2,Standard (MMM)
C13041,33,4,2255.6,2,1,2,212,2,Standard (MMM)
C13042,16,5,2464.15,3,1,2,312,2,Standard (MMM)
C13043,6,8,3066.75,4,2,3,423,2,Standard (MMM)
C13044,11,6,1820.0,4,1,1,411,2,Standard (MMM)
C13045,36,8,2588.16,1,2,2,122,2,Standard (MMM)
C13046,5,14,4773.2,5,5,4,554,1,Standard (MHH)
C13047,32,6,1612.2,2,1,1,211,2,Standard (MMM)
C13048,9,8,4505.1,4,2,4,424,2,Standard (MMM)
C13049,12,14,4219.7,3,5,4,354,1,Standard (MHH)
C13050,18,11,3113.4,3,4,3,343,2,Standard (MMM)
C13051,14,19,7854.95,3,5,5,355,1,Standard (MHH)
C13052,19,12,4241.3,3,4,4,344,1,Standard (MHH)
C13053,3,11,3861.95,5,4,4,544,2,Standard (MMM)
C13054,9,7,2053.0,4,2,2,422,2,Standard (MMM)
C13055,6,6,1717.42,4,1,1,411,2,Standard (MMM)
C13056,2,6,941.5,5,1,1,511,2,Standard (MMM)
C13057,8,12,3204.5,4,4,3,443,2,Standard (MMM)
C13058,7,10,2615.8,4,3,2,432,2,Standard (MMM)
C13059,14,2,825.0,3,1,1,311,2,Standard (MMM)
C13060,6,9,3786.3,4,3,3,433,2,Standard (MMM)
C13061,4,19,7126.25,5,5,5,555,1,Standard (MHH)
C13062,32,7,2772.0,2,2,2,222,2,Standard (MMM)
C13063,6,15,5809.2,4,5,5,455,1,Standard (MHH)
C13064,84,3,2747.6,1,1,2,112,0,Hibernating
C13065,13,14,6866.3,3,5,5,355,1,Standard (MHH)
C13066,7,12,5361.3,4,4,5,445,1,Standard (MHH)
C13067,51,2,539.0,1,1,1,111,0,Hibernating
C13068,16,15,4466.0,3,5,4,354,1,Standard (MHH)
C13069,5,16,5710.35,5,5,5,555,1,Standard (MHH)
C13070,8,10,2433.56,4,3,2,432,2,Standard (MMM)
C13071,17,14,5346.6,3,5,5,355,1,Standard (MHH)
C13072,5,14,7644.0,5,5,5,555,1,Standard (MHH)
C13073,3,3,897.0,5,1,1,511,2,Standard (MMM)
C13074,30,7,2687.6,2,2,2,222,2,Standard (MMM)
C13075,7,7,2576.25,4,2,2,422,2,Standard (MMM)
C13076,4,9,3165.0,5,3,3,533,2,Standard (MMM)
C13077,13,19,6568.12,3,5,5,355,1,Standard (MHH)
C13078,27,10,4651.9,2,3,4,234,2,Standard (MMM)
C13079,25,11,4504.65,2,4,4,244,1,Standard (MHH)
C13080,18,6,1772.0,3,1,1,311,2,Standard (MMM)
C13081,6,10,7280.0,4,3,5,435,1,Standard (MHH)
C13082,2,8,2719.4,5,2,2,522,2,Standard (MMM)
C13083,24,5,1773.45,2,1,1,211,2,Standard (MMM)
C13084,14,7,3794.8,3,2,3,323,2,Standard (MMM)
C13085,6,17,5447.85,4,5,5,455,1,Standard (MHH)
C13086,3,15,9908.0,5,5,5,555,1,Standard (MHH)
C13087,10,14,3692.8,4,5,3,453,1,Standard (MHH)
C13088,22,8,3586.6,2,2,3,223,2,Standard (MMM)
C13089,23,3,892.65,2,1,1,211,2,Standard (MMM)
C13090,17,9,3727.0,3,3,3,333,2,Standard (MMM)
C13091,4,12,3640.4,5,4,3,543,2,Standard (MMM)
C13092,3,8,3012.1,5,2,3,523,2,Standard (MMM)
C13093,3,12,4870.15,5,4,4,544,1,Standard (MHH)
C13094,12,7,5473.0,3,2,5,325,2,Standard (MMM)
C13095,14,11,4010.95,3,4,4,344,2,Standard (MMM)
C13096,3,12,3602.0,5,4,3,543,2,Standard (MMM)
C13097,5,9,2799.0,5,3,2,532,2,Standard (MMM)
C13098,3,7,2980.7,5,2,3,523,2,Standard (MMM)
C13099,2,9,3587.5,5,3,3,533,2,Standard (MMM)
C13100,48,11,6662.7,1,4,5,145,1,Standard (MHH)
C13101,19,7,2654.15,3,2,2,322,2,Standard (MMM)
C13102,44,3,1195.0,1,1,1,111,0,Hibernating
C13103,11,11,3619.75,4,4,3,443,2,Standard (MMM)
C13104,11,10,2939.0,4,3,3,433,2,Standard (MMM)
C13105,91,5,1970.0,1,1,2,112,0,Hibernating
C13106,56,9,2845.25,1,3,2,132,0,Hibernating
C13107,27,7,3343.0,2,2,3,223,2,Standard (MMM)
C13108,5,9,6804.5,5,3,5,535,1,Standard (MHH)
C13109,6,4,1484.0,4,1,1,411,2,Standard (MMM)
C13110,16,11,4597.5,3,4,4,344,1,Standard (MHH)
C13111,20,11,2537.0,2,4,2,242,2,Standard (MMM)
C13112,53,12,6681.5,1,4,5,145,1,Standard (MHH)
C13113,10,12,4216.6,4,4,4,444,1,Standard (MHH)
C13114,65,7,2029.5,1,2,2,122,0,Hibernating
C13115,16,7,1483.75,3,2,1,321,2,Standard (MMM)
C13116,31,7,1822.6,2,2,1,221,2,Standard (MMM)
C13117,43,9,3668.25,1,3,3,133,2,Standard (MMM)
C13118,3,6,2031.0,5,1,2,512,2,Standard (MMM)
C13119,4,17,5488.25,5,5,5,555,1,Standard (MHH)
C13120,47,3,863.0,1,1,1,111,0,Hibernating
C13121,2,13,3770.35,5,4,3,543,1,Standard (MHH)
C13122,28,7,2734.1,2,2,2,222,2,Standard (MMM)
C13123,25,7,2796.7,2,2,2,222,2,Standard (MMM)
C13124,122,3,1203.9499999999998,1,1,1,111,0,Hibernating
C13125,3,6,7543.17,5,1,5,515,1,Standard (MHH)
C13126,46,7,2720.65,1,2,2,122,0,Hibernating
C13127,13,3,915.05,3,1,1,311,2,Standard (MMM)
C13128,14,15,6280.82,3,5,5,355,1,Standard (MHH)
C13129,17,8,3092.6,3,2,3,323,2,Standard (MMM)
C13130,3,6,2636.45,5,1,2,512,2,Standard (MMM)
C13131,33,9,3576.55,2,3,3,233,2,Standard (MMM)
C13132,37,9,3794.2,1,3,3,133,2,Standard (MMM)
C13133,11,13,3041.5,4,4,3,443,2,Standard (MMM)
C13134,15,15,10483.15,3,5,5,355,1,Standard (MHH)
C13135,113,4,1278.2,1,1,1,111,0,Hibernating
C13136,89,4,1094.0,1,1,1,111,0,Hibernating
C13137,18,11,5175.5,3,4,4,344,1,Standard (MHH)
C13138,33,10,4452.25,2,3,4,234,2,Standard (MMM)
C13139,21,5,2477.2,2,1,2,212,2,Standard (MMM)
C13140,9,12,2324.4,4,4,2,442,2,Standard (MMM)
C13141,6,12,4789.8,4,4,4,444,1,Standard (MHH)
C13142,12,9,3549.9,3,3,3,333,2,Standard (MMM)
C13143,124,4,1015.0,1,1,1,111,0,Hibernating
C13144,51,3,880.4,1,1,1,111,0,Hibernating
C13145,7,19,10148.41,4,5,5,455,1,Standard (MHH)
C13146,2,12,4915.0,5,4,4,544,1,Standard (MHH)
C13147,20,13,4034.0,2,4,4,244,1,Standard (MHH)
C13148,73,6,1589.1,1,1,1,111,0,Hibernating
C13149,27,16,6207.05,2,5,5,255,1,Standard (MHH)
C13150,2,12,5935.1,5,4,5,545,1,Standard (MHH)
C13151,10,5,753.21,4,1,1,411,2,Standard (MMM)
C13152,3,14,5568.5,5,5,5,555,1,Standard (MHH)
C13153,8,14,4193.0,4,5,4,454,1,Standard (MHH)
C13154,12,8,2799.5,3,2,2,322,2,Standard (MMM)
C13155,66,5,1827.2,1,1,1,111,0,Hibernating
C13156,7,8,3865.5,4,2,4,424,2,Standard (MMM)
C13157,66,4,2455.0,1,1,2,112,0,Hibernating
C13158,44,7,2396.4,1,2,2,122,0,Hibernating
C13159,8,6,1877.4,4,1,2,412,2,Standard (MMM)
C13160,23,6,1627.5,2,1,1,211,2,Standard (MMM)
C13161,12,6,1367.25,3,1,1,311,2,Standard (MMM)
C13162,54,3,1752.5,1,1,1,111,0,Hibernating
C13163,13,7,2401.2,3,2,2,322,2,Standard (MMM)
C13164,6,7,2044.0,4,2,2,422,2,Standard (MMM)
C13165,9,8,1896.6,4,2,2,422,2,Standard (MMM)
C13166,31,8,6132.0,2,2,5,225,1,Standard (MHH)
C13167,12,16,6156.5,3,5,5,355,1,Standard (MHH)
C13168,14,19,7502.85,3,5,5,355,1,Standard (MHH)
C13169,17,7,4244.0,3,2,4,324,2,Standard (MMM)
C13170,33,6,1541.1,2,1,1,211,2,Standard (MMM)
C13171,5,11,5072.9,5,4,4,544,1,Standard (MHH)
C13172,3,17,7080.4,5,5,5,555,1,Standard (MHH)
C13173,19,15,5855.0,3,5,5,355,1,Standard (MHH)
C13174,37,6,2520.9,1,1,2,112,2,Standard (MMM)
C13175,24,7,4438.85,2,2,4,224,2,Standard (MMM)
C13176,47,7,2481.4,1,2,2,122,0,Hibernating
C13177,17,13,4092.7,3,4,4,344,1,Standard (MHH)
C13178,4,10,4560.55,5,3,4,534,2,Standard (MMM)
C13179,3,8,3488.0,5,2,3,523,2,Standard (MMM)
C13180,9,9,2183.59,4,3,2,432,2,Standard (MMM)
C13181,19,9,3779.65,3,3,3,333,2,Standard (MMM)
C13182,5,14,3379.8,5,5,3,553,1,Standard (MHH)
C13183,7,8,2599.15,4,2,2,422,2,Standard (MMM)
C13184,10,5,1232.22,4,1,1,411,2,Standard (MMM)
C13185,11,14,7841.3,4,5,5,455,1,Standard (MHH)
C13186,26,6,2260.65,2,1,2,212,2,Standard (MMM)
C13187,19,8,2067.5,3,2,2,322,2,Standard (MMM)
C13188,37,20,8143.34,1,5,5,155,1,Standard (MHH)
C13189,52,11,6490.6,1,4,5,145,1,Standard (MHH)
C13190,18,3,1275.9,3,1,1,311,2,Standard (MMM)
C13191,13,18,4302.8,3,5,4,354,1,Standard (MHH)
C13192,3,14,5961.0,5,5,5,555,1,Standard (MHH)
C13193,17,13,5155.55,3,4,4,344,1,Standard (MHH)
C13194,2,8,2785.2,5,2,2,522,2,Standard (MMM)
C13195,2,7,2657.9,5,2,2,522,2,Standard (MMM)
C13196,12,9,5468.55,3,3,5,335,1,Standard (MHH)
C13197,40,11,4815.25,1,4,4,144,1,Standard (MHH)
C13198,87,3,1949.0,1,1,2,112,0,Hibernating
C13199,5,9,3364.15,5,3,3,533,2,Standard (MMM)
C13200,10,9,4906.1,4,3,4,434,2,Standard (MMM)
C13201,27,4,1156.0,2,1,1,211,2,Standard (MMM)
C13202,16,9,3353.15,3,3,3,333,2,Standard (MMM)
C13203,3,6,1940.0,5,1,2,512,2,Standard (MMM)
C13204,3,9,2363.8,5,3,2,532,2,Standard (MMM)
C13205,27,3,932.0,2,1,1,211,2,Standard (MMM)
C13206,3,16,3540.7000000000003,5,5,3,553,1,Standard (MHH)
C13207,3,11,3021.1,5,4,3,543,2,Standard (MMM)
C13208,7,16,7110.7,4,5,5,455,1,Standard (MHH)
C13209,24,15,6401.55,2,5,5,255,1,Standard (MHH)
C13210,10,18,6174.2,4,5,5,455,1,Standard (MHH)
C13211,2,18,5550.75,5,5,5,555,1,Standard (MHH)
C13212,50,10,2945.35,1,3,3,133,0,Hibernating
C13213,13,7,2139.45,3,2,2,322,2,Standard (MMM)
C13214,105,5,1890.4,1,1,2,112,0,Hibernating
C13215,31,6,1795.05,2,1,1,211,2,Standard (MMM)
C13216,67,11,3363.15,1,4,3,143,0,Hibernating
C13217,40,8,4767.45,1,2,4,124,2,Standard (MMM)
C13218,5,10,3346.65,5,3,3,533,2,Standard (MMM)
C13219,9,14,4784.4,4,5,4,454,1,Standard (MHH)
C13220,37,3,630.0,1,1,1,111,0,Hibernating
C13221,10,12,3248.55,4,4,3,443,2,Standard (MMM)
C13222,22,4,576.6,2,1,1,211,2,Standard (MMM)
C13223,12,12,4203.55,3,4,4,344,1,Standard (MHH)
C13224,17,10,1989.9,3,3,2,332,2,Standard (MMM)
C13225,26,8,2491.9,2,2,2,222,2,Standard (MMM)
C13226,38,2,254.3,1,1,1,111,0,Hibernating
C13227,13,10,2836.25,3,3,2,332,2,Standard (MMM)
C13228,18,18,7577.5,3,5,5,355,1,Standard (MHH)
C13229,13,12,3581.3,3,4,3,343,2,Standard (MMM)
C13230,36,10,2436.6,1,3,2,132,2,Standard (MMM)
C13231,22,11,4685.85,2,4,4,244,1,Standard (MHH)
C13232,26,5,1734.9,2,1,1,211,2,Standard (MMM)
C13233,30,9,2730.4,2,3,2,232,2,Standard (MMM)
C13234,9,7,1825.15,4,2,1,421,2,Standard (MMM)
C13235,8,11,5850.5,4,4,5,445,1,Standard (MHH)
C13236,34,8,3482.16,1,2,3,123,2,Standard (MMM)
C13237,36,6,1618.4,1,1,1,111,2,Standard (MMM)
C13238,10,16,6060.2,4,5,5,455,1,Standard (MHH)
C13239,36,3,364.0,1,1,1,111,0,Hibernating
C13240,2,6,1631.82,5,1,1,511,2,Standard (MMM)
C13241,65,3,783.0,1,1,1,111,0,Hibernating
C13242,6,17,10400.64,4,5,5,455,1,Standard (MHH)
C13243,4,6,3084.23,5,1,3,513,2,Standard (MMM)
C13244,14,6,3337.05,3,1,3,313,2,Standard (MMM)
C13245,3,12,4125.95,5,4,4,544,1,Standard (MHH)
C13246,4,12,5402.85,5,4,5,545,1,Standard (MHH)
C13247,2,14,6303.35,5,5,5,555,1,Standard (MHH)
C13248,6,8,2211.6,4,2,2,422,2,Standard (MMM)
C13249,60,8,3240.6,1,2,3,123,0,Hibernating
C13250,19,13,4575.15,3,4,4,344,1,Standard (MHH)
C13251,6,10,3070.75,4,3,3,433,2,Standard (MMM)
C13252,10,11,7810.0,4,4,5,445,1,Standard (MHH)
C13253,14,16,7697.85,3,5,5,355,1,Standard (MHH)
C13254,37,8,2740.95,1,2,2,122,2,Standard (MMM)
C13255,7,10,6766.2,4,3,5,435,1,Standard (MHH)
C13256,28,7,1021.88,2,2,1,221,2,Standard (MMM)
C13257,8,13,6458.4,4,4,5,445,1,Standard (MHH)
C13258,4,11,4487.1,5,4,4,544,1,Standard (MHH)
C13259,57,8,3479.35,1,2,3,123,0,Hibernating
C13260,20,9,3541.15,2,3,3,233,2,Standard (MMM)
C13261,6,18,7076.4,4,5,5,455,1,Standard (MHH)
C13262,38,5,4496.6,1,1,4,114,2,Standard (MMM)
C13263,96,2,409.0,1,1,1,111,0,Hibernating
C13264,36,8,3235.4,1,2,3,123,2,Standard (MMM)
C13265,3,3,1170.2,5,1,1,511,2,Standard (MMM)
C13266,40,5,1664.0,1,1,1,111,0,Hibernating
C13267,13,8,2876.5,3,2,2,322,2,Standard (MMM)
C13268,9,6,4330.0,4,1,4,414,2,Standard (MMM)
C13269,18,10,2918.16,3,3,3,333,2,Standard (MMM)
C13270,16,12,4967.57,3,4,4,344,1,Standard (MHH)
C13271,24,7,6129.0,2,2,5,225,2,Standard (MMM)
C13272,41,7,2779.25,1,2,2,122,2,Standard (MMM)
C13273,31,18,6747.2,2,5,5,255,1,Standard (MHH)
C13274,43,10,4307.4,1,3,4,134,2,Standard (MMM)
C13275,10,11,3052.7,4,4,3,443,2,Standard (MMM)
C13276,7,13,6143.35,4,4,5,445,1,Standard (MHH)
C13277,12,15,6963.0,3,5,5,355,1,Standard (MHH)
C13278,20,12,4365.15,2,4,4,244,1,Standard (MHH)
C13279,8,11,5320.67,4,4,5,445,1,Standard (MHH)
C13280,18,8,2927.75,3,2,3,323,2,Standard (MMM)
C13281,3,15,8431.2,5,5,5,555,1,Standard (MHH)
C13282,99,4,2725.35,1,1,2,112,0,Hibernating
C13283,26,14,4148.6,2,5,4,254,1,Standard (MHH)
C13284,74,6,1017.6,1,1,1,111,0,Hibernating
C13285,3,8,2757.29,5,2,2,522,2,Standard (MMM)
C13286,9,13,3602.35,4,4,3,443,1,Standard (MHH)
C13287,6,14,4237.9,4,5,4,454,1,Standard (MHH)
C13288,15,8,1866.3,3,2,1,321,2,Standard (MMM)
C13289,13,15,8601.7,3,5,5,355,1,Standard (MHH)
C13290,9,14,4688.8,4,5,4,454,1,Standard (MHH)
C13291,51,6,2184.2,1,1,2,112,0,Hibernating
C13292,8,11,3840.7,4,4,3,443,2,Standard (MMM)
C13293,11,10,3680.25,4,3,3,433,2,Standard (MMM)
C13294,13,17,5213.1,3,5,4,354,1,Standard (MHH)
C13295,65,3,395.58,1,1,1,111,0,Hibernating
C13296,31,10,4910.85,2,3,4,234,1,Standard (MHH)
C13297,8,17,8479.9,4,5,5,455,1,Standard (MHH)
C13298,6,20,6336.3,4,5,5,455,1,Standard (MHH)
C13299,15,10,3280.25,3,3,3,333,2,Standard (MMM)
C13300,81,3,1042.75,1,1,1,111,0,Hibernating
C13301,3,12,4618.05,5,4,4,544,1,Standard (MHH)
C13302,51,7,3079.5,1,2,3,123,0,Hibernating
C13303,7,4,3140.75,4,1,3,413,2,Standard (MMM)
C13304,93,3,445.76,1,1,1,111,0,Hibernating
C13305,23,9,4478.25,2,3,4,234,2,Standard (MMM)
C13306,61,8,3106.45,1,2,3,123,0,Hibernating
C13307,58,8,4411.2,1,2,4,124,0,Hibernating
C13308,29,7,1911.6,2,2,2,222,2,Standard (MMM)
C13309,9,7,4035.0,4,2,4,424,2,Standard (MMM)
C13310,5,10,2680.88,5,3,2,532,2,Standard (MMM)
C13311,9,15,8330.0,4,5,5,455,1,Standard (MHH)
C13312,72,4,1261.0,1,1,1,111,0,Hibernating
C13313,28,7,4135.0,2,2,4,224,2,Standard (MMM)
C13314,26,8,6478.75,2,2,5,225,1,Standard (MHH)
C13315,2,11,4823.4,5,4,4,544,1,Standard (MHH)
C13316,14,12,7853.4,3,4,5,345,1,Standard (MHH)
C13317,24,18,4610.1,2,5,4,254,1,Standard (MHH)
C13318,12,17,6252.3,3,5,5,355,1,Standard (MHH)
C13319,15,8,4592.14,3,2,4,324,2,Standard (MMM)
C13320,39,14,6153.0,1,5,5,155,1,Standard (MHH)
C13321,13,5,1560.0,3,1,1,311,2,Standard (MMM)
C13322,34,6,1605.2,1,1,1,111,2,Standard (MMM)
