index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,product_url,rating_value
241,Fresh Catch Fish Fingers,"Eggs, Meat & Fish",Fish & Seafood,Ifb,240.0,240.0,Frozen Fish & Seafood,3.8,"You can’t beat the classics. Perfectly crispy and exceptionally dippable, our Crunchy Fish Fingers are always delicious, making them the perfect intro for any get-together of family and friends.",240.0,240.0,0.0,https://www.bigbasket.com/pd/40003220/ifb-fresh-catch-fish-fingers-200-g-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Fresh%2520Catch%2520Fish%2520Fingers,3.8
261,Chicken Cocktail Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,171.6,220.0,Chicken Sausages,4.5,"Chicken Cocktail Sausage is made with premium ingredients, giving you the perfect blend of flavours. Easy to cook, this is a perfect option to tame your hunger pangs. Indulge in some premium taste with Fresho.",171.6,171.6,22.000000000000004,https://www.bigbasket.com/pd/40001198/buffet-chicken-cocktail-sausage-garlic-herbs-heat-serve-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Chicken%2520Cocktail%2520Sausage%2520-%2520Garlic%2520%2526%2520Herbs%2520%2528Heat%2520%2526%2520Serve%2529,4.5
294,Pork Classic Salami,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,191.25,225.0,Pork & Ham,4.1,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Pork Salami is the mildly flavoured and integral part of any breakfast.",191.25,191.25,15.0,https://www.bigbasket.com/pd/40162597/la-carne-pork-classic-salami-250-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520Classic%2520Salami,4.1
314,"Pork - Fresh Bacon, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,360.0,400.0,Pork & Ham,2.9,Casanova Bacon Sliced (Fresh) is a premium-quality bacon. The lean slices of pork are cured and slowly smoked over Applewood chips for up to 24 hours. Manufactured at Spain. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.,360.0,360.0,10.0,https://www.bigbasket.com/pd/40094879/fresho-signature-pork-streaky-bacon-sliced-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pork%2520-%2520Streaky%2520Bacon%252C%2520Sliced,2.9
318,Chicken Jalapeno Cheese Nuggets,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,285.0,300.0,Chicken Sausages,4.0,"Boneless chicken meat, formed, batter-coated & breadcrumbed. Bite into these mildly spiced cheese nuggets every weekend. Enjoy it with family and friends. Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",285.0,285.0,5.0,https://www.bigbasket.com/pd/40183638/meatzza-chicken-jalapeno-cheese-nuggets-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520Jalapeno%2520Cheese%2520Nuggets,4.0
366,"Pork - Mortadella with Olives, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,410.4,456.0,Pork & Ham,3.0,"Dautore Mortadella with Olives is large Italian sausage made of finely hashed or ground, heat-cured pork. It has at least 15% small cubes of pork flavoured with spices and olives, including whole or ground black pepper, myrtle berries. Manufactured at Italy. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",410.4,410.4,10.000000000000004,https://www.bigbasket.com/pd/40037479/fresho-signature-bread-sour-dough-with-olives-pre-sliced-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Bread%2520-%2520Sour%2520Dough%2520With%2520Olives%252C%2520Pre%2520Sliced,3.0
370,Basa Fish - Fillet Family Pack,"Eggs, Meat & Fish",Fish & Seafood,Seastar,499.0,499.0,Frozen Fish & Seafood,4.2,"Good Source for Lean Protein, Individually Quick Frozen, Healthy Low Fat Food, Rich in Omega-3 Fatty Acid.",499.0,499.0,0.0,https://www.bigbasket.com/pd/40099677/seastar-basa-fish-fillet-family-pack-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Basa%2520Fish%2520-%2520Fillet%2520Family%2520Pack,4.2
498,Free Range Eggs - Omega 3,"Eggs, Meat & Fish",Eggs,Happy Hens Farms,150.0,150.0,Farm Eggs,3.1,"Happy Hens Farms Eggs are from chickens feed on herbs, grains, in addition to bugs, greens and others in the range which enriches the eggs uniquely. These are providing the strength and energy to patients. Our eggs are hygienically processed and also safely packed for keeping these free from any contamination and impurity. It contains rich nutritional content, protein, rich taste and the fragrance.",150.0,150.0,0.0,https://www.bigbasket.com/pd/40001285/happy-hens-farms-free-range-eggs-omega-3-6-pcs-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Free%2520Range%2520Eggs%2520-%2520Omega%25203,3.1
565,Imitation - Crab Sticks,"Eggs, Meat & Fish",Fish & Seafood,Gadre,195.0,195.0,Frozen Fish & Seafood,4.0,"Gadre Jus-Like Crab Stick Ingredients: Surimi (Fish Meat, Sugar, Polyphosphate), Water, Wheat Starch, Corn Starch, Tapioca Stacrh, Salt, Crab Extract, Monosodium glutamtae, Mirin, Sorbitol, Sodium d-Gluconate, Glycine, Sugar, Modified Tapioca Starch, Egg White Powder, Nature identical, Crab Flavour, Carrageenan, Carmine colour, Paprika colour.",195.0,195.0,0.0,https://www.bigbasket.com/pd/40001540/gadre-imitation-crab-sticks-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Imitation%2520-%2520Crab%2520Sticks,4.0
611,"Sausage - Chicken, Cocktail","Eggs, Meat & Fish","Sausages, Bacon & Salami",Quickee'S,205.0,205.0,Chicken Sausages,3.9,Quickee presents their deliciously mouth-watering range of meat products which will enchant your taste buds and leave you craving for more as you rake up your favourite meals. Make your morning breakfasts more exciting by serving Quickees Chicken Cocktail Sausages along with eggs and toast for a scrumptious and a healthy meal.,205.0,205.0,0.0,https://www.bigbasket.com/pd/900457833/meisterwurst-chicken-cocktail-sausage-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Chicken%2520Cocktail%2520Sausage%2520-Poultry%2520Meat%2520%2528Chicken%2529%252073%2525%252CNo%2520soya,3.9
691,Sausage - Chicken Piri Piri,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,325.0,325.0,Chicken Sausages,4.3,"Chicken meat (80%), Water, Spices Condiments & Herbs (Ginger, Garlic, Red chilli, Basil, Paprika,Onion) Edible common salt, Emulsifier E-452, Edible strach, Dextrose Lemon oil, Yeast extract powder, Antioxidants E-316 & E-300 Contains natural and identical flavouring substances.",325.0,325.0,0.0,https://www.bigbasket.com/pd/40020427/zorabian-chicken-spicy-salami-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Chicken%2520-%2520Spicy%2520Salami,4.3
766,Atlantic Salmon - Smoked  Presliced,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,1180.0,1180.0,Frozen Fish & Seafood,3.9,Smoked & Pre sliced Salmon,1180.0,1180.0,0.0,https://www.bigbasket.com/pd/40021107/big-sams-atlantic-salmon-smoked-presliced-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Atlantic%2520Salmon%2520-%2520Smoked%2520%2520Presliced,3.9
821,"Prawns, Peeled & Deveined","Eggs, Meat & Fish",Fish & Seafood,Fresho,405.0,699.0,Fresh Fish,4.0,"Product weighed before cleaning and cutting. White Prawns are extraordinary for tender texture, their size and their mild aroma. They are great for Louisiana BBQ shrimp, shrimp boils and other preparations where they can infuse in the flavors of the dish and their feel really stands out. A 100 g serving of white tiger prawns has only 148 mg of sodium, 152 mg of cholesterol and 1.5 grams of fat, 20 grams of protein and 106 calories.",405.0,405.0,42.06008583690987,https://www.bigbasket.com/pd/40110124/itc-master-chef-prawns-medium-peeled-deveined-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Medium%2520Prawns%252C%2520Peeled%2520%2526%2520Deveined,4.0
842,Mutton Delicate Chops,"Eggs, Meat & Fish",Mutton & Lamb,Premier,550.0,550.0,Frozen Mutton,4.0,"Premier Mutton Delicate chops  are the meat in goat ribs is close to the bone, which makes them very flavorful. Goat ribs are perfect for braising and grilling. As they are mainly bone, they usually take a longer time to cook than most goat cuts.",550.0,550.0,0.0,https://www.bigbasket.com/pd/40215011/premier-mutton-mutton-curry-cuts-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Mutton%2520Curry%2520Cuts,4.0
920,Pickle - Prawn,"Eggs, Meat & Fish",Fish & Seafood,Tasty Nibbles,225.0,225.0,Canned Seafood,3.5,Sea caught fresh Prawns ( Chemmeen) are used in the making of Prawn pickles. The Prawn pickle is a mouth-watering nostalgia made by South Indian recipe. Processed using CFTRI know-how in a HACCP implemented factory.,225.0,225.0,0.0,https://www.bigbasket.com/pd/40121144/tasty-nibbles-pickle-prawn-400-g-pet-jar/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pickle%2520-%2520Prawn,3.5
993,Chicken Classic Salami,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,140.0,140.0,Chicken Sausages,4.2,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Traditional Chicken Salami serves as anytime snack. Perfect snack or Salad combo for any meal of the day.",140.0,140.0,0.0,https://www.bigbasket.com/pd/40161840/la-carne-chicken-classic-salami-250-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Classic%2520Salami,4.2
1006,"Chicken - Breakfast Ham, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,191.7,213.0,Chicken Sausages,3.2,"James Smith Chicken ham is produced using chicken that is perfectly blended with a particular ratio of high-quality chicken fat. The ham is seasoned with spices that may include salt, black pepper, chilli pepper and lemon. Manufactured at India. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",191.7,191.7,10.000000000000004,https://www.bigbasket.com/pd/40094892/fresho-signature-chicken-breakfast-ham-sliced-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Breakfast%2520Ham%252C%2520Sliced,3.2
1273,Eggs - White Leghorn,"Eggs, Meat & Fish",Eggs,Mpm,60.0,60.0,Farm Eggs,3.0,"This is very fresh eggs collected from layer farms. These are very tender eggs. The hens are aged above 22 weeks only. They are fed normal proteins and calcium.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.A rich source of protein, various vitamins and amino acids, it is one of the rare food items that contain diverse nutrients. Recent studies show that eggs can prevent strokes, heart diseases and also breast cancer. They promote healthy hair and nails now that is an incentive for every woman out there!You can have them for breakfast, lunch, dinner and even as in-between snacks. Doctors recommend having at least one egg every day.",60.0,60.0,0.0,https://www.bigbasket.com/pd/60000396/mpm-eggs-white-leghorn-6-pcs-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Eggs%2520-%2520White%2520Leghorn,3.0
1277,Pickle - Fish,"Eggs, Meat & Fish",Fish & Seafood,Tasty Nibbles,225.0,225.0,Canned Seafood,3.5,"Fish is a rich source of protein and Omega 3 fatty acids. The cleaned, marinated fish is cooked and pickled with spices and vinegar. The Fish Pickle is a great appetiser. Fish Pickle is processed with the know-how of CFTRI in a HACCP approved Factory.",225.0,225.0,0.0,https://www.bigbasket.com/pd/40121144/tasty-nibbles-pickle-prawn-400-g-pet-jar/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Pickle%2520-%2520Prawn,3.5
1295,Healthy Daily Eggs,"Eggs, Meat & Fish",Eggs,UPF,69.3,70.0,Farm Eggs,3.4,"UPF Daily Eggs are fresh and clean eggs produced from the vegetarian feed. These are infertile. Eggs that make your daily life healthier.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways. An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.A rich source of protein, various vitamins and amino acids, it is one of the rare food items that contain diverse nutrients. Recent studies show that eggs can prevent strokes, heart diseases and also breast cancer. They promote healthy hair and nails now that is an incentive for every woman out there!You can have them for breakfast, lunch, dinner and even as in-between snacks. Doctors recommend having at least one egg every day.",69.3,69.3,1.000000000000004,https://www.bigbasket.com/pd/40161157/upf-healthy-daily-eggs-6-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Healthy%2520Daily%2520Eggs,3.4
1342,Fish Finger,"Eggs, Meat & Fish",Fish & Seafood,Seastar,210.0,210.0,Frozen Fish & Seafood,3.1,Seastar Fish Finger 250 g,210.0,210.0,0.0,https://www.bigbasket.com/pd/40018639/seastar-fish-finger-250-g-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Fish%2520Finger,3.1
1366,Pickle - Clam   400 GRM,"Eggs, Meat & Fish",Fish & Seafood,Tasty Nibbles,225.0,225.0,Canned Seafood,3.0,"Grey clam (Kakka ) is from the serene back waters of Kochi. Grey Clam is one of the most sought after product which is rich in calcium. The whole clam caught from the backwaters is depurated and cooked to separate the clam meat (Kakka irrachi) and the clam meat is pickled by marinating with salt, spices and vinegar. It is processed using the know-how from CFTRI in a HACCP implemented factory. Clam pickle is a delicacy of people in Kerala.",225.0,225.0,0.0,https://www.bigbasket.com/pd/40121149/tasty-nibbles-pickle-clam-400-grm-400-g-pet-jar/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pickle%2520-%2520Clam%2520%2520%2520400%2520GRM,3.0
1470,Chicken - Salami Masala Sliced,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,260.0,275.0,Chicken Sausages,4.1,Meatzza Chickrn Salami is made from Tender Chicken Meat which gives you best taste in sandwich and salad.,260.0,260.0,5.454545454545454,https://www.bigbasket.com/pd/40059417/meatzza-chicken-salami-masala-sliced-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520-%2520Salami%2520Masala%2520Sliced,4.1
1513,"Pork - Traditional Honey Roasted Ham, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,548.4,609.33,Pork & Ham,3.9,"Bauwens traditional honey glazed ham is made from Pork leg brined and cured, carefully trimmed and naturally smoked to perfection. Every ham is cured over a mixture of hickory and applewood chips for up to 30 hours. During this time, the unmistakable natural smoke flavour infuses every morsel of the ham. Manufactured at USA. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",548.4,548.4,9.999507655949987,https://www.bigbasket.com/pd/40094813/fresho-signature-pork-smoked-breakfast-ham-sliced-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Pork%2520-%2520Smoked%2520Breakfast%2520Ham%252C%2520Sliced,3.9
1587,"Mutton - Mince, Antibiotic Residue-Free, Growth Hormone-Free","Eggs, Meat & Fish",Mutton & Lamb,Fresho,549.0,1000.0,Fresh Mutton,2.9,"Net WeightNumber Of PcsServing SizeStorage Temp500 gNA3-4 people0-4 deg celMutton is popular in most of the household. It is treated as a delicacy and is prepared in different joyous occasions. The juicy taste and the chewy texture make it a favourite among many. Moreover, they come with a lot of health benefits. It is packed with protein, saturated fat, iron, zinc and B vitamins. Looking for a little cooking adventure? This minced mutton from Fresho will surely take out the chef in you. Get creative with your culinary talent with this perfectly chopped boneless mutton pieces. From your favourite subs to Indian keema, enjoy delicious dishes with Fresho minced Mutton. The quantity is perfect for 3-4 people. Add-on Benefits of Fresho Mutton: • Premium quality • Tender Meat • Processed and packed under strict hygienic condition. Fresho Meats is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",549.0,549.0,45.1,n/a,2.9
1606,Fresh Chicken Curry Cut Bone In,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,175.0,175.0,Chicken Sausages,3.4,Curry cut processed from entire carcass. It's always with body bone and good to make Indian curries. Should be Kept Frozen at or below -18 C,175.0,175.0,0.0,https://www.bigbasket.com/pd/40055088/meatzza-fresh-chicken-curry-cut-bone-in-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Fresh%2520Chicken%2520Curry%2520Cut%2520Bone%2520In,3.4
1610,Chicken Cheese & Onion Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,209.0,275.0,Chicken Sausages,4.1,"Chicken Cheese & Onion Sausage is made with premium ingredients, giving you the perfect blend of flavours. Easy to cook, this is a perfect option to tame your hunger pangs. Indulge in some premium taste with Fresho.",209.0,209.0,24.0,https://www.bigbasket.com/pd/40005412/yummiez-chicken-sausages-cheese-onion-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Chicken%2520Cheese%2520%2526%2520Onion%2520Sausages,4.1
1678,Prawns Masala,"Eggs, Meat & Fish",Fish & Seafood,Gadre,299.0,299.0,Frozen Fish & Seafood,3.8,Prawns Masala is made with combining Prawns with chunky onion and coconut sauce. A classic combination that  makes these flavourful prawns. Prawns are a great source of high-quality protein and it also provides some of the most important vitamins and minerals that makes up a healthy diet.,299.0,299.0,0.0,https://www.bigbasket.com/pd/40001537/gadre-jus-cook-masala-seer-fish-steak-150-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Jus-Cook%2520-%2520Masala%2520Seer%2520Fish%2520Steak,3.8
1734,Chicken - Sausage (Skinless),"Eggs, Meat & Fish","Sausages, Bacon & Salami",Tannys,360.0,360.0,Chicken Sausages,4.4,"Chicken meat 60%, Ice & Water 24%, Refined palm oil 4.3%, Cereal binder 3.8%, Isolated soya protein 2.5%, Iodized Salt, Modified starch (E1442), Mixed spices, Milk Powder, Phosphates (E450, E451, E452), Flavor enhancer (E621), Anti-oxidant (E300), Curing salt (E250), Permitted colour (E616g), Nutrition",360.0,360.0,0.0,https://www.bigbasket.com/pd/40011533/tannys-chicken-sausage-skinless-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Sausage%2520%2528Skinless%2529,4.4
1886,Atlantic Salmon Portion Single,"Eggs, Meat & Fish",Fish & Seafood,Big Sams,825.0,825.0,Frozen Fish & Seafood,4.0,Big Sams Atlantic Salmon Fish fillets - Frozen Skinless Fillet Portions.,825.0,825.0,0.0,https://www.bigbasket.com/pd/40021108/big-sams-atlantic-salmon-fillet-300-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Atlantic%2520Salmon%2520-%2520%2520Skinless%2520Fillet,4.0
